name,email,phone,score,attendance,passed,dropped_reason
Kelly Wyatt,kellywyatt@yahoo.com,01914960643,52,98,False,Low score
Martyn Connolly,martynconnolly@hotmail.com,+44(0)141 4960481,94,96,True,
Robert King,robertking@hotmail.com,01164960894,63,81,True,
Diane Barnes,dianebarnes@hotmail.com,028 9018 0264,95,95,True,
Henry Smith,henrysmith@hotmail.com,+44(0)115 4960837,55,96,False,Low score
Nathan Barnes,nathanbarnes@hotmail.com,+441164960848,83,97,True,
Alexander Lloyd,alexanderlloyd@hotmail.com,+44151 496 0725,94,75,True,
Victoria Morris,victoriamorris@hotmail.com,0909 879 0519,86,86,True,
Terry Parker,terryparker@gmail.com,(0141) 4960825,75,69,False,Low attendance
Sean Davies,seandavies@hotmail.com,+4428 9018 0183,92,87,True,
Keith Price,keithprice@hotmail.com,+44(0)151 496 0767,69,94,True,
Malcolm Richardson,malcolmrichardson@yahoo.com,01184960439,78,69,False,Low attendance
Brett Saunders,brettsaunders@hotmail.com,+44(0)161 4960398,78,81,True,
Maria Thomas,mariathomas@hotmail.com,+44(0)28 9018 0243,66,80,True,
Sara Chadwick,sarachadwick@gmail.com,0113 496 0280,59,100,False,Low score
Danny Hughes,dannyhughes@yahoo.com,(020) 7496 0199,92,77,True,
Gemma Morgan,gemmamorgan@gmail.com,(0117)4960851,96,91,True,
Bruce Richardson,brucerichardson@hotmail.com,08081570104,80,77,True,
