name,email,phone,score,attendance,passed,dropped_reason
Carol Morrison,carolmorrison@gmail.com,0121 496 0941,52,65,False,Low score and Low attendance
Samantha Davis,samanthadavis@yahoo.com,+441914960762,96,68,False,Low attendance
Colin Parker,colinparker@gmail.com,+441154960214,79,92,True,
Ashleigh Garner,ashleighgarner@hotmail.com,(0131) 496 0713,59,86,False,Low score
Jayne Dodd,jaynedodd@gmail.com,+44(0)1632 960147,68,65,False,Low attendance
Charlene Dixon,charlenedixon@yahoo.com,(028) 9018356,71,89,True,
Ruth Thomas,ruththomas@hotmail.com,+441414960480,93,90,True,
Ben Taylor,bentaylor@yahoo.com,0117 496 0356,97,77,True,
Rhys Turner,rhysturner@yahoo.com,+44808 157 0985,88,99,True,
Michael Murphy,michaelmurphy@gmail.com,(0191)4960292,69,86,True,
Maureen Martin,maureenmartin@hotmail.com,+44115 496 0562,59,93,False,Low score
Kenneth Simpson,kennethsimpson@hotmail.com,+44(0)1154960309,85,90,True,
Lewis Arnold,lewisarnold@hotmail.com,0141 4960490,65,83,True,
Wendy Rowe,wendyrowe@hotmail.com,(0113) 4960924,94,85,True,
Tom Holmes,tomholmes@gmail.com,(0131) 496 0147,94,84,True,
Julian Singh,juliansingh@hotmail.com,0113 496 0028,100,65,False,Low attendance
Janice Allan,janiceallan@hotmail.com,0117 4960463,90,77,True,
Sheila Watson,sheilawatson@hotmail.com,(0131) 496 0284,72,96,True,
Louise Tyler,louisetyler@hotmail.com,(0808) 157 0052,74,77,True,
Hazel Jackson,hazeljackson@gmail.com,+441414960119,65,87,True,
Bernard Harris,bernardharris@hotmail.com,01184960192,51,90,False,Low score
Connor Barnes,connorbarnes@hotmail.com,+44(0)1214960243,82,65,False,Low attendance
Martyn Smith,martynsmith@gmail.com,+44(0)151 496 0930,51,86,False,Low score
Tom Whitehead,tomwhitehead@gmail.com,+44(0)808 1570892,85,69,False,Low attendance
Bernard Jones,bernardjones@hotmail.com,0306 9990408,87,82,True,
Judith Davison,judithdavison@yahoo.com,+44116 4960376,90,97,True,
Dale Robinson,dalerobinson@hotmail.com,020 7946 0998,72,75,True,
Billy Pearson,billypearson@yahoo.com,0909 8790277,87,97,True,
William Haynes,williamhaynes@gmail.com,01184960126,92,99,True,
Hilary Holmes,hilaryholmes@yahoo.com,020 7946 0936,69,92,True,
Rosie Barnes,rosiebarnes@hotmail.com,(0909)8790568,89,100,True,
Heather Stokes,heatherstokes@gmail.com,0191 4960236,52,99,False,Low score
Adrian Dale,adriandale@hotmail.com,(0141) 496 0747,61,81,True,
Ryan Roberts,ryanroberts@hotmail.com,+44(0)808 157 0261,79,79,True,
Debra Cole,debracole@gmail.com,(0121) 496 0135,82,74,True,
Sylvia Cox,sylviacox@yahoo.com,+44909 879 0863,63,82,True,
Sylvia Morris,sylviamorris@gmail.com,+44(0)161 496 0415,65,80,True,
Christopher Townsend,christophertownsend@gmail.com,+44(0)29 2018195,94,87,True,
Nicholas Mills,nicholasmills@gmail.com,+44(0)28 9018998,60,77,True,
Tina Moore,tinamoore@hotmail.com,(0151) 496 0033,64,97,True,
Dean Wade,deanwade@yahoo.com,(0131)4960522,64,88,True,
Oliver Clarke,oliverclarke@hotmail.com,+449098790270,95,80,True,
Alexander Joyce,alexanderjoyce@yahoo.com,01184960109,66,77,True,
Patrick Wilson,patrickwilson@yahoo.com,+44131 496 0640,70,78,True,
Jenna Martin,jennamartin@gmail.com,+441184960175,73,65,False,Low attendance
Leslie Page,lesliepage@yahoo.com,0161 4960198,82,67,False,Low attendance
Michelle Reynolds,michellereynolds@hotmail.com,(0909)8790111,90,87,True,
Dawn Brooks,dawnbrooks@yahoo.com,(0909) 879 0254,83,100,True,
Patricia Evans,patriciaevans@hotmail.com,+44(0)1514960192,73,78,True,
Aimee Miller,aimeemiller@yahoo.com,(0116)4960007,67,100,True,
Joanna Powell,joannapowell@hotmail.com,+44(0)116 496 0870,91,88,True,
Rosemary Clarke,rosemaryclarke@yahoo.com,+44(0)8081570834,85,94,True,
Graham Barker,grahambarker@gmail.com,+44115 496 0505,80,95,True,
Raymond Tucker,raymondtucker@hotmail.com,09098790787,96,67,False,Low attendance
Ruth Cook,ruthcook@hotmail.com,0191 4960203,89,88,True,
David Woodward,davidwoodward@gmail.com,+44(0)28 9018972,96,87,True,
Kayleigh Hughes,kayleighhughes@yahoo.com,+443069990618,55,74,False,Low score
Graham Wall,grahamwall@yahoo.com,(029) 2018 0079,79,95,True,
Elliott Simpson,elliottsimpson@hotmail.com,+44(0)113 4960480,63,68,False,Low attendance
Terence Davis,terencedavis@yahoo.com,+44(0)1414960515,82,98,True,
Eileen Harris,eileenharris@hotmail.com,0131 4960414,55,91,False,Low score
Francis Wood,franciswood@gmail.com,+44118 496 0783,56,73,False,Low score
Charles Evans,charlesevans@gmail.com,+44(0)28 9018028,83,93,True,
Carole Winter,carolewinter@hotmail.com,+44(0)28 9018 0146,77,81,True,
Kenneth Taylor,kennethtaylor@yahoo.com,01214960886,93,90,True,
Terence Faulkner,terencefaulkner@yahoo.com,+44(0)191 496 0435,62,90,True,
Lindsey Cooper,lindseycooper@gmail.com,09098790257,93,86,True,
Cheryl Edwards,cheryledwards@yahoo.com,(0118)4960548,73,67,False,Low attendance
Barbara Griffiths,barbaragriffiths@hotmail.com,+44(0)909 879 0525,71,69,False,Low attendance
Nicola Browne,nicolabrowne@gmail.com,(0191) 496 0350,99,73,True,
Laura Marshall,lauramarshall@yahoo.com,0114 4960996,58,69,False,Low score and Low attendance
Hazel Stone,hazelstone@gmail.com,+441174960625,75,96,True,
Dylan Stokes,dylanstokes@hotmail.com,01134960064,64,83,True,
Hazel Lloyd,hazellloyd@yahoo.com,(01632)960615,100,86,True,
Bradley Brady,bradleybrady@yahoo.com,+44(0)115 4960809,65,86,True,
Natalie Day,natalieday@gmail.com,+44113 496 0918,90,71,True,
Clifford Porter,cliffordporter@gmail.com,0114 4960077,72,90,True,
Bethan Harrison,bethanharrison@gmail.com,+44115 4960273,99,88,True,
Diana Jones,dianajones@yahoo.com,+44131 496 0736,97,77,True,
Nicola Charlton,nicolacharlton@hotmail.com,+44161 4960421,57,77,False,Low score
Helen Kaur,helenkaur@gmail.com,01914960750,91,95,True,
Jacqueline Butcher,jacquelinebutcher@hotmail.com,+441214960731,58,97,False,Low score
Eric Roberts,ericroberts@gmail.com,0117 496 0135,100,71,True,
Aimee Clarke,aimeeclarke@gmail.com,01144960104,79,89,True,
Jacqueline Hall,jacquelinehall@gmail.com,+44(0)116 4960314,99,66,False,Low attendance
Harry Jones,harryjones@gmail.com,01632960242,56,78,False,Low score
Ashley Phillips,ashleyphillips@yahoo.com,+44(0)808 157 0053,99,79,True,
Kate Porter,kateporter@hotmail.com,01614960645,65,65,False,Low attendance
Phillip Lees,philliplees@yahoo.com,(0118) 4960415,86,87,True,
Abigail Sutton,abigailsutton@hotmail.com,0161 4960697,66,99,True,
Kim Hughes,kimhughes@gmail.com,01914960497,93,80,True,
Keith French,keithfrench@gmail.com,0191 498 0553,82,86,True,
Mary Jones,maryjones@hotmail.com,+44114 496 0407,78,88,True,
Daniel Taylor,danieltaylor@yahoo.com,+44909 879 0760,85,91,True,
Kate Middleton,katemiddleton@hotmail.com,(0118) 496 0765,89,78,True,
Alison Knight,alisonknight@yahoo.com,+44(0)1314960013,75,79,True,
Samuel Kemp,samuelkemp@gmail.com,+44(0)306 9990142,89,71,True,
Amanda Jackson,amandajackson@gmail.com,(028) 9018 0266,65,91,True,
Brian Parkinson,brianparkinson@yahoo.com,(020)74960126,76,89,True,
Frances Andrews,francesandrews@gmail.com,(0117)4960065,61,75,True,
Elaine Wood,elainewood@gmail.com,08081570849,63,65,False,Low attendance
Elliott Bull,elliottbull@gmail.com,0115 496 0526,54,93,False,Low score
Dennis Jackson,dennisjackson@hotmail.com,0113 4960406,67,84,True,
Geraldine Hill,geraldinehill@hotmail.com,+44(0)1314960756,81,68,False,Low attendance
Ann Taylor,anntaylor@yahoo.com,+441632 960930,98,97,True,
Graeme Williams,graemewilliams@yahoo.com,08081570795,59,90,False,Low score
Harry Stewart,harrystewart@hotmail.com,0113 496 0905,63,73,True,
Alan Bradley,alanbradley@hotmail.com,(0116) 496 0158,97,68,False,Low attendance
Leslie Roberts,leslieroberts@hotmail.com,+44(0)29 2018 0954,71,71,True,
Bethany Parkes,bethanyparkes@gmail.com,+44(0)116 4960564,92,83,True,
Lewis Khan,lewiskhan@gmail.com,(0114)4960712,84,75,True,
Oliver Bailey,oliverbailey@yahoo.com,0909 879 0941,99,93,True,
Shannon Franklin,shannonfranklin@hotmail.com,+4428 9018193,60,89,True,
Maureen Edwards,maureenedwards@gmail.com,(0306) 999 0931,82,89,True,
John Saunders,johnsaunders@yahoo.com,+44(0)1614960195,99,82,True,
Julian Taylor,juliantaylor@hotmail.com,(0116) 4960952,51,80,False,Low score
Alice Walker,alicewalker@hotmail.com,(0161) 4960800,81,94,True,
Eleanor Davison,eleanordavison@yahoo.com,0151 496 0639,97,68,False,Low attendance
Sarah Mistry,sarahmistry@yahoo.com,+44(0)909 8790286,84,83,True,
Sara Gordon,saragordon@yahoo.com,(0116)4960546,62,71,True,
Brett Whitehouse,brettwhitehouse@hotmail.com,(0115) 496 0507,86,87,True,
Damian Holmes,damianholmes@yahoo.com,(0306) 9990686,59,100,False,Low score
Elliot Wright,elliotwright@yahoo.com,+44(0)115 4960778,92,82,True,
Yvonne Fisher,yvonnefisher@hotmail.com,+44116 4960396,53,100,False,Low score
Trevor Burrows,trevorburrows@hotmail.com,+44(0)28 9018733,67,94,True,
Liam Allen,liamallen@gmail.com,01914960711,94,100,True,
James Harding,jamesharding@hotmail.com,(0141)4960456,56,65,False,Low score and Low attendance
