name,email,phone,score,attendance,passed,dropped_reason
Steven Phillips,stevenphillips@yahoo.com,(0116) 496 0285,53,96,False,Low score
Wendy Dickinson,wendydickinson@hotmail.com,+44(0)1214960092,82,82,True,
Jeffrey Ahmed,jeffreyahmed@gmail.com,(028) 9018418,65,98,True,
Graham Parker,grahamparker@yahoo.com,+44808 1570642,68,90,True,
Alison Scott,alisonscott@hotmail.com,+44(0)1214960754,87,74,True,
Paula Smith,paulasmith@hotmail.com,+44(0)161 496 0939,71,81,True,
Amy Walker,amywalker@gmail.com,+44(0)116 4960976,76,84,True,
Margaret French,margaretfrench@hotmail.com,(029)2018473,56,92,False,Low score
Holly White,hollywhite@hotmail.com,+44(0)1632960702,65,88,True,
Rita Herbert,ritaherbert@hotmail.com,(0151)4960736,73,100,True,
Janet Murray,janetmurray@gmail.com,+44(0)191 4960604,63,67,False,Low attendance
Gerald Dawson,geralddawson@gmail.com,+441154960418,83,72,True,
Jean Foster,jeanfoster@yahoo.com,0115 4960646,51,78,False,Low score
Rachel Jones,racheljones@hotmail.com,0121 4960492,91,91,True,
Michelle Davies,michelledavies@hotmail.com,+44(0)118 4960688,62,95,True,
Tracey Cooper,traceycooper@yahoo.com,+441632 960 992,52,66,False,Low score and Low attendance
Norman Ashton,normanashton@yahoo.com,+44(0)1164960770,76,78,True,
Shannon Newton,shannonnewton@hotmail.com,+44(0)1144960437,84,89,True,
Alex Adams,alexadams@yahoo.com,+44306 999 0734,50,96,False,Low score
Daniel Brown,danielbrown@hotmail.com,(0151) 496 0985,77,88,True,
Jasmine Chapman,jasminechapman@yahoo.com,+4429 2018 0339,76,84,True,
Irene Baker,irenebaker@yahoo.com,+44114 496 0358,59,80,False,Low score
Pamela Walker,pamelawalker@yahoo.com,+441632 960 303,72,99,True,
Lorraine Thomas,lorrainethomas@yahoo.com,01414960457,55,94,False,Low score
Louise Walsh,louisewalsh@gmail.com,+44(0)191 4960990,98,85,True,
Gavin Jackson,gavinjackson@gmail.com,(0115) 496 0832,60,96,True,
Kelly Burns,kellyburns@hotmail.com,(0151)4960986,98,74,True,
Declan Jackson,declanjackson@hotmail.com,+44(0)141 4960066,97,81,True,
Francesca Bennett,francescabennettu@yahoo.com,+44(0)1614960354,85,67,False,Low attendance
Elizabeth Cooper,elizabethcooper@hotmail.com,(01632) 960509,99,87,True,
Mathew Robinson,mathewrobinson@yahoo.com,+44118 4960629,57,74,False,Low score
Jacqueline Richards,jacquelinerichards@yahoo.com,(0909) 879 0064,90,78,True,
Kathryn Gardiner,kathryngardiner@gmail.com,+44(0)9098790035,75,80,True,
Pamela Johnson,pamelajohnson@gmail.com,+4428 9018 0810,74,75,True,
Darren Parkin,darrenparkin@yahoo.com,+44808 157 0561,56,90,False,Low score
John Hill,johnhill@hotmail.com,0121 4960554,62,72,True,
Amy Walker,amywalker@yahoo.com,+44(0)306 999 0797,54,84,False,Low score
Sheila Singh,sheilasingh@gmail.com,+441632 960 761,88,70,True,
Annette Turner,annetteturner@yahoo.com,0141 496 0894,98,69,False,Low attendance
Leonard Naylor,leonardnaylor@hotmail.com,+44(0)1174960600,74,96,True,
Dominic Bailey,dominicbailey@hotmail.com,+44(0)1174960476,99,67,False,Low attendance
Harriet Robertson,harrietrobertson@yahoo.com,+44117 4960568,68,79,True,
Debra Howell,debrahowell@yahoo.com,0117 496 0153,76,92,True,
Joe Bell,joebell@hotmail.com,+44(0)29 2018514,63,66,False,Low attendance
Jessica Smith,jessicasmith@hotmail.com,+44(0)808 1570642,70,77,True,
Julia Hopkins,juliahopkins@yahoo.com,(029)2018310,66,83,True,
Michael White,michaelwhite@hotmail.com,(0151)4960174,89,100,True,
Adrian Foster,adrianfoster@hotmail.com,0121 496 0410,92,72,True,
Natasha Goddard,natashagoddard@yahoo.com,+44(0)141 4960698,96,88,True,
Joshua Jones,joshuajonesR@gmail.com,(0118) 4960357,79,96,True,
Nicole Daly,nicoledaly@hotmail.com,(0121) 496 0888,79,95,True,
Stephanie Davis,stephaniedavis@hotmail.com,0131 496 0758,63,75,True,
Lynda Johnson,lyndajohnson@hotmail.com,+44116 4960221,95,92,True,
Anthony Barnes,anthonybarnes@gmail.com,(0131) 4960917,95,94,True,
Melanie Gardner,melaniegardner@yahoo.com,+44(0)151 496 0059,84,79,True,
Victoria Barton,victoriabarton@gmail.com,+44(0)28 9018587,62,75,True,
Kathryn Jones,kathrynjones@hotmail.com,+44131 496 0414,77,76,True,
Graham Oliver,grahamoliver@gmail.com,+4429 2018180,79,93,True,
Sam Williams,samwilliams@yahoo.com,+44(0)116 496 0641,60,78,True,
Patricia Begum,patriciabegum@hotmail.com,(0131) 4960852,81,100,True,
Gregory Turner,gregoryturner@gmail.com,(028) 9018 0778,88,89,True,
Christian Jones,christianjones@gmail.com,+44(0)29 2018 0856,51,76,False,Low score
Rosemary Wilson,rosemarywilson@gmail.com,+44(0)3069990709,60,68,False,Low attendance
Oliver Smith,oliversmith@gmail.com,(020) 7496 0067,54,73,False,Low score
Gerard Jones,gerardjones@yahoo.com,(01632) 960516,63,88,True,
Rebecca Harper,rebeccaharper@gmail.com,(0118) 4960815,77,89,True,
Julian Schofield,julianschofield@yahoo.com,+441614960702,60,82,True,
Kate Phillips,katephillips@yahoo.com,+441614960753,53,74,False,Low score
Jean Hardy,jeanhardy@yahoo.com,01144960902,87,99,True,
Vincent Armstrong,vincentarmstrong@gmail.com,(0114)4960610,56,66,False,Low score and Low attendance
Jessica Walker,jessicawalker@yahoo.com,0131 4960761,100,75,True,
Leah Hall,leahhall@gmail.com,+44306 999 0920,85,66,False,Low attendance
Matthew Shepherd,matthewshepherd@gmail.com,+441632960232,61,81,True,
Rebecca Davies,rebeccadavies@hotmail.com,(0141)4960593,98,79,True,
Joshua Armstrong,joshuaarmstrong@yahoo.com,0909 8790563,89,96,True,
Ellie Moore,elliemoore@yahoo.com,(0114) 496 0758,56,84,False,Low score
Gerald Green,geraldgreen@yahoo.com,(029) 2018747,83,67,False,Low attendance
Raymond Webb,raymondwebb@gmail.com,01184960594,80,70,True,
Anne Hunt,annehunt@gmail.com,028 9018 0794,51,70,False,Low score
Eleanor Bennett,eleanorbennettp@yahoo.com,+4428 9018 0239,62,65,False,Low attendance
Iain Fowler,iainfowler@yahoo.com,(0131)4960614,84,74,True,
Ross French,rossfrench@gmail.com,0909 8790279,55,96,False,Low score
Jean Donnelly,jeandonnelly@hotmail.com,01514960231,70,100,True,
Kieran Young,kieranyoung@hotmail.com,+44(0)1632 960660,78,98,True,
Simon Atkinson,simonatkinson@hotmail.com,+44(0)909 8790969,99,91,True,
Tracey Holt,traceyholt@yahoo.com,(0113) 496 0390,63,74,True,
Stacey Hall,staceyhall@yahoo.com,+4429 2018485,65,73,True,
Janet Foster,janetfoster@gmail.com,+44(0)28 9018019,97,91,True,
Judith Dale,judithdale@gmail.com,01632960235,80,89,True,
Frances Green,francesgreen@hotmail.com,0115 496 0566,64,87,True,
Marion Hill,marionhill@yahoo.com,+441164960309,84,93,True,
Chloe Thompson,chloethompson@yahoo.com,+441514960312,93,88,True,
Elliot Scott,elliotscott@yahoo.com,01414960332,75,77,True,
Charles Archer,charlesarcher@gmail.com,0909 8790533,58,87,False,Low score
Deborah Hall,deborahhall@hotmail.com,+44(0)121 4960995,67,98,True,
Philip Carpenter,philipcarpenter@yahoo.com,01164960279,77,76,True,
Lynda Smith,lyndasmithk@hotmail.com,+4429 2018 0807,90,74,True,
Barry Turnbull,barryturnbull@gmail.com,(0115)4960946,98,93,True,
Lynda Douglas,lyndadouglas@gmail.com,01214960145,99,71,True,
Carol Morrison,carolmorrison@gmail.com,0121 496 0941,60,74,True,
Samantha Davis,samanthadavis@yahoo.com,+441914960762,82,88,True,
Colin Parker,colinparker@gmail.com,+441154960214,84,83,True,
Gareth Gibson,garethgibson@gmail.com,+441632 960 960,92,78,True,
Ashleigh Garner,ashleighgarner@hotmail.com,(0131) 496 0713,96,91,True,
Jayne Dodd,jaynedodd@gmail.com,+44(0)1632 960147,95,73,True,
Kayleigh Williams,kayleighwilliams@yahoo.com,01314960746,75,97,True,
Rachel Craig,rachelcraig@gmail.com,+44909 8790197,66,100,True,
Jasmine Newman,jasminenewman@gmail.com,+44(0)1174960131,95,91,True,
Garry Ali,garryali@gmail.com,+44151 496 0263,54,88,False,Low score
Mandy Edwards,mandyedwards@yahoo.com,(0306) 999 0544,71,94,True,
Russell Stewart,russellstewart@yahoo.com,0114 496 0745,56,87,False,Low score
Gary Walton,garywalton@gmail.com,+44(0)1214960632,81,66,False,Low attendance
Mary Price,maryprice@gmail.com,(0141)4960871,51,77,False,Low score
Charlene Dixon,charlenedixon@yahoo.com,(028) 9018356,60,92,True,
Ruth Thomas,ruththomas@hotmail.com,+441414960480,85,76,True,
Vanessa Ball,vanessaball@yahoo.com,+44(0)191 4960618,55,87,False,Low score
Ben Taylor,bentaylor@yahoo.com,0117 496 0356,99,99,True,
Rhys Turner,rhysturner@yahoo.com,+44808 157 0985,97,97,True,
Michael Murphy,michaelmurphy@gmail.com,(0191)4960292,78,71,True,
Georgina Vincent,georginavincent@yahoo.com,+44(0)1174960293,87,81,True,
Maureen Martin,maureenmartin@hotmail.com,+44115 496 0562,96,86,True,
Rhys Green,rhysgreen@hotmail.com,0116 4960499,99,81,True,
Alexandra Ford,alexandraford@hotmail.com,(028)9018405,69,65,False,Low attendance
Timothy Wells,timothywells@yahoo.com,+441154960861,99,70,True,
Holly Alexander,hollyalexander@gmail.com,0306 9990227,51,98,False,Low score
Hugh French,hughfrench@yahoo.com,+441414960141,65,99,True,
Kenneth Simpson,kennethsimpson@hotmail.com,+44(0)1154960309,78,88,True,
Nicola James,nicolajames@hotmail.com,0116 496 0644,89,65,False,Low attendance
Lewis Arnold,lewisarnold@hotmail.com,0141 4960490,69,97,True,
Wendy Rowe,wendyrowe@hotmail.com,(0113) 4960924,86,81,True,
Tom Holmes,tomholmes@gmail.com,(0131) 496 0147,95,99,True,
Julian Singh,juliansingh@hotmail.com,0113 496 0028,91,92,True,
Heather Ball,heatherball@gmail.com,+44(0)117 496 0968,52,74,False,Low score
Suzanne Hopkins,suzannehopkins@yahoo.com,+44(0)113 4960359,52,65,False,Low score and Low attendance
Gareth Herbert,garethherbert@gmail.com,01174960710,92,78,True,
Stewart Cross,stewartcross@hotmail.com,0289018824,59,70,False,Low score
Janice Allan,janiceallan@hotmail.com,0117 4960463,85,74,True,
Sheila Watson,sheilawatson@hotmail.com,(0131) 496 0284,99,84,True,
Louise Tyler,louisetyler@hotmail.com,(0808) 157 0052,82,76,True,
Hazel Jackson,hazeljackson@gmail.com,+441414960119,78,80,True,
Bernard Harris,bernardharris@hotmail.com,01184960192,92,88,True,
Connor Barnes,connorbarnes@hotmail.com,+44(0)1214960243,66,89,True,
Amanda Shepherd,amandashepherd@yahoo.com,01632960335,85,70,True,
Martyn Smith,martynsmith@gmail.com,+44(0)151 496 0930,76,73,True,
Marion Marsh,marionmarsh@gmail.com,(0121)4960499,72,100,True,
Joseph Payne,josephpayne@yahoo.com,+44161 4960505,62,66,False,Low attendance
Tom Whitehead,tomwhitehead@gmail.com,+44(0)808 1570892,81,84,True,
Elliot Fuller,elliotfuller@hotmail.com,+441614960748,70,77,True,
Beverley Hughes,beverleyhughes@hotmail.com,(01632) 960920,78,89,True,
Gail Shaw,gailshaw@hotmail.com,01914960194,60,67,False,Low attendance
Elizabeth Mills,elizabethmills@yahoo.com,+44(0)306 9990911,78,87,True,
Bernard Jones,bernardjones@hotmail.com,0306 9990408,65,96,True,
Ryan Shaw,ryanshaw@hotmail.com,+44(0)113 496 0936,68,67,False,Low attendance
Judith Davison,judithdavison@yahoo.com,+44116 4960376,93,98,True,
Anna Dawson,annadawson@yahoo.com,+44(0)1144960243,96,65,False,Low attendance
Ann Pollard,annpollard@hotmail.com,+44(0)161 4960805,53,84,False,Low score
Dale Robinson,dalerobinson@hotmail.com,020 7946 0998,81,93,True,
Billy Pearson,billypearson@yahoo.com,0909 8790277,69,70,True,
William Haynes,williamhaynes@gmail.com,01184960126,92,80,True,
Jordan Kelly,jordankelly@hotmail.com,0115 496 0755,93,90,True,
Craig Thompson,craigthompson@hotmail.com,+44808 1570191,56,78,False,Low score
Hilary Holmes,hilaryholmes@yahoo.com,020 7946 0936,73,97,True,
Francesca Griffiths,francescagriffiths@hotmail.com,+44141 496 0600,54,83,False,Low score
Michelle Hall,michellehall@yahoo.com,+44(0)808 1570987,98,71,True,
Rosie Barnes,rosiebarnes@hotmail.com,(0909)8790568,61,84,True,
Heather Stokes,heatherstokes@gmail.com,0191 4960236,99,78,True,
Samuel Morgan,samuelmorgan@hotmail.com,+441514960027,54,79,False,Low score
Adrian Dale,adriandale@hotmail.com,(0141) 496 0747,96,75,True,
Catherine Bell,catherinebell@hotmail.com,(0141) 4960264,55,71,False,Low score
Ryan Roberts,ryanroberts@hotmail.com,+44(0)808 157 0261,72,89,True,
Nicholas Wood,nicholaswood@yahoo.com,(0118) 496 0563,78,92,True,
Jacqueline Bull,jacquelinebull@hotmail.com,01214960049,50,68,False,Low score and Low attendance
Declan Bowen,declanbowen@yahoo.com,+44(0)131 4960292,97,74,True,
Debra Cole,debracole@gmail.com,(0121) 496 0135,80,86,True,
Sylvia Cox,sylviacox@yahoo.com,+44909 879 0863,64,82,True,
Jane Kelly,janekelly@gmail.com,0161 4960596,63,94,True,
Sylvia Morris,sylviamorris@gmail.com,+44(0)161 496 0415,87,88,True,
Emma Davis,emmadavis@gmail.com,01134960363,98,76,True,
Lewis Perkins,lewisperkins@hotmail.com,+44(0)1414960567,54,98,False,Low score
Anna Middleton,annamiddleton@yahoo.com,(028) 9018 0671,92,95,True,
Bethan Stephens,bethanstephens@yahoo.com,(0141) 496 0896,88,98,True,
Christopher Townsend,christophertownsend@gmail.com,+44(0)29 2018195,88,74,True,
Victor Kirk,victorkirk@yahoo.com,0114 4960391,90,66,False,Low attendance
Hilary Mason,hilarymason@hotmail.com,0306 999 0770,77,84,True,
Nicholas Mills,nicholasmills@gmail.com,+44(0)28 9018998,94,89,True,
Maria Nolan,marianolan@hotmail.com,(01632)960300,52,99,False,Low score
Judith Clayton,judithclayton@gmail.com,+441632960603,57,68,False,Low score and Low attendance
Tina Moore,tinamoore@hotmail.com,(0151) 496 0033,76,82,True,
Dean Wade,deanwade@yahoo.com,(0131)4960522,93,78,True,
Oliver Clarke,oliverclarke@hotmail.com,+449098790270,85,90,True,
Alexander Joyce,alexanderjoyce@yahoo.com,01184960109,63,93,True,
Lee Carter,leecarter@hotmail.com,0118 4960467,66,91,True,
Owen Lloyd,owenlloyd@hotmail.com,+448081570412,91,76,True,
Patrick Wilson,patrickwilson@yahoo.com,+44131 496 0640,91,87,True,
Stephanie Roberts,stephanieroberts@yahoo.com,+44151 496 0045,84,65,False,Low attendance
Josh Thomas,joshthomas@yahoo.com,+441164960917,63,66,False,Low attendance
Kathleen Richards,kathleenrichards@gmail.com,+44(0)117 4960028,93,69,False,Low attendance
Jenna Martin,jennamartin@gmail.com,+441184960175,92,89,True,
Ashleigh Kelly,ashleighkelly@gmail.com,(0131)4960745,58,67,False,Low score and Low attendance
Terence Moore,terencemoore@yahoo.com,(0121) 4960131,95,83,True,
Max Jones,maxjones@yahoo.com,0114 496 0073,74,81,True,
Grace Akhtar,graceakhtar@hotmail.com,0117 4960047,93,88,True,
Leslie Page,lesliepage@yahoo.com,0161 4960198,75,80,True,
Michelle Reynolds,michellereynolds@hotmail.com,(0909)8790111,79,70,True,
Dawn Brooks,dawnbrooks@yahoo.com,(0909) 879 0254,79,95,True,
Abigail Watts,abigailwatts@hotmail.com,0114 4960109,66,68,False,Low attendance
Derek West,derekwest@gmail.com,+44(0)20 7496 0582,64,98,True,
Damien Butcher,damienbutcher@hotmail.com,+44(0)1914960505,72,68,False,Low attendance
Brian Hamilton,brianhamilton@gmail.com,(0114) 4960732,53,80,False,Low score
Jodie Woods,jodiewoods@yahoo.com,+4428 9018364,58,73,False,Low score
Patricia Evans,patriciaevans@hotmail.com,+44(0)1514960192,86,90,True,
Aimee Miller,aimeemiller@yahoo.com,(0116)4960007,100,70,True,
Gerald Chapman,geraldchapman@yahoo.com,020 7946 0914,79,86,True,
Joanna Powell,joannapowell@hotmail.com,+44(0)116 496 0870,66,71,True,
Stanley Dixon,stanleydixon@gmail.com,+44141 496 0205,50,93,False,Low score
Rosemary Clarke,rosemaryclarke@yahoo.com,+44(0)8081570834,80,73,True,
Ross Davis,rossdavis@yahoo.com,+44(0)28 9018 0885,55,92,False,Low score
Graham Barker,grahambarker@gmail.com,+44115 496 0505,78,89,True,
Raymond Tucker,raymondtucker@hotmail.com,09098790787,74,73,True,
Albert Newton,albertnewton@yahoo.com,+441314960884,95,70,True,
Ruth Cook,ruthcook@hotmail.com,0191 4960203,90,84,True,
Denis Freeman,denisfreeman@yahoo.com,(0808)1570760,56,75,False,Low score
David Woodward,davidwoodward@gmail.com,+44(0)28 9018972,69,79,True,
Kayleigh Hughes,kayleighhughes@yahoo.com,+443069990618,68,94,True,
Graham Wall,grahamwall@yahoo.com,(029) 2018 0079,81,91,True,
Eileen Stewart,eileenstewart@gmail.com,(0121) 496 0157,96,97,True,
Kelly Hudson,kellyhudson@hotmail.com,(0118)4960696,54,76,False,Low score
Sophie Hayes,sophiehayes@hotmail.com,(0306) 9990082,72,93,True,
Elliott Simpson,elliottsimpson@hotmail.com,+44(0)113 4960480,70,95,True,
Terence Davis,terencedavis@yahoo.com,+44(0)1414960515,72,79,True,
Nicola Lee,nicolalee@gmail.com,01414960004,86,70,True,
Eileen Harris,eileenharris@hotmail.com,0131 4960414,68,72,True,
Jayne Lord,jaynelord@gmail.com,020 74960295,61,71,True,
Francis Wood,franciswood@gmail.com,+44118 496 0783,86,77,True,
Charles Evans,charlesevans@gmail.com,+44(0)28 9018028,87,87,True,
Harry Stewart,harrystewart@yahoo.com,(0141) 4960943,51,69,False,Low score and Low attendance
Carole Winter,carolewinter@hotmail.com,+44(0)28 9018 0146,83,97,True,
Kenneth Taylor,kennethtaylor@yahoo.com,01214960886,66,98,True,
Andrea Elliott,andreaelliott@yahoo.com,(0115) 496 0632,64,95,True,
Sylvia Brown,sylviabrown@gmail.com,+44(0)118 496 0288,79,65,False,Low attendance
Terence Faulkner,terencefaulkner@yahoo.com,+44(0)191 496 0435,99,82,True,
Ashleigh Ford,ashleighford@hotmail.com,+44306 9990073,100,72,True,
Dorothy Kennedy,dorothykennedy@hotmail.com,+44(0)1614960437,64,81,True,
Lindsey Cooper,lindseycooper@gmail.com,09098790257,93,92,True,
Lynn Sanders,lynnsanders@gmail.com,029 2018 0098,52,96,False,Low score
Douglas Graham,douglasgraham@hotmail.com,0121 496 0608,52,73,False,Low score
Trevor Brown,trevorbrown@gmail.com,(0115)4960476,71,84,True,
Cheryl Edwards,cheryledwards@yahoo.com,(0118)4960548,94,87,True,
Anna Davis,annadavis@yahoo.com,(028) 9018378,81,72,True,
Abdul Morris,abdulmorris@yahoo.com,+441632 960489,60,72,True,
Barbara Griffiths,barbaragriffiths@hotmail.com,+44(0)909 879 0525,90,88,True,
Reece Murray,reecemurray@hotmail.com,028 9018 0535,83,66,False,Low attendance
Nicola Browne,nicolabrowne@gmail.com,(0191) 496 0350,70,91,True,
Katie Wheeler,katiewheeler@yahoo.com,020 74960419,88,91,True,
Laura Marshall,lauramarshall@yahoo.com,0114 4960996,81,71,True,
Hazel Stone,hazelstone@gmail.com,+441174960625,76,99,True,
Lawrence Mason,lawrencemason@hotmail.com,+44161 496 0008,51,73,False,Low score
Dylan Stokes,dylanstokes@hotmail.com,01134960064,79,87,True,
Yvonne Marshall,yvonnemarshall@yahoo.com,+441164960153,96,99,True,
Hazel Lloyd,hazellloyd@yahoo.com,(01632)960615,97,99,True,
Bradley Brady,bradleybrady@yahoo.com,+44(0)115 4960809,64,70,True,
Natalie Day,natalieday@gmail.com,+44113 496 0918,78,70,True,
Ruth Ward,ruthward@hotmail.com,+44(0)1184960194,59,78,False,Low score
Edward Marshall,edwardmarshall@gmail.com,+44(0)1214960616,67,94,True,
Martyn Hill,martynhill@hotmail.com,(0151)4960788,74,74,True,
Angela Baker,angelabaker@hotmail.com,(028) 9018499,53,67,False,Low score and Low attendance
Geoffrey Morris,geoffreymorris@gmail.com,+44(0)116 496 0940,71,66,False,Low attendance
Alison Smith,alisonsmith@yahoo.com,0909 8790256,57,66,False,Low score and Low attendance
Clifford Porter,cliffordporter@gmail.com,0114 4960077,64,95,True,
Bethan Harrison,bethanharrison@gmail.com,+44115 4960273,66,94,True,
Charles Herbert,charlesherbert@hotmail.com,(0114) 496 0936,77,65,False,Low attendance
Diana Jones,dianajones@yahoo.com,+44131 496 0736,69,87,True,
Nicola Charlton,nicolacharlton@hotmail.com,+44161 4960421,79,71,True,
Douglas Brown,douglasbrown@gmail.com,+44131 496 0972,99,76,True,
Helen Kaur,helenkaur@gmail.com,01914960750,65,92,True,
Jacqueline Butcher,jacquelinebutcher@hotmail.com,+441214960731,77,77,True,
Eric Roberts,ericroberts@gmail.com,0117 496 0135,77,98,True,
Aimee Clarke,aimeeclarke@gmail.com,01144960104,87,82,True,
Jacqueline Hall,jacquelinehall@gmail.com,+44(0)116 4960314,67,100,True,
Frank Thompson,frankthompson@hotmail.com,+44808 157 0749,82,71,True,
Marc Evans,marcevans@yahoo.com,+4429 2018 0270,77,66,False,Low attendance
Harry Jones,harryjones@gmail.com,01632960242,91,96,True,
Ashley Phillips,ashleyphillips@yahoo.com,+44(0)808 157 0053,100,82,True,
Gerard Barnes,gerardbarnes@gmail.com,+44(0)118 496 0574,99,84,True,
Mohammed Hudson,mohammedhudson@yahoo.com,+44113 4960688,70,83,True,
Kate Porter,kateporter@hotmail.com,01614960645,75,84,True,
Phillip Lees,philliplees@yahoo.com,(0118) 4960415,73,78,True,
Declan Watts,declanwatts@gmail.com,(029) 2018 0522,80,67,False,Low attendance
Louis Sullivan,louissullivan@gmail.com,+4429 2018 0854,90,69,False,Low attendance
Craig Fletcher,craigfletcher@hotmail.com,(0909) 879 0437,78,66,False,Low attendance
Abigail Sutton,abigailsutton@hotmail.com,0161 4960697,75,74,True,
Kim Hughes,kimhughes@gmail.com,01914960497,65,79,True,
Keith French,keithfrench@gmail.com,0191 498 0553,77,85,True,
Shannon Evans,shannonevans@yahoo.com,+44(0)306 999 0598,53,69,False,Low score and Low attendance
Mary Jones,maryjones@hotmail.com,+44114 496 0407,96,100,True,
Leigh Franklin,leighfranklin@gmail.com,0161 4960674,59,96,False,Low score
Leigh Stanley,leighstanley@yahoo.com,(0131) 496 0584,50,83,False,Low score
Vincent Charlton,vincentcharlton@yahoo.com,+449098790687,52,88,False,Low score
Daniel Taylor,danieltaylor@yahoo.com,+44909 879 0760,71,86,True,
Louise Fletcher,louisefletcher@yahoo.com,+44(0)114 496 0083,86,72,True,
Kate Middleton,katemiddleton@hotmail.com,(0118) 496 0765,62,89,True,
Antony Young,antonyyoung@yahoo.com,028 9018343,74,92,True,
Alison Knight,alisonknight@yahoo.com,+44(0)1314960013,61,93,True,
Maureen Jackson,maureenjackson@gmail.com,+44(0)116 4960543,55,65,False,Low score and Low attendance
Andrew Short,andrewshort@yahoo.com,+44(0)191 496 0168,87,82,True,
Russell Robinson,russellrobinson@gmail.com,(01632) 960 592,58,89,False,Low score
Kerry Wilson,kerrywilson@yahoo.com,0808 157 0041,55,94,False,Low score
Samuel Kemp,samuelkemp@gmail.com,+44(0)306 9990142,80,84,True,
Nathan Hunt,nathanhunt@hotmail.com,01174960002,83,72,True,
Amanda Jackson,amandajackson@gmail.com,(028) 9018 0266,99,91,True,
Brian Parkinson,brianparkinson@yahoo.com,(020)74960126,86,73,True,
Jay Davies,jaydavies@gmail.com,0909 8790808,58,66,False,Low score and Low attendance
Frances Andrews,francesandrews@gmail.com,(0117)4960065,67,96,True,
Rebecca Reed,rebeccareed@yahoo.com,+441184960801,57,65,False,Low score and Low attendance
Marc Thompson,marcthompson@gmail.com,+44808 1570622,52,65,False,Low score and Low attendance
Elaine Wood,elainewood@gmail.com,08081570849,78,71,True,
Francesca Metcalfe,francescametcalfe@yahoo.com,01174960564,98,93,True,
Laura Evans,lauraevans@hotmail.com,0115 496 0459,73,68,False,Low attendance
Paul Sheppard,paulsheppard@hotmail.com,0191 498 0751,86,84,True,
Victor Clarke,victorclarke@yahoo.com,+44191 4960069,64,88,True,
Lydia Dunn,lydiadunn@yahoo.com,+44(0)28 9018509,53,100,False,Low score
Tom Ali,tomali@gmail.com,(0121) 4960971,52,69,False,Low score and Low attendance
Elliott Bull,elliottbull@gmail.com,0115 496 0526,90,100,True,
Dennis Jackson,dennisjackson@hotmail.com,0113 4960406,77,77,True,
Geraldine Hill,geraldinehill@hotmail.com,+44(0)1314960756,94,91,True,
Jeffrey Mistry,jeffreymistry@gmail.com,+44(0)1414960029,54,73,False,Low score
Melissa Stephenson,melissastephenson@yahoo.com,+44292018865,55,83,False,Low score
Paula Rowe,paularowe@gmail.com,+4420 74960769,85,95,True,
Ann Taylor,anntaylor@yahoo.com,+441632 960930,75,99,True,
Graeme Williams,graemewilliams@yahoo.com,08081570795,65,86,True,
Natalie Matthews,nataliematthews@hotmail.com,+44(0)191 496 0724,55,98,False,Low score
Harry Stewart,harrystewart@hotmail.com,0113 496 0905,97,76,True,
Alan Bradley,alanbradley@hotmail.com,(0116) 496 0158,95,79,True,
