name,email,phone,score,attendance,passed,dropped_reason
Shaun Smith,shaunsmith@yahoo.com,0115 4960119,73,92,True,
Deborah Hughes,deborahhughes@yahoo.com,020 74960573,93,95,True,
Anthony Mellor,anthonymellor@hotmail.com,+44(0)3069990691,61,84,True,
Billy Lambert,billylambert@gmail.com,+44(0)1514960098,84,100,True,
Stacey Richards,staceyrichards@gmail.com,(0117)4960566,70,84,True,
Richard Stone,richardstone@yahoo.com,(0115) 4960809,65,92,True,
Amelia Bradley,ameliabradley@hotmail.com,(0121) 496 0172,52,97,False,Low score
Jordan Mann,jordanmann@gmail.com,+441314960376,63,94,True,
Joel Page,joelpage@hotmail.com,+44151 496 0031,71,89,True,
Lauren Bentley,laurenbentley@hotmail.com,+44(0)20 74960836,99,68,False,Low attendance
Malcolm Henry,malcolmhenry@hotmail.com,01214960258,62,85,True,
Angela Mann,angelamann@gmail.com,01134960991,61,67,False,Low attendance
James Kent,jameskent@hotmail.com,+4428 9018241,69,71,True,
Judith White,judithwhite@gmail.com,(0117) 496 0281,58,79,False,Low score
Oliver Smith,oliversmith@yahoo.com,+44117 496 0153,70,100,True,
Yvonne Nash,yvonnenash@gmail.com,+4420 7496 0441,71,75,True,
