name,email,phone,score,attendance,passed,dropped_reason
Maureen Kelly,maureenkelly@hotmail.com,+44(0)114 4960686,57,94,False,Low score
Jay Thomas,jaythomas@hotmail.com,+44(0)191 4960767,90,65,False,Low attendance
Beth Walsh,bethwalsh@yahoo.com,(0131) 496 0134,69,100,True,
Lisa Lewis,lisalewis@yahoo.com,(028) 9018324,91,98,True,
Molly Webb,mollywebb@yahoo.com,+44131 496 0312,86,89,True,
Julie Hart,juliehart@gmail.com,+44151 4960108,83,67,False,Low attendance
Ruth Webster,ruthwebster@hotmail.com,(0306)9990563,94,81,True,
Adrian Jones,adrianjones@yahoo.com,+44116 496 0670,73,95,True,
Luke McCarthy,lukemccarthy@yahoo.com,+44116 4960857,77,85,True,
Hazel Perry,hazelperry@gmail.com,+44118 496 0336,87,91,True,
Stewart Hart,stewarthart@yahoo.com,+44(0)808 157 0506,96,85,True,
Sandra Graham,sandragraham@gmail.com,0117 496 0040,54,96,False,Low score
Anna Peters,annapeters@hotmail.com,(0161) 496 0960,67,70,True,
Jade King,jadeking@yahoo.com,(0116)4960545,65,78,True,
Raymond Morgan,raymondmorgan@gmail.com,01514960694,51,99,False,Low score
Debra Lloyd,debralloyd@yahoo.com,+44121 496 0125,71,73,True,
Glenn Duncan,glennduncan@gmail.com,(01632) 960609,77,98,True,
Christine Hayward,christinehayward@hotmail.com,+44191 496 0448,51,91,False,Low score
Marie Williamson,mariewilliamson@gmail.com,+44306 999 0962,94,99,True,
Clifford Daniels,clifforddaniels@hotmail.com,(029)2018301,67,87,True,
Rachel Simpson,rachelsimpson@hotmail.com,+44191 4960467,65,95,True,
Marcus Baker,marcusbaker@yahoo.com,+44(0)9098790589,71,65,False,Low attendance
Mitchell Stanley,mitchellstanley@yahoo.com,+44(0)9098790876,82,70,True,
Sharon King,sharonking@yahoo.com,(0114)4960197,51,79,False,Low score
Aaron Hall,aaronhall@gmail.com,+44117 4960570,58,96,False,Low score
Ann Marshall,annmarshall@hotmail.com,+44(0)114 4960617,71,97,True,
Matthew Brown,matthewbrown@hotmail.com,+44(0)306 999 0204,58,87,False,Low score
Mitchell Greenwood,mitchellgreenwood@gmail.com,+44121 496 0332,79,71,True,
Josephine Wilson,josephinewilson@gmail.com,+44141 496 0803,59,97,False,Low score
Hazel Williams,hazelwilliams@hotmail.com,0116 4960969,57,86,False,Low score
Aaron Spencer,aaronspencer@gmail.com,+44(0)1184960274,75,84,True,
Peter Parkes,peterparkes@yahoo.com,(0909) 8790907,71,85,True,
Tracy Higgins,tracyhiggins@yahoo.com,+44(0)1632 960 829,79,91,True,
Eileen Green,eileengreen@yahoo.com,(0191) 496 0827,78,98,True,
Adrian Wright,adrianwright@hotmail.com,+44(0)117 496 0066,61,82,True,
William Davies,williamdavies@yahoo.com,(0161) 4960675,71,68,False,Low attendance
Hollie Dobson,holliedobson@yahoo.com,+44(0)1414960786,99,76,True,
Marilyn Cross,marilyncross@yahoo.com,0131 4960977,94,95,True,
Dale Sutton,dalesutton@hotmail.com,+44(0)161 496 0044,78,70,True,
Katie Shah,katieshah@hotmail.com,(0117) 496 0958,67,81,True,
Samantha Ali,samanthaali@yahoo.com,+44(0)151 4960898,92,76,True,
Brandon Jones,brandonjones@hotmail.com,+4420 7496 0738,93,78,True,
Oliver Foster,oliverfoster@hotmail.com,(0306) 9990516,51,95,False,Low score
George Burgess,georgeburgess@yahoo.com,(0115) 4960298,91,88,True,
Anna Wood,annawood@hotmail.com,(0141) 4960974,55,96,False,Low score
Ellie Peters,elliepeters@yahoo.com,+44117 496 0991,89,73,True,
Allan Yates,allanyates@yahoo.com,(0116) 4960233,97,87,True,
Charlotte Allen,charlotteallen@yahoo.com,0131 496 0422,58,96,False,Low score
Alison Jones,alisonjones@yahoo.com,0289018740,67,92,True,
Valerie Bell,valeriebell@hotmail.com,+44114 496 0668,53,79,False,Low score
Gregory Williams,gregorywilliams@yahoo.com,029 2018 0121,78,99,True,
Jonathan Sheppard,jonathansheppard@hotmail.com,0808 157 0971,91,88,True,
Donna Barrett,donnabarrett@yahoo.com,+44117 4960427,83,65,False,Low attendance
Rachael Powell,rachaelpowell@gmail.com,(0161) 4960040,67,81,True,
Stephanie Perkins,stephanieperkins@hotmail.com,(0161)4960140,56,79,False,Low score
Frank Mills,frankmills@yahoo.com,+44117 4960979,71,65,False,Low attendance
Cameron Armstrong,cameronarmstrong@hotmail.com,+44115 4960900,94,89,True,
Garry Austin,garryaustin@hotmail.com,+44(0)28 9018 0711,68,72,True,
Dean Williams,deanwilliams@gmail.com,(0121)4960437,92,93,True,
Pauline Freeman,paulinefreeman@yahoo.com,(0161) 496 0984,85,71,True,
Cheryl Clements,cherylclements@gmail.com,0118 4960444,75,87,True,
Geraldine Marsden,geraldinemarsden@yahoo.com,+44(0)1134960366,50,84,False,Low score
Adrian Jarvis,adrianjarvis@gmail.com,(020) 7496 0865,57,98,False,Low score
Janet Smith,janetsmith@yahoo.com,+44116 496 0815,51,88,False,Low score
Victor Mitchell,victormitchell@yahoo.com,+441632 960 947,62,86,True,
Martin Clarke,martinclarke@yahoo.com,(01632)960867,60,93,True,
Andrew Riley,andrewriley@yahoo.com,01214960568,60,81,True,
Lorraine Chadwick,lorrainechadwick@gmail.com,+44(0)1314960892,79,77,True,
Margaret Bradley,margaretbradley@yahoo.com,(0117) 496 0195,58,81,False,Low score
Pauline Price,paulineprice@hotmail.com,01414960311,98,100,True,
Kelly Wilson,kellywilson@yahoo.com,(0116)4960686,77,93,True,
Frank Riley,frankriley@gmail.com,(0114) 4960472,82,91,True,
Antony Henderson,antonyhenderson@yahoo.com,01154960418,63,82,True,
Sophie Hussain,sophiehussain@hotmail.com,(029) 2018 0398,54,93,False,Low score
Dawn Phillips,dawnphillips@hotmail.com,+44115 4960660,69,95,True,
Sam Barker,sambarker@yahoo.com,02074960578,95,69,False,Low attendance
Ashley Mitchell,ashleymitchell@yahoo.com,+44113 4960629,79,70,True,
Geoffrey Lewis,geoffreylewis@hotmail.com,0161 496 0813,57,83,False,Low score
Caroline Sykes,carolinesykes@hotmail.com,(0141)4960496,58,84,False,Low score
Francis Roberts,francisroberts@gmail.com,+4429 2018959,56,90,False,Low score
Jenna Smith,jennasmith@hotmail.com,+44909 879 0071,97,73,True,
Lynne Rose,lynnerose@hotmail.com,+441914960798,75,67,False,Low attendance
Melissa Mistry,melissamistry@gmail.com,(0161) 496 0905,64,100,True,
Cameron Williams,cameronwilliams@hotmail.com,+44117 4960046,78,96,True,
Christian Hussain,christianhussain@gmail.com,+44292018247,65,92,True,
Jay Atkinson,jayatkinson@gmail.com,+44(0)808 157 0513,87,66,False,Low attendance
Gemma Watts,gemmawatts@yahoo.com,(0117) 496 0157,77,65,False,Low attendance
Joan Phillips,joanphillips@gmail.com,(029) 2018615,58,75,False,Low score
Nicole Schofield,nicoleschofield@yahoo.com,+441214960205,96,89,True,
Marilyn Simpson,marilynsimpson@gmail.com,(0161) 4960375,59,72,False,Low score
Melanie Lambert,melanielambert@yahoo.com,(020)74960318,94,65,False,Low attendance
Wayne Dawson,waynedawson@hotmail.com,+449098790094,94,95,True,
Jordan Arnold,jordanarnold@gmail.com,(0808) 157 0921,50,81,False,Low score
Bradley Bull,bradleybull@gmail.com,(0113) 496 0159,72,80,True,
Heather Naylor,heathernaylor@yahoo.com,(0114) 496 0797,68,95,True,
Vincent Cartwright,vincentcartwright@hotmail.com,02074960041,95,66,False,Low attendance
Rachael Jenkins,rachaeljenkins@yahoo.com,+44(0)1614960749,93,71,True,
Colin Reynolds,colinreynolds@yahoo.com,+44131 4960547,77,74,True,
Sarah Fletcher,sarahfletcher@gmail.com,(0113) 4960872,82,87,True,
Carol Ferguson,carolferguson@gmail.com,+44(0)121 496 0826,86,87,True,
Kyle Williams,kylewilliams@hotmail.com,(0116)4960672,83,72,True,
Craig Hill,craighill@gmail.com,+441314960174,54,79,False,Low score
Clifford Kelly,cliffordkelly@yahoo.com,028 9018 0045,86,90,True,
Charles Brown,charlesbrown@hotmail.com,+44131 496 0546,96,82,True,
John Hilton,johnhilton@hotmail.com,+44118 4960802,80,74,True,
Stephanie Elliott,stephanieelliott@gmail.com,(028) 9018410,96,78,True,
Charlie Berry,charlieberry@hotmail.com,+44(0)191 4960012,97,78,True,
Lorraine Wilson,lorrainewilson@hotmail.com,+4428 9018154,92,98,True,
Mark Clarke,markclarke@yahoo.com,(0141) 4960980,95,71,True,
Kieran McCarthy,kieranmccarthy@hotmail.com,+44(0)20 7496 0648,92,81,True,
Dominic Gill,dominicgill@yahoo.com,+44(0)1134960952,60,72,True,
Stuart Hughes,stuarthughes@yahoo.com,+44161 496 0071,70,78,True,
Nicole Townsend,nicoletownsend@yahoo.com,+44(0)28 9018089,57,99,False,Low score
Billy Murphy,billymurphy@gmail.com,+44115 4960313,96,65,False,Low attendance
George Smith,georgesmith@gmail.com,(0161)4960177,71,80,True,
Denise West,denisewest@gmail.com,+44(0)1134960498,89,94,True,
Rosemary Thompson,rosemarythompson@hotmail.com,+44113 496 0530,86,86,True,
Rachael Cox,rachaelcox@gmail.com,+44116 496 0602,98,84,True,
Tracey Berry,traceyberry@gmail.com,+44114 496 0152,81,65,False,Low attendance
Jack Griffiths,jackgriffiths@gmail.com,+44(0)131 4960283,97,100,True,
Jade Young,jadeyoung@hotmail.com,+44808 1570675,52,98,False,Low score
Elaine Wilkinson,elainewilkinson@yahoo.com,028 9018752,52,69,False,Low score and Low attendance
Wayne Martin,waynemartin@yahoo.com,+449098790793,62,96,True,
Albert Murphy,albertmurphy@yahoo.com,+44(0)3069990024,95,83,True,
Nathan Leonard,nathanleonard@hotmail.com,+442074960951,100,92,True,
Cheryl Edwards,cheryledwards@hotmail.com,0114 4960809,52,93,False,Low score
Bradley Davey,bradleydavey@gmail.com,+441184960392,98,96,True,
Richard Dyer,richarddyer@hotmail.com,(0191) 4960520,89,96,True,
Stewart Fleming,stewartfleming@gmail.com,+4428 9018 0897,61,90,True,
Melanie Morris,melaniemorris@yahoo.com,+44(0)121 4960661,63,69,False,Low attendance
Bryan Webb,bryanwebb@yahoo.com,+44(0)131 496 0005,61,98,True,
Jason Walker,jasonwalker@hotmail.com,01314960516,66,76,True,
Mitchell Marshall,mitchellmarshall@yahoo.com,0151 496 0134,90,75,True,
Alexander Davey,alexanderdavey@gmail.com,0115 496 0483,88,75,True,
Sally Marsh,sallymarsh@hotmail.com,0161 4960888,96,95,True,
Deborah Hughes,deborahhughes@gmail.com,+44121 496 0833,73,92,True,
Adrian Wilson,adrianwilson@gmail.com,+44121 4960134,63,93,True,
Stanley Lee,stanleylee@hotmail.com,+44161 496 0047,87,66,False,Low attendance
Robin Price,robinprice@gmail.com,+44(0)131 4960035,69,83,True,
Jack Ahmed,jackahmed@yahoo.com,+441214960824,57,100,False,Low score
Fiona Russell,fionarussell@gmail.com,01314960113,88,87,True,
Sandra Ahmed,sandraahmed@gmail.com,01154960588,98,89,True,
Ann Payne,annpayne@hotmail.com,01414960085,76,88,True,
Mitchell Smith,mitchellsmith@gmail.com,0306 9990581,71,65,False,Low attendance
Natalie Green,nataliegreen@gmail.com,+44292018378,67,68,False,Low attendance
Natalie Singh,nataliesingh@yahoo.com,0113 496 0301,89,88,True,
Tom Edwards,tomedwards@gmail.com,(0113) 4960526,99,80,True,
Nigel Moss,nigelmoss@hotmail.com,(0113) 4960335,79,73,True,
Barbara Brown,barbarabrown@gmail.com,(0141) 496 0256,83,80,True,
Denise Rahman,deniserahman@gmail.com,(0141) 4960542,58,70,False,Low score
Frances Walsh,franceswalsh@gmail.com,(0114) 4960680,70,95,True,
Andrea Parker,andreaparker@gmail.com,01914960173,91,94,True,
Amy Knight,amyknight@yahoo.com,(0121) 496 0192,88,99,True,
Charlotte Thomas,charlottethomas@yahoo.com,028 9018434,51,78,False,Low score
Anthony Cox,anthonycox@gmail.com,0141 496 0979,56,95,False,Low score
Natasha Hilton,natashahilton@yahoo.com,+44151 496 0716,62,97,True,
Jane Jones,janejonesX@hotmail.com,(020)74960254,64,91,True,
Bryan Marshall,bryanmarshall@gmail.com,01164960466,97,75,True,
Jonathan Cook,jonathancook@hotmail.com,+44(0)118 496 0049,95,73,True,
Gillian Sinclair,gilliansinclair@hotmail.com,0151 496 0115,83,90,True,
George Marshall,georgemarshall@gmail.com,+441632 960 926,86,65,False,Low attendance
Samantha Cook,samanthacook@gmail.com,+44117 496 0160,89,74,True,
Sarah Elliott,sarahelliott@yahoo.com,+44(0)131 4960684,68,77,True,
Valerie Long,valerielong@hotmail.com,0151 496 0026,53,75,False,Low score
Chelsea Wilson,chelseawilson@gmail.com,0113 496 0238,51,67,False,Low score and Low attendance
Irene Bentley,irenebentley@yahoo.com,+44141 496 0487,82,67,False,Low attendance
Christopher Sanders,christophersanders@hotmail.com,+44(0)113 496 0489,87,85,True,
Kenneth Rose,kennethrose@yahoo.com,01164960077,91,77,True,
Joan Lambert,joanlambert@yahoo.com,(0808) 157 0756,65,88,True,
Brett Griffiths,brettgriffiths@gmail.com,(0115)4960370,58,82,False,Low score
Roger Smith,rogersmith@hotmail.com,+44(0)113 4960229,89,94,True,
Dominic Parry,dominicparry@yahoo.com,+44(0)115 496 0054,84,94,True,
Joe Smith,joesmith@hotmail.com,0115 496 0560,86,98,True,
Hannah Jones,hannahjonesg@yahoo.com,(0116) 4960951,68,74,True,
Justin Bryan,justinbryan@yahoo.com,01214960156,59,90,False,Low score
Alice Morgan,alicemorgan@gmail.com,(0117) 4960565,61,76,True,
Hazel Williamson,hazelwilliamson@hotmail.com,+44306 999 0261,97,90,True,
Gregory Moore,gregorymoore@yahoo.com,+44(0)28 9018086,65,68,False,Low attendance
Hayley Morris,hayleymorris@yahoo.com,(0808) 1570179,81,71,True,
Emily Kennedy,emilykennedy@gmail.com,+44(0)292018332,50,96,False,Low score
Daniel Reed,danielreed@yahoo.com,+44(0)117 4960943,100,76,True,
Holly Jones,hollyjones@yahoo.com,(0191)4960953,69,89,True,
Jenna Cartwright,jennacartwright@hotmail.com,(0116) 4960656,96,80,True,
Roger Frost,rogerfrost@hotmail.com,03069990893,94,75,True,
Steven Wood,stevenwood@gmail.com,+44(0)116 4960305,100,95,True,
Leonard Smith,leonardsmith@yahoo.com,01144960864,70,85,True,
Rita Richards,ritarichards@gmail.com,+44(0)909 8790362,55,69,False,Low score and Low attendance
Shane Wilkinson,shanewilkinson@hotmail.com,0117 4960581,90,68,False,Low attendance
Glen Wilson,glenwilson@yahoo.com,+44289018488,63,88,True,
Thomas Black,thomasblack@yahoo.com,(0191)4960277,53,75,False,Low score
Natasha Brown,natashabrown@gmail.com,(0115)4960735,78,93,True,
Sylvia Clayton,sylviaclayton@gmail.com,+44(0)28 9018203,58,78,False,Low score
Trevor Heath,trevorheath@hotmail.com,0306 9990641,95,96,True,
Peter Hanson,peterhanson@yahoo.com,+44117 4960913,66,72,True,
Phillip Cunningham,phillipcunningham@hotmail.com,02074960209,88,100,True,
Clive Reed,clivereed@yahoo.com,(0131) 496 0358,55,72,False,Low score
Lydia Perkins,lydiaperkins@gmail.com,(0909) 8790319,59,83,False,Low score
Lynn Brennan,lynnbrennan@hotmail.com,(0121) 496 0426,64,83,True,
Kate Elliott,kateelliott@gmail.com,+441614960412,63,85,True,
Jenna King,jennaking@hotmail.com,+44(0)131 496 0292,77,75,True,
Ashley Robinson,ashleyrobinson@gmail.com,+44(0)141 496 0134,79,69,False,Low attendance
Charlotte Evans,charlotteevans@gmail.com,(020) 74960329,89,82,True,
Mohamed Chandler,mohamedchandler@gmail.com,(0115) 496 0463,63,93,True,
Elliott Holmes,elliottholmes@hotmail.com,+44(0)9098790102,72,89,True,
Christian Lees,christianlees@yahoo.com,0115 496 0070,74,81,True,
Donald Davis,donalddavis@gmail.com,+44(0)118 4960509,68,83,True,
Arthur Buckley,arthurbuckley@yahoo.com,(01632) 960702,78,97,True,
Hayley Warren,hayleywarren@hotmail.com,+44(0)2074960414,62,78,True,
Callum Baxter,callumbaxter@gmail.com,0115 496 0725,73,88,True,
Adrian Dobson,adriandobson@gmail.com,+44(0)306 9990105,55,71,False,Low score
Karen Payne,karenpayne@hotmail.com,(0141) 496 0887,74,97,True,
Christian Potts,christianpotts@hotmail.com,+441614960399,88,73,True,
Paula Hammond,paulahammond@gmail.com,(0151)4960557,55,69,False,Low score and Low attendance
Marilyn Ward,marilynward@yahoo.com,(0808) 1570763,64,67,False,Low attendance
Mohamed Watson,mohamedwatson@gmail.com,+44909 8790563,54,68,False,Low score and Low attendance
Garry Bradley,garrybradley@hotmail.com,0118 4960307,72,66,False,Low attendance
Donna Oliver,donnaoliver@gmail.com,(028)9018188,73,75,True,
Connor Green,connorgreen@gmail.com,+44117 496 0705,67,72,True,
Nicola Morton,nicolamorton@hotmail.com,+44(0)117 496 0319,61,83,True,
Alison Jackson,alisonjackson@gmail.com,(0909) 8790083,55,67,False,Low score and Low attendance
Pauline Owens,paulineowens@yahoo.com,0113 4960856,70,76,True,
Lauren Davis,laurendavis@yahoo.com,+449098790917,85,97,True,
Julie Mann,juliemann@gmail.com,+44(0)29 2018 0389,77,68,False,Low attendance
Stewart Brown,stewartbrown@yahoo.com,+44(0)121 496 0914,70,65,False,Low attendance
Raymond Holmes,raymondholmes@gmail.com,+44141 4960062,79,99,True,
Alex Henderson,alexhenderson@hotmail.com,0116 4960099,74,86,True,
Sara Carter,saracarter@yahoo.com,01614960615,54,96,False,Low score
Victoria Wilson,victoriawilson@yahoo.com,020 7946 0928,53,95,False,Low score
Jason Ali,jasonali@gmail.com,(0306)9990185,77,97,True,
Dennis Elliott,denniselliott@hotmail.com,+44(0)141 4960405,57,88,False,Low score
Bradley Smith,bradleysmith@yahoo.com,+44909 8790810,98,100,True,
Craig Bryant,craigbryant@gmail.com,029 2018093,54,94,False,Low score
Bradley Harris,bradleyharris@yahoo.com,0113 496 0649,91,75,True,
Bethan Wheeler,bethanwheeler@gmail.com,01314960739,50,83,False,Low score
Ashleigh Hartley,ashleighhartley@gmail.com,020 7946 0683,70,74,True,
Julia Kelly,juliakelly@hotmail.com,+44(0)1174960070,73,73,True,
Jasmine Wright,jasminewright@hotmail.com,+44191 4960567,97,87,True,
Jennifer Gordon,jennifergordon@yahoo.com,020 7946 0171,50,65,False,Low score and Low attendance
Phillip French,phillipfrench@gmail.com,01164960349,100,86,True,
Rita Marshall,ritamarshall@hotmail.com,+44(0)1632 960535,72,100,True,
Jean Hancock,jeanhancock@gmail.com,+44289018014,90,78,True,
Michelle Chambers,michellechambers@hotmail.com,+44191 496 0464,74,68,False,Low attendance
Rachael Holmes,rachaelholmes@hotmail.com,(01632) 960343,78,89,True,
Kyle Williams,kylewilliams@yahoo.com,+44113 4960186,78,99,True,
Nicole Sykes,nicolesykes@yahoo.com,+44114 496 0589,60,98,True,
Frank Ford,frankford@yahoo.com,+44116 4960636,55,90,False,Low score
Bethan Clarke,bethanclarke@gmail.com,+44(0)113 4960219,68,72,True,
Roy Cox,roycox@hotmail.com,01174960143,91,76,True,
Charlie White,charliewhitez@gmail.com,+44808 1570641,81,99,True,
Elliott Archer,elliottarcher@yahoo.com,(0117) 496 0274,87,95,True,
Cameron Lane,cameronlane@yahoo.com,+44121 4960403,52,72,False,Low score
Sheila Burrows,sheilaburrows@yahoo.com,0306 9990003,97,85,True,
Rosie Faulkner,rosiefaulkner@yahoo.com,+44(0)292018251,61,91,True,
Gary O'Neill,garyo'neill@yahoo.com,0289018230,76,79,True,
Jeremy Yates,jeremyyates@hotmail.com,+4428 9018254,53,90,False,Low score
Rosemary Mills,rosemarymills@yahoo.com,(020) 74960894,71,67,False,Low attendance
Mandy Bray,mandybray@yahoo.com,+44131 496 0725,86,96,True,
Leigh White,leighwhite@gmail.com,028 9018 0702,62,93,True,
Jasmine Taylor,jasminetaylor@yahoo.com,(0121) 496 0709,57,74,False,Low score
Lesley Holt,lesleyholt@hotmail.com,+441914960987,72,79,True,
Michael Daniels,michaeldaniels@hotmail.com,+44151 4960625,76,65,False,Low attendance
Aaron Doherty,aarondoherty@hotmail.com,(01632) 960 416,75,72,True,
Abigail Smith,abigailsmith@yahoo.com,(0115) 4960563,51,82,False,Low score
Heather Wilson,heatherwilson@yahoo.com,0115 4960875,75,100,True,
Adrian Harding,adrianharding@hotmail.com,+44(0)1632 960 081,58,75,False,Low score
Maria Sanders,mariasanders@hotmail.com,+44(0)118 4960019,59,66,False,Low score and Low attendance
Mathew Smith,mathewsmith@hotmail.com,+449098790736,50,85,False,Low score
Leanne Smith,leannesmith@hotmail.com,(0141) 4960893,74,70,True,
Steven Barber,stevenbarber@yahoo.com,+44(0)141 4960676,55,89,False,Low score
Derek Lee,dereklee@hotmail.com,02074960012,77,69,False,Low attendance
Stanley Davidson,stanleydavidson@hotmail.com,01414960940,65,93,True,
Rita Jenkins,ritajenkins@hotmail.com,(0115)4960306,62,78,True,
Danielle Collins,daniellecollins@hotmail.com,+44(0)121 496 0906,61,65,False,Low attendance
Alexandra O'Brien,alexandrao'brien@gmail.com,029 2018519,60,91,True,
Sylvia Roberts,sylviaroberts@gmail.com,+44151 496 0130,65,91,True,
Christopher Wong,christopherwong@gmail.com,01184960544,82,87,True,
Mohamed Gill,mohamedgill@yahoo.com,(0117) 4960733,65,97,True,
Shane Shaw,shaneshaw@yahoo.com,+44(0)113 496 0920,73,88,True,
Christian Warren,christianwarren@gmail.com,01144960453,57,90,False,Low score
Denis Fowler,denisfowler@yahoo.com,0118 4960803,89,68,False,Low attendance
Ronald Hale,ronaldhale@yahoo.com,+44(0)1914960108,77,85,True,
Stephen Jackson,stephenjackson@yahoo.com,+441914960025,93,88,True,
Sylvia Hutchinson,sylviahutchinson@hotmail.com,+44161 4960210,51,75,False,Low score
Adam Jones,adamjones@yahoo.com,(0151) 4960502,92,81,True,
Marian Kirk,mariankirk@hotmail.com,(0131)4960746,85,81,True,
Gavin Smith,gavinsmith@gmail.com,(0151) 4960791,86,89,True,
Alexander Barker,alexanderbarker@yahoo.com,+441614960198,69,75,True,
Deborah Allen,deborahallen@hotmail.com,0113 4960609,51,98,False,Low score
Iain Hardy,iainhardy@hotmail.com,(0117) 4960468,63,91,True,
Dale Fuller,dalefuller@yahoo.com,+44(0)161 4960174,88,93,True,
Bernard Parsons,bernardparsons@gmail.com,+44(0)29 2018 0597,83,96,True,
Bryan Anderson,bryananderson@yahoo.com,+441164960165,60,77,True,
Ashley Davidson,ashleydavidson@gmail.com,+441134960248,94,91,True,
Margaret Smart,margaretsmart@yahoo.com,+44(0)29 2018733,72,68,False,Low attendance
Francis Buckley,francisbuckley@hotmail.com,(0113)4960472,73,85,True,
Ricky Bruce,rickybruce@gmail.com,029 2018 0419,87,88,True,
Samuel Jackson,samueljackson@gmail.com,0191 498 0504,100,84,True,
Shirley Burns,shirleyburns@gmail.com,+44(0)141 496 0635,95,83,True,
Susan Ellis,susanellis@yahoo.com,+44(0)1414960336,57,78,False,Low score
Nicola Bull,nicolabull@gmail.com,0151 4960004,79,100,True,
Leah White,leahwhite@gmail.com,+4428 9018 0560,59,71,False,Low score
Francis Smith,francissmith@yahoo.com,+44118 496 0451,100,89,True,
Marilyn Daly,marilyndaly@hotmail.com,02074960655,58,90,False,Low score
Tony Davies,tonydavies@yahoo.com,(0161) 496 0230,53,88,False,Low score
Teresa Barker,teresabarker@yahoo.com,+44(0)20 74960500,88,95,True,
Gerald Davies,geralddavies@yahoo.com,+441134960633,81,88,True,
Martyn Hammond,martynhammond@yahoo.com,+44(0)141 4960852,75,71,True,
Dominic Wheeler,dominicwheeler@hotmail.com,+441614960000,99,70,True,
