name,email,phone,score,attendance,passed,dropped_reason
Edward Parry,edwardparry@yahoo.com,(0161) 4960503,54,77,False,Low score
Debra Bell,debrabell@gmail.com,+44(0)289018958,58,77,False,Low score
Andrew Smith,andrewsmith@gmail.com,+4428 9018 0392,55,86,False,Low score
Amy Stephens,amystephens@gmail.com,0141 496 0157,80,82,True,
Duncan Pearson,duncanpearson@gmail.com,+441614960620,67,100,True,
Adam Randall,adamrandall@yahoo.com,0306 9990315,57,99,False,Low score
Russell Allen,russellallen@hotmail.com,+44(0)909 879 0355,77,84,True,
Katie Clements,katieclements@gmail.com,(0191) 496 0500,94,78,True,
Gillian Smith,gilliansmith@yahoo.com,(0151) 4960456,63,86,True,
Dale George,dalegeorge@yahoo.com,01632 960475,50,99,False,Low score
George Khan,georgekhan@hotmail.com,+44113 4960527,60,94,True,
Patricia White,patriciawhite@gmail.com,+44(0)161 496 0926,87,83,True,
Alexandra Flynn,alexandraflynn@yahoo.com,+44(0)808 157 0421,93,79,True,
Maureen Gibson,maureengibson@gmail.com,028 9018489,62,89,True,
Sian Khan,siankhan@hotmail.com,+44(0)20 74960577,54,84,False,Low score
Eleanor Hawkins,eleanorhawkins@hotmail.com,+448081570965,83,98,True,
Marcus Hammond,marcushammond@hotmail.com,+44(0)3069990481,72,83,True,
Nigel Smith,nigelsmith@gmail.com,(0115)4960697,54,88,False,Low score
Georgina Hall,georginahall@yahoo.com,+44306 999 0848,65,74,True,
Tracy White,tracywhite@gmail.com,0114 4960699,55,95,False,Low score
Shannon Bryan,shannonbryan@yahoo.com,+44(0)1914960040,96,100,True,
Jasmine Morris,jasminemorris@gmail.com,01314960704,82,87,True,
Hannah Reeves,hannahreeves@gmail.com,+44(0)1154960567,50,74,False,Low score
Julia Morris,juliamorris@gmail.com,(0131) 496 0489,61,77,True,
Duncan Waters,duncanwaters@yahoo.com,+44(0)118 496 0082,68,65,False,Low attendance
Jill White,jillwhite@gmail.com,0131 496 0055,87,76,True,
Kirsty Bennett,kirstybennett@hotmail.com,+4420 7496 0292,58,95,False,Low score
Jessica Gardner,jessicagardner@yahoo.com,01414960100,60,89,True,
Valerie Brown,valeriebrown@hotmail.com,0161 4960552,56,100,False,Low score
Nathan Davies,nathandavies@hotmail.com,01214960360,88,86,True,
Joshua Newton,joshuanewton@yahoo.com,(0909)8790593,91,80,True,
Eric Turner,ericturner@yahoo.com,(0161)4960221,71,89,True,
Tracy Bond,tracybond@yahoo.com,+441632 960312,64,92,True,
Josephine Davis,josephinedavis@yahoo.com,(0113) 4960694,53,71,False,Low score
Eleanor Cooper,eleanorcooper@gmail.com,+44(0)117 496 0572,87,100,True,
Danny Lord,dannylord@yahoo.com,+44(0)1214960452,78,80,True,
Jane Clark,janeclark@gmail.com,(0116) 496 0778,58,73,False,Low score
Hannah Kirby,hannahkirby@gmail.com,+44(0)131 4960129,96,74,True,
Donald Charlton,donaldcharlton@gmail.com,0116 496 0440,79,98,True,
Lisa Pugh,lisapugh@yahoo.com,+448081570542,82,82,True,
Hannah King,hannahking@hotmail.com,(029)2018848,61,90,True,
Hilary Barry,hilarybarry@yahoo.com,(0306)9990910,98,100,True,
Tom Savage,tomsavage@hotmail.com,(0118) 4960907,54,93,False,Low score
Francis Carter,franciscarter@hotmail.com,0306 999 0194,90,99,True,
Charlene Davidson,charlenedavidson@yahoo.com,01914960876,87,80,True,
Georgia Rose,georgiarose@gmail.com,+44(0)29 2018 0228,88,93,True,
Jemma Lloyd,jemmalloyd@gmail.com,0116 496 0986,63,70,True,
Denise Nicholls,denisenicholls@gmail.com,+443069990700,52,82,False,Low score
Pamela Kent,pamelakent@hotmail.com,0118 496 0520,57,85,False,Low score
Dominic Smith,dominicsmith@hotmail.com,+449098790941,81,83,True,
Katherine Willis,katherinewillis@gmail.com,+44(0)1632 960 051,95,86,True,
Conor Francis,conorfrancis@gmail.com,(028) 9018 0462,53,95,False,Low score
Denis Brown,denisbrown@yahoo.com,+44(0)131 496 0093,80,75,True,
Michelle Roberts,michelleroberts@hotmail.com,(0306)9990216,57,85,False,Low score
Gerald Burke,geraldburke@yahoo.com,+44909 8790303,96,89,True,
Joe Thomas,joethomas@yahoo.com,+44(0)1614960368,56,100,False,Low score
Marilyn Bull,marilynbull@hotmail.com,(0117) 4960352,85,89,True,
Bradley Morris,bradleymorris@gmail.com,+44(0)292018433,95,89,True,
Dylan Sutton,dylansutton@hotmail.com,+44(0)113 4960993,67,84,True,
Clare Simpson,claresimpson@yahoo.com,(0115)4960701,84,89,True,
Stacey Wall,staceywall@gmail.com,01214960508,74,95,True,
Rachel Gibbs,rachelgibbs@gmail.com,+44(0)114 4960790,81,84,True,
Cheryl Jackson,cheryljackson@yahoo.com,0117 496 0242,69,92,True,
Francesca Jones,francescajones@yahoo.com,0117 4960077,71,97,True,
Kayleigh Thornton,kayleighthornton@hotmail.com,(0306)9990634,77,100,True,
Jason Miller,jasonmiller@hotmail.com,0118 496 0897,62,69,False,Low attendance
Dorothy Dean,dorothydean@yahoo.com,(0151) 4960863,53,80,False,Low score
Donald Joyce,donaldjoyce@hotmail.com,(0161) 4960360,90,84,True,
Barbara Skinner,barbaraskinner@gmail.com,+44(0)114 496 0734,88,97,True,
Damien Parker,damienparker@gmail.com,03069990263,95,69,False,Low attendance
Kathleen Miller,kathleenmiller@yahoo.com,+44(0)116 496 0576,85,73,True,
Gareth Phillips,garethphillips@yahoo.com,+44116 4960286,85,76,True,
Eric Brown,ericbrown@gmail.com,+44(0)117 496 0863,60,87,True,
Thomas Smith,thomassmith@hotmail.com,(0121)4960253,59,85,False,Low score
Kyle Webster,kylewebster@hotmail.com,+44141 4960104,87,79,True,
Leslie Goddard,lesliegoddard@hotmail.com,+44289018006,85,80,True,
Joe Benson,joebenson@gmail.com,(01632)960911,62,65,False,Low attendance
Edward King,edwardking@hotmail.com,01914960555,87,72,True,
Shane Gordon,shanegordon@gmail.com,0141 4960338,97,77,True,
Diane Hobbs,dianehobbs@yahoo.com,+44(0)118 4960402,66,73,True,
Sara White,sarawhite@yahoo.com,+44191 496 0007,51,71,False,Low score
John Matthews,johnmatthews@hotmail.com,+44113 496 0157,78,96,True,
Alex Marsh,alexmarsh@yahoo.com,+44115 496 0784,97,78,True,
Garry Cook,garrycook@gmail.com,0909 8790635,83,67,False,Low attendance
Jake Hargreaves,jakehargreaves@hotmail.com,+44808 157 0117,94,95,True,
Beth O'Brien,betho'brien@gmail.com,+44(0)141 496 0057,68,72,True,
Russell Hall,russellhall@gmail.com,+44(0)118 4960903,84,84,True,
Kayleigh Stone,kayleighstone@gmail.com,0118 496 0856,73,83,True,
Trevor Simmons,trevorsimmons@yahoo.com,+44808 1570705,82,74,True,
Kevin Butler,kevinbutler@yahoo.com,+44151 496 0332,90,81,True,
Jonathan Gill,jonathangill@gmail.com,(0116)4960869,84,92,True,
Bethany Dennis,bethanydennis@hotmail.com,(0117) 496 0037,52,82,False,Low score
Guy Dixon,guydixon@gmail.com,+44(0)161 4960088,85,89,True,
Victor Finch,victorfinch@gmail.com,0306 9990028,95,74,True,
Jenna Power,jennapower@yahoo.com,+44(0)116 496 0041,58,77,False,Low score
Graeme Smith,graemesmith@hotmail.com,+44(0)1144960327,54,76,False,Low score
Jack Holloway,jackholloway@hotmail.com,+44117 496 0876,64,65,False,Low attendance
Annette Pritchard,annettepritchard@yahoo.com,+44121 496 0561,60,78,True,
Bethan Murphy,bethanmurphy@hotmail.com,0117 496 0090,59,100,False,Low score
Philip Hodgson,philiphodgson@gmail.com,(0113) 496 0544,73,89,True,
Daniel Sheppard,danielsheppard@gmail.com,+44121 4960523,53,74,False,Low score
Brandon Dickinson,brandondickinson@yahoo.com,(0121)4960032,93,96,True,
Nathan Arnold,nathanarnold@yahoo.com,0113 496 0178,75,80,True,
Donna Howarth,donnahowarth@hotmail.com,(0306) 999 0573,53,76,False,Low score
Abigail Richardson,abigailrichardson@gmail.com,+441914960955,86,98,True,
Robin Dobson,robindobson@hotmail.com,(01632) 960475,88,74,True,
Sheila Kelly,sheilakelly@yahoo.com,0118 4960229,100,67,False,Low attendance
Alexandra White,alexandrawhite@hotmail.com,+44(0)151 4960168,86,97,True,
Beth Jones,bethjones@hotmail.com,+44(0)131 496 0698,74,77,True,
Valerie Taylor,valerietaylor@yahoo.com,+44(0)20 74960364,80,79,True,
Antony Bailey,antonybailey@yahoo.com,+441184960918,93,90,True,
Kathryn Hunt,kathrynhunt@yahoo.com,(0118) 4960707,63,81,True,
Maurice Brady,mauricebrady@gmail.com,+44(0)151 496 0431,79,75,True,
Carole Owen,caroleowen@hotmail.com,+44(0)292018352,76,70,True,
Liam Woodward,liamwoodward@yahoo.com,(0141) 4960712,57,69,False,Low score and Low attendance
Paul Matthews,paulmatthews@gmail.com,+44(0)121 4960335,73,100,True,
Shannon Thornton,shannonthornton@yahoo.com,+44(0)9098790906,58,78,False,Low score
Shane Stevens,shanestevens@gmail.com,(020)74960614,86,80,True,
Gerald Barnes,geraldbarnes@hotmail.com,(0116) 496 0862,56,89,False,Low score
Paige Lloyd,paigelloyd@hotmail.com,+44(0)28 9018 0594,75,81,True,
Margaret Lord,margaretlord@gmail.com,+44141 4960437,65,73,True,
Donald Walker,donaldwalker@hotmail.com,(0909) 879 0920,88,91,True,
Joel Wood,joelwood@hotmail.com,+44(0)1632 960 655,63,78,True,
Marc Jones,marcjones@hotmail.com,0116 4960719,55,100,False,Low score
Cameron Cameron,cameroncameron@yahoo.com,+441144960530,69,72,True,
Joanne Powell,joannepowell@hotmail.com,020 7946 0325,69,75,True,
Frederick Coleman,frederickcoleman@gmail.com,028 9018 0478,54,75,False,Low score
Dominic Jones,dominicjones@hotmail.com,(0808) 1570182,71,93,True,
Sheila Turner,sheilaturner@gmail.com,(0161) 496 0344,63,75,True,
Maria Holmes,mariaholmes@hotmail.com,0121 4960237,60,95,True,
Beth Carter,bethcarter@gmail.com,(0909) 879 0403,94,67,False,Low attendance
Hazel Reed,hazelreed@yahoo.com,(0114) 4960131,53,65,False,Low score and Low attendance
Victoria Hill,victoriahill@gmail.com,(0116)4960994,74,90,True,
Jasmine Wood,jasminewood@yahoo.com,+44113 496 0880,87,93,True,
Ross Higgins,rosshiggins@yahoo.com,+44909 879 0587,83,96,True,
Joseph Brown,josephbrown@yahoo.com,+44(0)1144960356,65,98,True,
Brian Briggs,brianbriggs@gmail.com,+441514960359,95,87,True,
Adam Wong,adamwong@yahoo.com,+44114 496 0838,79,82,True,
Kenneth Gregory,kennethgregory@gmail.com,0116 496 0751,65,80,True,
Janice Green,janicegreen@gmail.com,+44(0)118 496 0967,51,78,False,Low score
Sean Taylor,seantaylor@hotmail.com,0114 496 0694,60,91,True,
Lisa Williams,lisawilliams@yahoo.com,+44(0)808 157 0396,93,81,True,
Clare Robinson,clarerobinson@hotmail.com,+4420 74960733,78,68,False,Low attendance
Ellie Whitehead,elliewhitehead@hotmail.com,(020)74960852,97,82,True,
Jordan Morton,jordanmorton@hotmail.com,(0113) 496 0359,70,88,True,
Jean Knowles,jeanknowles@yahoo.com,0113 4960370,68,88,True,
Naomi Marshall,naomimarshall@hotmail.com,+44(0)161 4960224,91,86,True,
Donna Williams,donnawilliams@hotmail.com,+44(0)115 4960039,63,70,True,
Declan Walton,declanwalton@yahoo.com,+44(0)131 4960562,57,80,False,Low score
Reece Smith,reecesmith@yahoo.com,0113 496 0886,90,92,True,
Wayne Cox,waynecox@gmail.com,+44(0)1614960787,77,75,True,
Tony Bolton,tonybolton@gmail.com,+44(0)29 2018979,64,73,True,
Vanessa Hamilton,vanessahamilton@yahoo.com,0131 4960532,71,86,True,
Maureen Bennett,maureenbennett@hotmail.com,(0115)4960546,51,84,False,Low score
Charles Evans,charlesevans@yahoo.com,+44(0)1914960246,69,96,True,
Lawrence Newton,lawrencenewton@hotmail.com,+44(0)118 4960020,81,77,True,
Elizabeth Thomas,elizabeththomas@yahoo.com,+44(0)116 496 0727,60,86,True,
Gail Burton,gailburton@gmail.com,01632960556,89,68,False,Low attendance
Rhys Jones,rhysjones@hotmail.com,+44(0)1134960340,79,99,True,
Phillip Davey,phillipdavey@gmail.com,0131 496 0149,87,74,True,
Charlotte Atkins,charlotteatkins@yahoo.com,+44118 496 0801,91,68,False,Low attendance
Nicholas Holt,nicholasholt@gmail.com,+44(0)118 4960394,61,99,True,
Steven Robinson,stevenrobinson@hotmail.com,0115 496 0420,78,88,True,
Martin Sharp,martinsharp@gmail.com,(0117)4960988,95,76,True,
Josh King,joshking@yahoo.com,028 9018 0425,81,75,True,
Gerard Cooke,gerardcooke@yahoo.com,+44(0)113 496 0316,69,81,True,
Catherine Wood,catherinewood@gmail.com,+44(0)161 4960953,92,89,True,
Daniel Patel,danielpatel@yahoo.com,(0909) 879 0651,56,86,False,Low score
Tracey Moore,traceymoore@yahoo.com,+441514960014,91,79,True,
Linda Tyler,lindatyler@hotmail.com,+44(0)191 4960991,82,87,True,
Hayley Harrison,hayleyharrison@gmail.com,03069990915,53,99,False,Low score
Anne Johnson,annejohnson@hotmail.com,01514960996,71,69,False,Low attendance
Amelia Cunningham,ameliacunningham@yahoo.com,0808 157 0423,87,68,False,Low attendance
Elliot Brown,elliotbrown@gmail.com,(0114) 4960518,58,75,False,Low score
Nathan Green,nathangreen@hotmail.com,(0114)4960932,54,89,False,Low score
Cameron Marsh,cameronmarsh@gmail.com,+44(0)113 496 0783,78,79,True,
Abdul Power,abdulpower@yahoo.com,0909 879 0294,56,95,False,Low score
Luke Edwards,lukeedwards@gmail.com,+44306 999 0921,94,81,True,
Debra Howells,debrahowells@gmail.com,0289018838,90,78,True,
Mark Lloyd,marklloyd@gmail.com,+441184960775,84,94,True,
Douglas Smith,douglassmith@yahoo.com,(0116) 4960143,90,88,True,
Alexandra Mann,alexandramann@hotmail.com,+44(0)1632 960 700,97,78,True,
Joshua Jones,joshuajones@yahoo.com,+441632 960 975,72,85,True,
Philip Begum,philipbegum@gmail.com,+44131 4960331,87,86,True,
Marian Walters,marianwalters@gmail.com,+44151 496 0977,81,73,True,
Lauren Gray,laurengray@yahoo.com,03069990885,79,95,True,
Damien Elliott,damienelliott@gmail.com,(0306) 999 0751,64,93,True,
Keith Short,keithshort@gmail.com,+443069990390,100,76,True,
Colin Harris,colinharris@hotmail.com,+44(0)161 496 0395,97,85,True,
Stacey Chadwick,staceychadwick@yahoo.com,+44(0)117 4960313,69,79,True,
Jodie Price,jodieprice@gmail.com,(0118)4960814,88,71,True,
Karl Gilbert,karlgilbert@yahoo.com,+44(0)191 496 0140,91,87,True,
Gemma Nolan,gemmanolan@yahoo.com,0118 496 0740,85,79,True,
Max Thomas,maxthomas@yahoo.com,(0118) 4960076,73,92,True,
Richard Wilkinson,richardwilkinson@gmail.com,+44141 4960820,97,69,False,Low attendance
Joanne Kirby,joannekirby@gmail.com,+44(0)121 496 0371,59,91,False,Low score
Leon Barker,leonbarkerQ@hotmail.com,(028) 9018354,67,79,True,
Tracey Page,traceypage@hotmail.com,+44(0)116 4960104,96,94,True,
Jessica Daly,jessicadaly@yahoo.com,+44116 496 0218,71,69,False,Low attendance
David Smith,davidsmith@gmail.com,+44115 4960635,90,87,True,
Colin Fry,colinfry@hotmail.com,020 74960737,63,68,False,Low attendance
Nigel Thorpe,nigelthorpe@yahoo.com,+44(0)9098790206,63,71,True,
Mohamed Turner,mohamedturner@hotmail.com,+44808 1570999,90,80,True,
Dorothy Lloyd,dorothylloyd@yahoo.com,+44117 4960535,100,93,True,
Damien Hawkins,damienhawkins@yahoo.com,+44(0)1614960404,88,66,False,Low attendance
Alex Clark,alexclark@hotmail.com,+44(0)115 496 0871,80,68,False,Low attendance
Hollie Graham,holliegraham@yahoo.com,(029) 2018 0037,85,70,True,
Mathew Price,mathewprice@yahoo.com,+443069990771,83,88,True,
Glenn Foster,glennfoster@gmail.com,+44(0)116 4960124,57,76,False,Low score
Marilyn Khan,marilynkhan@hotmail.com,0116 496 0907,100,78,True,
Lynne Dobson,lynnedobson@gmail.com,(0121) 4960159,79,81,True,
Joan Morgan,joanmorgan@yahoo.com,+44141 496 0151,71,75,True,
Kevin Ward,kevinward@yahoo.com,+44151 4960232,52,83,False,Low score
Leonard Davies,leonarddavies@gmail.com,+44(0)118 4960451,53,76,False,Low score
Rosemary Sharpe,rosemarysharpe@hotmail.com,+44(0)292018390,76,75,True,
Matthew Adams,matthewadams@yahoo.com,01314960356,75,82,True,
Arthur Grant,arthurgrant@yahoo.com,(029) 2018430,55,78,False,Low score
Chloe Pickering,chloepickering@hotmail.com,(0306) 9990032,77,67,False,Low attendance
Nicola Russell,nicolarussell@gmail.com,+44306 9990365,57,98,False,Low score
Allan Davies,allandavies@gmail.com,029 2018 0423,55,73,False,Low score
Stacey White,staceywhite@gmail.com,+44141 4960171,85,68,False,Low attendance
Nicola Parkinson,nicolaparkinson@hotmail.com,0191 4960100,54,90,False,Low score
Dylan Jones,dylanjones@hotmail.com,+44(0)131 496 0016,91,71,True,
Gillian Richards,gillianrichards@gmail.com,(0306) 999 0737,51,66,False,Low score and Low attendance
Harry Rowe,harryrowe@hotmail.com,(0808)1570911,63,77,True,
Susan Perry,susanperry@yahoo.com,+44306 999 0473,61,96,True,
Georgina Andrews,georginaandrews@yahoo.com,0131 496 0190,73,95,True,
Lisa Hill,lisahill@hotmail.com,03069990400,84,95,True,
