name,email,phone,score,attendance,passed,dropped_reason
Lorraine Chadwick,lorrainechadwick@gmail.com,+44(0)1314960892,68,92,True,
Pauline Price,paulineprice@hotmail.com,01414960311,80,65,False,Low attendance
Frank Riley,frankriley@gmail.com,(0114) 4960472,74,78,True,
Melissa Mistry,melissamistry@gmail.com,(0161) 496 0905,62,90,True,
Bradley Bull,bradleybull@gmail.com,(0113) 496 0159,65,73,True,
Heather Naylor,heathernaylor@yahoo.com,(0114) 496 0797,54,99,False,Low score
Sarah Fletcher,sarahfletcher@gmail.com,(0113) 4960872,90,80,True,
Kyle Williams,kylewilliams@hotmail.com,(0116)4960672,52,80,False,Low score
Clifford Kelly,cliffordkelly@yahoo.com,028 9018 0045,95,94,True,
Charles Brown,charlesbrown@hotmail.com,+44131 496 0546,93,100,True,
Mark Clarke,markclarke@yahoo.com,(0141) 4960980,78,68,False,Low attendance
Kieran McCarthy,kieranmccarthy@hotmail.com,+44(0)20 7496 0648,50,97,False,Low score
Denise West,denisewest@gmail.com,+44(0)1134960498,88,72,True,
Rosemary Thompson,rosemarythompson@hotmail.com,+44113 496 0530,97,99,True,
Rachael Cox,rachaelcox@gmail.com,+44116 496 0602,57,84,False,Low score
Albert Murphy,albertmurphy@yahoo.com,+44(0)3069990024,99,77,True,
Bradley Davey,bradleydavey@gmail.com,+441184960392,59,95,False,Low score
Richard Dyer,richarddyer@hotmail.com,(0191) 4960520,94,95,True,
Stewart Fleming,stewartfleming@gmail.com,+4428 9018 0897,71,75,True,
Bryan Webb,bryanwebb@yahoo.com,+44(0)131 496 0005,76,82,True,
Mitchell Marshall,mitchellmarshall@yahoo.com,0151 496 0134,100,87,True,
Sally Marsh,sallymarsh@hotmail.com,0161 4960888,87,97,True,
Deborah Hughes,deborahhughes@gmail.com,+44121 496 0833,60,99,True,
Robin Price,robinprice@gmail.com,+44(0)131 4960035,63,84,True,
Sandra Ahmed,sandraahmed@gmail.com,01154960588,74,97,True,
Frances Walsh,franceswalsh@gmail.com,(0114) 4960680,57,95,False,Low score
Natasha Hilton,natashahilton@yahoo.com,+44151 496 0716,77,65,False,Low attendance
Bryan Marshall,bryanmarshall@gmail.com,01164960466,95,77,True,
Sarah Elliott,sarahelliott@yahoo.com,+44(0)131 4960684,74,94,True,
Kenneth Rose,kennethrose@yahoo.com,01164960077,91,98,True,
Roger Smith,rogersmith@hotmail.com,+44(0)113 4960229,94,66,False,Low attendance
Joe Smith,joesmith@hotmail.com,0115 496 0560,99,86,True,
Hannah Jones,hannahjonesg@yahoo.com,(0116) 4960951,89,100,True,
Hazel Williamson,hazelwilliamson@hotmail.com,+44306 999 0261,88,82,True,
Jenna Cartwright,jennacartwright@hotmail.com,(0116) 4960656,74,97,True,
Steven Wood,stevenwood@gmail.com,+44(0)116 4960305,97,74,True,
Leonard Smith,leonardsmith@yahoo.com,01144960864,61,67,False,Low attendance
Glen Wilson,glenwilson@yahoo.com,+44289018488,81,88,True,
Trevor Heath,trevorheath@hotmail.com,0306 9990641,52,87,False,Low score
Peter Hanson,peterhanson@yahoo.com,+44117 4960913,66,73,True,
Phillip Cunningham,phillipcunningham@hotmail.com,02074960209,67,84,True,
Kate Elliott,kateelliott@gmail.com,+441614960412,88,74,True,
Charlotte Evans,charlotteevans@gmail.com,(020) 74960329,69,79,True,
Donald Davis,donalddavis@gmail.com,+44(0)118 4960509,100,92,True,
Hayley Warren,hayleywarren@hotmail.com,+44(0)2074960414,50,74,False,Low score
Callum Baxter,callumbaxter@gmail.com,0115 496 0725,61,68,False,Low attendance
Karen Payne,karenpayne@hotmail.com,(0141) 496 0887,84,68,False,Low attendance
Christian Potts,christianpotts@hotmail.com,+441614960399,98,97,True,
Donna Oliver,donnaoliver@gmail.com,(028)9018188,86,83,True,
Connor Green,connorgreen@gmail.com,+44117 496 0705,72,76,True,
Pauline Owens,paulineowens@yahoo.com,0113 4960856,66,79,True,
Bradley Smith,bradleysmith@yahoo.com,+44909 8790810,87,70,True,
Julia Kelly,juliakelly@hotmail.com,+44(0)1174960070,76,70,True,
Jasmine Wright,jasminewright@hotmail.com,+44191 4960567,61,87,True,
Kyle Williams,kylewilliams@yahoo.com,+44113 4960186,58,67,False,Low score and Low attendance
Elliott Archer,elliottarcher@yahoo.com,(0117) 496 0274,98,98,True,
Sheila Burrows,sheilaburrows@yahoo.com,0306 9990003,58,94,False,Low score
Rosie Faulkner,rosiefaulkner@yahoo.com,+44(0)292018251,65,84,True,
Gary O'Neill,garyo'neill@yahoo.com,0289018230,90,83,True,
Heather Wilson,heatherwilson@yahoo.com,0115 4960875,66,99,True,
Leanne Smith,leannesmith@hotmail.com,(0141) 4960893,97,69,False,Low attendance
Stanley Davidson,stanleydavidson@hotmail.com,01414960940,84,99,True,
Alexandra O'Brien,alexandrao'brien@gmail.com,029 2018519,95,76,True,
Sylvia Roberts,sylviaroberts@gmail.com,+44151 496 0130,98,82,True,
Ronald Hale,ronaldhale@yahoo.com,+44(0)1914960108,65,81,True,
Stephen Jackson,stephenjackson@yahoo.com,+441914960025,86,88,True,
Marian Kirk,mariankirk@hotmail.com,(0131)4960746,92,70,True,
Iain Hardy,iainhardy@hotmail.com,(0117) 4960468,87,69,False,Low attendance
Dale Fuller,dalefuller@yahoo.com,+44(0)161 4960174,84,81,True,
Bernard Parsons,bernardparsons@gmail.com,+44(0)29 2018 0597,84,92,True,
Francis Buckley,francisbuckley@hotmail.com,(0113)4960472,71,84,True,
Shirley Burns,shirleyburns@gmail.com,+44(0)141 496 0635,61,91,True,
Teresa Barker,teresabarker@yahoo.com,+44(0)20 74960500,97,69,False,Low attendance
Martyn Hammond,martynhammond@yahoo.com,+44(0)141 4960852,80,77,True,
Dominic O'Sullivan,dominico'sullivan@hotmail.com,+44114 496 0817,64,100,True,
Ronald Doyle,ronalddoyle@yahoo.com,(0131)4960728,67,96,True,
Denis Bell,denisbell@gmail.com,+4429 2018481,52,86,False,Low score
Howard Williams,howardwilliams@hotmail.com,01632960139,94,79,True,
Hannah Dunn,hannahdunn@gmail.com,+441164960940,100,73,True,
Frank Stanley,frankstanley@gmail.com,+44(0)115 4960185,57,93,False,Low score
Amber Davies,amberdavies@yahoo.com,(0141) 4960576,96,87,True,
Ian Mason,ianmason@hotmail.com,(0141) 4960667,57,95,False,Low score
Rosemary Campbell,rosemarycampbell@yahoo.com,+44(0)29 2018 0977,91,65,False,Low attendance
Lindsey Lee,lindseylee@yahoo.com,01514960595,96,69,False,Low attendance
Shaun Rhodes,shaunrhodes@hotmail.com,+44113 496 0771,85,71,True,
Beth Norman,bethnorman@yahoo.com,0292018585,89,91,True,
