name,email,phone,score,attendance,passed,dropped_reason
Sally Buckley,sallybuckley6@yahoo.com,01632 960054,95,69,False,Low attendance
Andrew Holmes,andrewholmes@yahoo.com,+44(0)151 496 0702,71,87,True,
Kerry Rogers,kerryrogers@gmail.com,+44(0)808 157 0385,75,97,True,
Benjamin Saunders,benjaminsaunders@yahoo.com,+441144960036,90,96,True,
Naomi Davies,naomidavies@gmail.com,(0141) 4960473,58,73,False,Low score
Glen Joyce,glenjoyce@yahoo.com,+44(0)909 8790691,70,99,True,
Fiona Cunningham,fionacunningham@hotmail.com,+441164960259,84,87,True,
Leigh Phillips,leighphillips@hotmail.com,+44151 4960501,90,78,True,
Andrew Blake,andrewblake@hotmail.com,+441632960861,68,94,True,
Francesca Warner,francescawarner@hotmail.com,0117 496 0316,91,66,False,Low attendance
Michelle Armstrong,michellearmstrong@hotmail.com,+44114 4960649,66,70,True,
Leah Williamson,leahwilliamson@yahoo.com,+44(0)29 2018 0671,76,85,True,
Emily Myers,emilymyers@gmail.com,0808 157 0508,100,91,True,
Vincent Slater,vincentslater@yahoo.com,+44115 496 0607,92,73,True,
Adrian Miles,adrianmiles@gmail.com,+44(0)1632 960 325,83,82,True,
Thomas Lawson,thomaslawson@gmail.com,+44808 1570842,84,81,True,
Ian Stephens,ianstephens@hotmail.com,(0114)4960059,100,82,True,
Sheila Cooper,sheilacooper@hotmail.com,+44(0)191 496 0733,58,73,False,Low score
George Andrews,georgeandrews@gmail.com,+44(0)116 496 0428,97,71,True,
Alison Reeves,alisonreeves@gmail.com,+44(0)1632960197,88,76,True,
Robin Rees,robinrees@yahoo.com,(0116)4960927,89,100,True,
Sian Gardner,siangardner@yahoo.com,+441134960725,77,80,True,
Hilary Evans,hilaryevans@gmail.com,(01632) 960 209,90,75,True,
Adrian Moore,adrianmoore@yahoo.com,0306 9990975,69,82,True,
Benjamin James,benjaminjames@yahoo.com,+44118 496 0049,88,73,True,
Gerard Ryan,gerardryan@gmail.com,+44(0)808 1570456,98,100,True,
Emily Potter,emilypotter@gmail.com,+44141 496 0244,73,70,True,
Jack Smith,jacksmith@hotmail.com,+44(0)289018983,51,94,False,Low score
Hannah Wilson,hannahwilson@gmail.com,+44121 4960694,71,65,False,Low attendance
Shirley Smith,shirleysmith@gmail.com,01632 960 331,95,85,True,
Julia Dunn,juliadunn@yahoo.com,01632960865,89,67,False,Low attendance
Antony Smith,antonysmith@hotmail.com,+44(0)1144960957,91,84,True,
Russell Chapman,russellchapman@yahoo.com,(020) 74960730,65,66,False,Low attendance
Rachel Gray,rachelgray@yahoo.com,0131 4960465,96,65,False,Low attendance
Charlene Manning,charlenemanning@gmail.com,(0115) 4960569,69,86,True,
Shaun Patel,shaunpatel@hotmail.com,(0113)4960946,72,78,True,
Jayne Reeves,jaynereeves@yahoo.com,(029) 2018721,99,97,True,
Christian Clark,christianclark@yahoo.com,(028) 9018 0735,80,100,True,
Clifford Williamson,cliffordwilliamson@hotmail.com,0116 4960087,65,65,False,Low attendance
Jean Brown,jeanbrown@gmail.com,01134960301,61,94,True,
Jessica Barrett,jessicabarrett@hotmail.com,+44(0)116 496 0504,71,96,True,
William Wilson,williamwilson@hotmail.com,+44121 496 0623,73,72,True,
Angela King,angelaking@gmail.com,(028)9018048,50,85,False,Low score
Lee Moss,leemoss@yahoo.com,+44(0)1164960772,83,74,True,
Paige Forster,paigeforster@hotmail.com,01154960680,65,89,True,
Debra Jones,debrajones@yahoo.com,+44(0)115 496 0737,87,83,True,
Daniel McDonald,danielmcdonald@gmail.com,+44808 157 0871,67,75,True,
Natasha Rogers,natasharogers@gmail.com,(01632) 960 661,73,76,True,
Diana Jones,dianajones@gmail.com,01314960433,64,81,True,
Christopher O'Brien,christophero'brien@yahoo.com,(020)74960339,59,85,False,Low score
Toby Giles,tobygiles@gmail.com,0191 498 0047,95,67,False,Low attendance
Sarah Howard,sarahhoward@gmail.com,0161 4960137,99,83,True,
Peter Rogers,peterrogers@gmail.com,(0151) 4960218,80,93,True,
Craig Fitzgerald,craigfitzgerald@yahoo.com,0161 4960879,73,69,False,Low attendance
Pamela Thomas,pamelathomas@hotmail.com,(0808) 1570473,98,95,True,
Eric White,ericwhite@gmail.com,0909 8790686,86,83,True,
Brandon Fraser,brandonfraser@hotmail.com,+44116 496 0533,68,81,True,
Arthur Nash,arthurnash@gmail.com,+441164960786,65,76,True,
Hazel Ali,hazelali@gmail.com,09098790285,76,81,True,
Eileen Smith,eileensmith@hotmail.com,+44(0)191 4960568,67,99,True,
Joanna Bray,joannabray@yahoo.com,+449098790099,91,97,True,
Bethan Ellis,bethanellis@hotmail.com,+442074960214,86,97,True,
Angela Gallagher,angelagallagher@gmail.com,+449098790884,97,92,True,
Damien Edwards,damienedwards@gmail.com,+44117 496 0719,68,67,False,Low attendance
Peter Holden,peterholden@yahoo.com,(0116) 4960546,86,82,True,
Stacey Thompson,staceythompson@gmail.com,+4429 2018 0818,54,94,False,Low score
Jade Johnson,jadejohnson@hotmail.com,020 7946 0488,94,98,True,
Suzanne Evans,suzanneevans@yahoo.com,+44115 496 0711,70,83,True,
Leonard Begum,leonardbegum@hotmail.com,0808 157 0641,73,68,False,Low attendance
Cameron Holmes,cameronholmes@yahoo.com,(028)9018753,63,75,True,
Lucy Collins,lucycollins@gmail.com,+44191 4960856,99,100,True,
Gareth Stewart,garethstewart@hotmail.com,(0116) 496 0636,72,98,True,
Dale Hill,dalehill@gmail.com,01174960196,99,78,True,
Laura Roberts,lauraroberts@yahoo.com,+44116 496 0718,59,93,False,Low score
Shane White,shanewhite@gmail.com,(0306) 9990333,60,89,True,
Clive Hunt,clivehunt@gmail.com,0118 4960835,99,88,True,
Ryan Young,ryanyoung@yahoo.com,+44(0)9098790180,73,65,False,Low attendance
William Davies,williamdavies3@gmail.com,+443069990613,57,92,False,Low score
Denis Bartlett,denisbartlett@gmail.com,(0151) 496 0050,89,71,True,
Diana Cooper,dianacooper@gmail.com,0808 157 0933,68,67,False,Low attendance
Wayne Day,wayneday@gmail.com,+44(0)115 4960979,51,97,False,Low score
Joshua Lee,joshualee@hotmail.com,(01632)960423,53,70,False,Low score
Kathryn Owen,kathrynowen@hotmail.com,0306 9990124,69,68,False,Low attendance
Debra James,debrajames@hotmail.com,(01632) 960 157,71,93,True,
Guy West,guywest@gmail.com,029 2018 0760,57,67,False,Low score and Low attendance
Julie Phillips,juliephillips@hotmail.com,+441214960449,100,66,False,Low attendance
Craig Thomson,craigthomson@gmail.com,01414960467,87,99,True,
Julia Slater,juliaslater@gmail.com,+44(0)1174960566,57,72,False,Low score
Sara Butler,sarabutler@yahoo.com,+441414960264,93,73,True,
Anthony Jones,anthonyjones@yahoo.com,+44(0)115 4960301,64,75,True,
Kelly Evans,kellyevans@hotmail.com,+44(0)1214960163,75,67,False,Low attendance
Karl Baker,karlbaker@hotmail.com,+44808 1570571,58,96,False,Low score
Barry Bowen,barrybowen@gmail.com,+44(0)29 2018 0339,55,81,False,Low score
Carole Phillips,carolephillips@yahoo.com,(0151) 496 0527,57,89,False,Low score
Jenna Alexander,jennaalexander@yahoo.com,+44808 157 0731,77,68,False,Low attendance
Cheryl Townsend,cheryltownsend@gmail.com,(0161) 496 0999,58,92,False,Low score
Linda Freeman,lindafreeman@yahoo.com,(0161) 4960115,83,90,True,
Holly Hutchinson,hollyhutchinson@gmail.com,+44(0)1144960828,67,74,True,
Carl Wilson,carlwilson@hotmail.com,+44(0)9098790829,93,75,True,
Sian Bennett,sianbennett@hotmail.com,+441134960458,98,73,True,
Kenneth Richardson,kennethrichardson@hotmail.com,+44306 9990586,77,87,True,
Yvonne Barber,yvonnebarber@gmail.com,01214960388,90,66,False,Low attendance
Shannon Walker,shannonwalker@yahoo.com,(0115)4960307,62,77,True,
Lydia Rogers,lydiarogers@gmail.com,+44289018047,53,93,False,Low score
Kayleigh Williams,kayleighwilliams@gmail.com,(020)74960532,84,81,True,
Ellie Bryan,elliebryan@yahoo.com,+44(0)306 999 0367,51,74,False,Low score
Paul Rowe,paulrowe@hotmail.com,(0118) 496 0617,60,70,True,
Mohammed Hunt,mohammedhunt@gmail.com,(0909)8790800,53,67,False,Low score and Low attendance
Vincent Brown,vincentbrown@hotmail.com,+4428 9018310,91,93,True,
Carol Stevens,carolstevens@yahoo.com,(0113)4960875,64,86,True,
Emily Porter,emilyporter@gmail.com,+44(0)909 8790725,82,87,True,
Jasmine Roberts,jasmineroberts@yahoo.com,+44(0)1214960246,77,89,True,
Amber Stone,amberstone@hotmail.com,+44141 496 0404,61,88,True,
Gregory Smith,gregorysmith@hotmail.com,028 9018230,68,92,True,
Benjamin Robson,benjaminrobson@yahoo.com,0114 4960059,89,95,True,
Gillian White,gillianwhite@yahoo.com,(0191)4960333,80,99,True,
Simon Jenkins,simonjenkins@gmail.com,+44(0)289018650,62,86,True,
Leslie Simmons,lesliesimmons@gmail.com,+44116 496 0196,93,75,True,
Grace Chamberlain,gracechamberlain@yahoo.com,+44118 4960038,51,70,False,Low score
Joan Foster,joanfoster@hotmail.com,+44(0)306 9990162,66,84,True,
Janice Griffiths,janicegriffiths@gmail.com,+44131 496 0674,56,98,False,Low score
Rosemary Howe,rosemaryhowe@yahoo.com,+441174960979,87,66,False,Low attendance
Katie Farmer,katiefarmer@yahoo.com,+44116 4960325,96,67,False,Low attendance
Anne Rogers,annerogers@gmail.com,0131 4960229,79,84,True,
Jordan Daniels,jordandaniels@gmail.com,08081570877,61,87,True,
Simon Rogers,simonrogers@hotmail.com,0117 496 0294,87,99,True,
Ashleigh Bennett,ashleighbennett@hotmail.com,(0808) 1570551,50,87,False,Low score
Scott Taylor,scotttaylor@gmail.com,(0306)9990616,60,83,True,
John Jones,johnjones@yahoo.com,01414960627,78,86,True,
Josephine Humphries,josephinehumphries@yahoo.com,+4420 74960172,97,68,False,Low attendance
Phillip Bray,phillipbray@hotmail.com,+441184960144,73,74,True,
Teresa Jones,teresajones@gmail.com,(0141)4960032,88,71,True,
Diane Ward,dianeward@gmail.com,02074960590,85,65,False,Low attendance
Garry Thomas,garrythomas@gmail.com,+4420 74960464,74,81,True,
Oliver Murray,olivermurray@gmail.com,(0808)1570245,86,99,True,
Jayne Jones,jaynejones@gmail.com,+44115 4960372,55,68,False,Low score and Low attendance
Georgia Iqbal,georgiaiqbal@hotmail.com,+44(0)151 4960680,84,96,True,
Clive Ali,cliveali@hotmail.com,(0306)9990958,97,94,True,
Lawrence Lamb,lawrencelamb@yahoo.com,+44(0)306 9990106,96,92,True,
Nathan Clarke,nathanclarke@hotmail.com,+44(0)161 496 0711,68,71,True,
Carly Turner,carlyturner@yahoo.com,+44(0)121 496 0494,81,68,False,Low attendance
Joanna Wood,joannawood@gmail.com,(020) 74960251,97,94,True,
Jason Butler,jasonbutler@yahoo.com,0141 4960674,97,100,True,
Nicholas Foster,nicholasfoster@yahoo.com,+441314960739,97,96,True,
Natalie Pearce,nataliepearce@hotmail.com,+44113 4960108,67,73,True,
Sophie Mills,sophiemills@gmail.com,(0121) 4960539,52,86,False,Low score
Victoria Stephens,victoriastephens@yahoo.com,+44141 4960726,89,68,False,Low attendance
Gareth Powell,garethpowellh@gmail.com,+44(0)118 496 0201,82,85,True,
George Warren,georgewarren@hotmail.com,+441632 960213,81,88,True,
Howard Taylor,howardtaylor@hotmail.com,(0131) 4960069,56,89,False,Low score
David Chan,davidchan@gmail.com,+44(0)115 4960103,88,86,True,
Suzanne Wood,suzannewood@hotmail.com,0113 496 0331,84,65,False,Low attendance
Connor McDonald,connormcdonald@hotmail.com,+441164960053,70,85,True,
Joshua Young,joshuayoung@gmail.com,029 2018701,90,68,False,Low attendance
Amelia Green,ameliagreen@yahoo.com,+44(0)2074960067,91,100,True,
Duncan May,duncanmay@hotmail.com,+4420 74960247,58,88,False,Low score
Gerald Norris,geraldnorris@hotmail.com,(029) 2018943,90,86,True,
Leigh Willis,leighwillis@hotmail.com,+4429 2018 0047,94,99,True,
Charlie Davison,charliedavison@gmail.com,01214960546,75,78,True,
Tracy Barnett,tracybarnett@hotmail.com,(0808) 1570743,51,100,False,Low score
Lisa Ahmed,lisaahmed@gmail.com,01632960805,82,77,True,
Robin Hancock,robinhancock@gmail.com,(0113) 4960539,97,78,True,
Alexander Richardson,alexanderrichardson@hotmail.com,01184960716,91,98,True,
Sally Johnston,sallyjohnston@hotmail.com,+44191 496 0873,61,89,True,
Joanne West,joannewest@gmail.com,+4428 9018022,68,83,True,
Stephanie Andrews,stephanieandrews@hotmail.com,01514960684,99,99,True,
Rosie Whitehead,rosiewhitehead@hotmail.com,(0808)1570022,65,95,True,
Andrea Mason,andreamason@gmail.com,+44(0)1514960663,85,79,True,
Wayne Owen,wayneowen@yahoo.com,+44(0)121 496 0366,66,67,False,Low attendance
Sally Buckley,sallybuckley@hotmail.com,+44(0)191 4960243,77,79,True,
Abbie Wright,abbiewright@gmail.com,0131 496 0265,62,82,True,
Amy Watkins,amywatkins@yahoo.com,+44289018411,92,81,True,
Zoe Dixon,zoedixon@hotmail.com,(0141)4960745,85,73,True,
Ian Cunningham,iancunningham@yahoo.com,(0114) 496 0742,97,78,True,
Albert Jarvis,albertjarvis@hotmail.com,01632960824,80,86,True,
Rita Hall,ritahall@gmail.com,+44(0)1184960430,58,83,False,Low score
Lesley Crawford,lesleycrawford@gmail.com,+441614960965,73,67,False,Low attendance
Joe Green,joegreen@yahoo.com,+44118 496 0905,89,78,True,
Margaret Brown,margaretbrown@hotmail.com,+441214960060,84,80,True,
Linda Brown,lindabrown@hotmail.com,(0117) 496 0288,84,84,True,
Mandy Evans,mandyevans@gmail.com,+448081570559,75,91,True,
Ryan Byrne,ryanbyrne@yahoo.com,0306 999 0153,77,94,True,
Ian Bishop,ianbishop@yahoo.com,+44118 4960840,94,93,True,
Philip Rose,philiprose@hotmail.com,0116 496 0065,78,74,True,
Thomas Morgan,thomasmorganH@yahoo.com,+44131 4960237,62,91,True,
Alison Patel,alisonpatel@gmail.com,+4428 9018 0652,73,67,False,Low attendance
Craig Humphreys,craighumphreys@gmail.com,+44(0)1134960200,50,67,False,Low score and Low attendance
Marc Dickinson,marcdickinson@hotmail.com,+449098790715,69,74,True,
Megan Hawkins,meganhawkins@hotmail.com,029 2018 0208,80,69,False,Low attendance
Dean Clarke,deanclarke@hotmail.com,+44(0)1134960209,66,66,False,Low attendance
Ryan Patel,ryanpatel@gmail.com,+44(0)114 496 0968,80,80,True,
Thomas Hill,thomashill@yahoo.com,+44(0)1632 960 049,80,74,True,
Patricia Hanson,patriciahanson@yahoo.com,0121 496 0908,80,72,True,
Melissa Smith,melissasmith@hotmail.com,03069990676,74,68,False,Low attendance
Frederick Bevan,frederickbevan@gmail.com,(0115)4960979,85,88,True,
Geoffrey Jackson,geoffreyjackson@gmail.com,(0909)8790692,90,94,True,
Rhys Rowley,rhysrowley@gmail.com,+441184960742,53,66,False,Low score and Low attendance
Mathew Harris,mathewharris@yahoo.com,(0306) 999 0905,81,91,True,
Craig Humphries,craighumphries@gmail.com,+44114 4960923,64,76,True,
Gerald Long,geraldlong@hotmail.com,(0113)4960355,55,89,False,Low score
Geoffrey Hodgson,geoffreyhodgson@hotmail.com,(0909) 8790184,74,73,True,
Toby Evans,tobyevans@hotmail.com,01914960982,72,86,True,
Rebecca Wright,rebeccawright@gmail.com,(029)2018182,52,90,False,Low score
Scott Morgan,scottmorgan@hotmail.com,0306 999 0328,59,87,False,Low score
Beth Rowe,bethrowe@gmail.com,(028) 9018 0454,82,81,True,
Diane Vaughan,dianevaughan@hotmail.com,(0114)4960887,91,77,True,
Stewart Clarke,stewartclarke@hotmail.com,(020) 74960391,60,98,True,
Frank Carpenter,frankcarpenter@hotmail.com,+441514960322,71,94,True,
Gerard Shaw,gerardshaw@yahoo.com,0115 4960579,96,78,True,
Clive Moore,clivemoore@gmail.com,01314960123,88,82,True,
Graham Sheppard,grahamsheppard@gmail.com,+449098790206,96,68,False,Low attendance
Chloe Clark,chloeclark@yahoo.com,+443069990426,70,77,True,
David Hodgson,davidhodgson@yahoo.com,0909 8790976,59,88,False,Low score
Debra Fry,debrafry@gmail.com,+44(0)121 496 0324,71,77,True,
Brenda Graham,brendagraham@hotmail.com,+441632960768,75,68,False,Low attendance
Wendy Miles,wendymiles@hotmail.com,(0141) 4960003,54,91,False,Low score
Daniel Smith,danielsmith@hotmail.com,+44(0)113 496 0720,53,85,False,Low score
Thomas Humphreys,thomashumphreys@gmail.com,+441214960942,52,95,False,Low score
Georgina Lamb,georginalamb@hotmail.com,(0306) 999 0799,73,87,True,
Ashley Berry,ashleyberry@gmail.com,+44(0)116 496 0613,97,72,True,
Emma Hamilton,emmahamilton@hotmail.com,0909 879 0359,64,68,False,Low attendance
Sandra Bell,sandrabell@gmail.com,+44(0)114 4960290,99,76,True,
Jeremy Cole,jeremycole@yahoo.com,+443069990696,84,81,True,
Joan Robinson,joanrobinson@gmail.com,0117 4960852,76,81,True,
Ruth Williams,ruthwilliams@hotmail.com,+441164960775,65,80,True,
Ashleigh Davidson,ashleighdavidson@gmail.com,(0116) 496 0742,85,81,True,
Adam Williams,adamwilliams@gmail.com,+44(0)141 4960965,54,88,False,Low score
Molly Riley,mollyriley@hotmail.com,(0131) 4960601,69,85,True,
Adrian Jones,adrianjones1@yahoo.com,(0113) 496 0398,60,97,True,
Alex King,alexking@hotmail.com,0141 496 0456,79,88,True,
Caroline Edwards,carolineedwards@hotmail.com,+44(0)121 4960216,81,70,True,
Kenneth Field,kennethfield@gmail.com,(0114) 496 0768,99,75,True,
Holly Grant,hollygrant@gmail.com,0113 496 0126,89,90,True,
Elliot Clarke,elliotclarke@yahoo.com,+44(0)114 496 0749,91,82,True,
Adrian Davis,adriandavis@gmail.com,0191 4960214,62,86,True,
Teresa Lowe,teresalowe@yahoo.com,(0117)4960020,65,79,True,
Margaret Lee,margaretlee@yahoo.com,(020) 74960243,68,81,True,
Amelia Ellis,ameliaellis@gmail.com,+44(0)29 2018 0090,89,65,False,Low attendance
Wayne Bruce,waynebruce@hotmail.com,(0114) 4960206,91,87,True,
Marian Perry,marianperry@hotmail.com,(0131) 4960393,56,71,False,Low score
Iain Butcher,iainbutcher@gmail.com,0115 4960284,63,68,False,Low attendance
Rebecca Smith,rebeccasmith@hotmail.com,+44(0)1154960685,70,94,True,
Melissa Barnes,melissabarnes@yahoo.com,(0115) 4960847,50,98,False,Low score
Hazel Bartlett,hazelbartlett@hotmail.com,(0131)4960090,83,83,True,
Dean Kelly,deankelly@hotmail.com,+441632 960 762,87,88,True,
Suzanne Johnson,suzannejohnson@yahoo.com,(028) 9018 0001,69,77,True,
Hugh Hanson,hughhanson@yahoo.com,(0115) 4960655,67,84,True,
Nicole Little,nicolelittle@hotmail.com,+44(0)292018698,82,93,True,
Clifford Sims,cliffordsims@yahoo.com,+44131 4960477,88,77,True,
Adrian Jones,adrianjonesV@hotmail.com,01514960003,81,83,True,
Hugh Lewis,hughlewis@gmail.com,+44(0)114 4960985,55,75,False,Low score
Jill Edwards,jilledwards@yahoo.com,+44(0)1514960262,67,75,True,
Anthony Wilkinson,anthonywilkinson@gmail.com,0161 496 0546,72,96,True,
Duncan Peacock,duncanpeacock@hotmail.com,0116 496 0514,57,92,False,Low score
Gordon Morrison,gordonmorrisona@hotmail.com,(0117) 4960533,83,100,True,
Frances Price,francesprice@gmail.com,+44808 1570974,84,87,True,
Allan Murphy,allanmurphy@hotmail.com,+44118 496 0453,84,82,True,
Lorraine Williams,lorrainewilliams@gmail.com,029 2018 0725,80,76,True,
Sam Bentley,sambentley@yahoo.com,+44(0)114 496 0733,87,89,True,
Darren Davies,darrendavies@yahoo.com,(0191) 496 0063,86,97,True,
Georgina Bruce,georginabruce@hotmail.com,(020) 7496 0385,93,93,True,
Amanda Taylor,amandataylor@gmail.com,+44131 4960718,55,88,False,Low score
Trevor Begum,trevorbegum@hotmail.com,01184960722,61,71,True,
Kerry Wilson,kerrywilson@gmail.com,+44(0)1632960855,89,74,True,
Shannon Smith,shannonsmith@yahoo.com,0113 4960543,53,94,False,Low score
Deborah Clark,deborahclark@hotmail.com,(0115) 496 0727,67,75,True,
Louise George,louisegeorge@hotmail.com,+44(0)29 2018 0106,57,83,False,Low score
Diane Wallace,dianewallace@yahoo.com,01174960054,84,91,True,
Terry Foster,terryfoster@yahoo.com,+44(0)116 496 0241,86,88,True,
Sean Taylor,seantaylor@yahoo.com,+44(0)121 4960413,83,93,True,
Emma Stone,emmastone@yahoo.com,+44117 496 0307,67,77,True,
Cameron Dean,camerondean@yahoo.com,+44121 4960998,87,81,True,
Dale Parker,daleparker@hotmail.com,+44(0)191 496 0667,53,90,False,Low score
Allan Curtis,allancurtis@gmail.com,+441314960296,99,81,True,
Bernard Kennedy,bernardkennedy@hotmail.com,0116 496 0445,50,88,False,Low score
Steven Roberts,stevenroberts@hotmail.com,+44(0)191 4960256,50,86,False,Low score
Jade Wilkinson,jadewilkinson@hotmail.com,+4428 9018 0198,92,92,True,
Alexander O'Donnell,alexandero'donnell@hotmail.com,(020)74960690,63,76,True,
Naomi Moore,naomimoore@gmail.com,+4429 2018463,98,88,True,
Sarah Ellis,sarahellis@hotmail.com,+44(0)28 9018 0860,53,87,False,Low score
Marc Scott,marcscott@hotmail.com,(0191) 4960978,70,82,True,
Lindsey Griffiths,lindseygriffiths@yahoo.com,0191 498 0788,78,66,False,Low attendance
Allan Glover,allanglover@yahoo.com,0116 496 0397,100,84,True,
Katy Hawkins,katyhawkins@hotmail.com,0292018948,60,75,True,
Claire Lowe,clairelowe@hotmail.com,+44(0)141 496 0099,61,83,True,
Dorothy Thomas,dorothythomas@yahoo.com,(0117)4960814,86,97,True,
Stephen Pearson,stephenpearson@yahoo.com,0131 4960325,99,88,True,
Arthur Brooks,arthurbrooks@gmail.com,01184960084,77,81,True,
Rosie Reeves,rosiereeves@yahoo.com,+4429 2018882,57,94,False,Low score
Daniel Fowler,danielfowler@yahoo.com,01214960766,55,82,False,Low score
Amy Bull,amybull@hotmail.com,(0151) 496 0314,81,80,True,
Chloe Phillips,chloephillips@gmail.com,(0114) 496 0630,95,79,True,
Glen Allen,glenallen@hotmail.com,+44909 8790569,97,70,True,
Mohammad Welch,mohammadwelch@hotmail.com,(0306) 9990847,70,87,True,
Lynda Campbell,lyndacampbell@yahoo.com,+44118 496 0471,74,79,True,
Maria Parsons,mariaparsons@gmail.com,+44(0)306 999 0509,97,82,True,
Michelle Allen,michelleallen@yahoo.com,(029)2018290,80,81,True,
Carol Connolly,carolconnolly@yahoo.com,+44(0)9098790002,96,89,True,
Leah Woods,leahwoods@hotmail.com,(0114) 496 0472,61,75,True,
Leigh Smith,leighsmith@yahoo.com,+44(0)1184960603,77,89,True,
Toby Parkinson,tobyparkinson@hotmail.com,(0118)4960690,73,88,True,
Carol Hill,carolhill@gmail.com,(0141) 4960778,56,83,False,Low score
William Moss,williammoss@yahoo.com,(0116) 4960857,100,81,True,
Ross Barnes,rossbarnes@yahoo.com,+44(0)117 4960625,95,83,True,
Elaine Hudson,elainehudson@yahoo.com,+441632 960 269,65,86,True,
