name,email,phone,score,attendance,passed,dropped_reason
Lesley Stephens,lesleystephens@yahoo.com,(0161) 4960304,61,95,True,
Fiona Poole,fionapoole@gmail.com,01632 960564,50,81,False,Low score
Rhys Godfrey,rhysgodfrey@yahoo.com,(0151) 496 0125,91,76,True,
Stewart Gardner,stewartgardner@gmail.com,+44118 496 0121,95,93,True,
Phillip Archer,philliparcher@hotmail.com,+44114 4960468,91,81,True,
Ian Wright,ianwright@hotmail.com,0161 496 0712,65,88,True,
Kevin Holden,kevinholden@gmail.com,+44(0)115 496 0023,81,71,True,
Robert Moore,robertmoore@hotmail.com,0808 1570971,93,98,True,
Carole Watts,carolewatts@gmail.com,+44(0)306 999 0151,55,85,False,Low score
Stewart Marshall,stewartmarshall@yahoo.com,+44909 8790027,91,93,True,
Jacob Sharpe,jacobsharpe@gmail.com,+441632960055,53,85,False,Low score
Glenn Hughes,glennhughes@yahoo.com,0114 4960372,84,94,True,
Justin Lee,justinlee@hotmail.com,01614960717,65,90,True,
Grace Watkins,gracewatkins@hotmail.com,+44(0)113 4960261,75,90,True,
Rita Bentley,ritabentley@gmail.com,01314960254,80,100,True,
Michelle Williams,michellewilliams@gmail.com,(0191) 496 0293,63,78,True,
Cheryl Wood,cherylwood@yahoo.com,0131 4960974,55,78,False,Low score
Judith Khan,judithkhan@gmail.com,(020) 74960664,57,95,False,Low score
Harriet Begum,harrietbegum@yahoo.com,(01632) 960 756,51,78,False,Low score
James Cook,jamescook@gmail.com,+441914960661,86,71,True,
Harriet Sanders,harrietsanders@yahoo.com,(0115)4960267,73,80,True,
Bradley Charlton,bradleycharlton@hotmail.com,+44(0)20 74960621,94,77,True,
Aimee Hilton,aimeehilton@yahoo.com,+44(0)141 496 0129,93,74,True,
Dawn Alexander,dawnalexander@gmail.com,+44306 9990579,58,93,False,Low score
Tina Chapman,tinachapman@hotmail.com,0141 496 0833,86,88,True,
Richard Holland,richardholland@yahoo.com,+44909 8790182,60,68,False,Low attendance
Gail Robinson,gailrobinson@hotmail.com,+44(0)114 4960417,84,95,True,
Maureen Sims,maureensims@yahoo.com,+44(0)161 4960820,98,76,True,
Lynda Hopkins,lyndahopkins@yahoo.com,+44(0)808 1570503,81,74,True,
Neil Hamilton,neilhamilton@yahoo.com,+44(0)141 496 0428,80,72,True,
Ashleigh Wilkinson,ashleighwilkinson@gmail.com,+44(0)1514960267,68,100,True,
Katherine Davey,katherinedavey@hotmail.com,0118 496 0904,89,77,True,
Sara Law,saralaw@gmail.com,0306 9990819,65,85,True,
Bruce Moore,brucemoore@hotmail.com,(0114) 496 0832,91,98,True,
Kimberley Dixon,kimberleydixon@gmail.com,+448081570885,60,88,True,
Reece Walsh,reecewalsh@gmail.com,+441632960708,62,91,True,
Sally Turner,sallyturner@hotmail.com,(01632) 960418,75,78,True,
Frederick Robinson,frederickrobinson@hotmail.com,(01632)960636,53,81,False,Low score
Laura Walker,laurawalker@gmail.com,0121 496 0484,77,73,True,
Gareth Bailey,garethbailey@hotmail.com,0116 4960001,74,82,True,
Kim Richardson,kimrichardson@hotmail.com,0191 498 0886,55,65,False,Low score and Low attendance
Beverley Simmons,beverleysimmons@hotmail.com,0121 496 0718,72,96,True,
Ross Owens,rossowens@gmail.com,+44(0)1184960851,81,90,True,
Victoria Payne,victoriapayne@gmail.com,0115 4960158,86,80,True,
Kevin Porter,kevinporter@yahoo.com,0141 4960460,71,81,True,
Nicola Burns,nicolaburns@gmail.com,+44(0)141 496 0234,61,84,True,
Karl Morris,karlmorris@yahoo.com,0191 4960125,66,89,True,
Stephanie Ward,stephanieward@hotmail.com,+44(0)1414960516,86,71,True,
Paula Watson,paulawatson@yahoo.com,0191 498 0899,54,66,False,Low score and Low attendance
Abigail Moss,abigailmoss@hotmail.com,01614960618,68,84,True,
Adrian Jones,adrianjones@gmail.com,0118 496 0503,84,96,True,
Gillian May,gillianmay@gmail.com,+44191 496 0466,71,80,True,
Gavin Heath,gavinheath@yahoo.com,(0161)4960257,65,95,True,
Jeremy Brown,jeremybrown@yahoo.com,(0116) 496 0608,86,78,True,
Pamela Edwards,pamelaedwards@yahoo.com,+44(0)1144960950,85,93,True,
Deborah Smith,deborahsmith@hotmail.com,(0141) 496 0536,82,65,False,Low attendance
Alexandra Carey,alexandracarey@gmail.com,+441154960384,99,99,True,
Rebecca Wood,rebeccawood@hotmail.com,+44(0)1632 960256,96,82,True,
Charlene Martin,charlenemartin@yahoo.com,+44808 157 0157,61,82,True,
Ross Gilbert,rossgilbert@hotmail.com,+44(0)1632960234,56,76,False,Low score
Josephine Andrews,josephineandrews@gmail.com,+44116 496 0899,73,81,True,
Owen Phillips,owenphillips@yahoo.com,(0909) 879 0178,90,70,True,
Stacey Lawson,staceylawson@yahoo.com,+44(0)1614960142,69,82,True,
Jodie George,jodiegeorge@yahoo.com,(0909) 8790735,70,80,True,
Roy Edwards,royedwards@hotmail.com,+44(0)114 496 0755,100,69,False,Low attendance
Clare Field,clarefield@yahoo.com,01154960025,63,71,True,
Donald Dickinson,donalddickinson@gmail.com,+44(0)1214960790,69,93,True,
Kyle Walker,kylewalker@hotmail.com,(0306) 9990506,70,90,True,
Mohammed McKenzie,mohammedmckenzie@gmail.com,+4429 2018 0954,52,67,False,Low score and Low attendance
Molly Collins,mollycollins@gmail.com,0131 4960228,60,92,True,
Paula Newton,paulanewton@hotmail.com,+44(0)1632960359,100,71,True,
Victor Duffy,victorduffy@hotmail.com,+44116 496 0589,60,97,True,
Helen Jones,helenjones@gmail.com,+44(0)1514960913,50,70,False,Low score
Carl Baker,carlbaker@hotmail.com,+44(0)118 496 0668,71,88,True,
Heather Tucker,heathertucker@yahoo.com,(0191) 496 0963,93,70,True,
Ben Holmes,benholmes@hotmail.com,+441632 960599,93,88,True,
Hannah Mitchell,hannahmitchell@gmail.com,+441174960498,73,81,True,
Bradley Mitchell,bradleymitchell@hotmail.com,029 2018196,93,82,True,
Marcus Robinson,marcusrobinson@yahoo.com,0115 496 0713,60,66,False,Low attendance
Joanna Fox,joannafox@yahoo.com,(0121) 496 0242,80,91,True,
Carl Stone,carlstone@yahoo.com,+44(0)117 4960189,93,87,True,
Dorothy Ford,dorothyford@yahoo.com,0121 496 0649,87,81,True,
Daniel Thomson,danielthomson@gmail.com,+44(0)9098790374,69,66,False,Low attendance
Charlotte Daly,charlottedaly@yahoo.com,+4420 7496 0717,98,77,True,
Peter Harper,peterharper@hotmail.com,+441184960481,54,86,False,Low score
Chloe Savage,chloesavage@gmail.com,+44(0)3069990524,97,91,True,
Joseph Webster,josephwebster@yahoo.com,+44151 4960988,67,87,True,
Malcolm Read,malcolmread@yahoo.com,(0306)9990380,74,100,True,
Kathleen Reynolds,kathleenreynolds@gmail.com,+44121 496 0142,70,75,True,
Kayleigh Smith,kayleighsmith@gmail.com,+44(0)909 8790668,78,80,True,
Tracey Faulkner,traceyfaulkner@yahoo.com,(0161) 496 0641,57,84,False,Low score
Lisa Wilson,lisawilson@yahoo.com,+441214960799,50,92,False,Low score
Howard Scott,howardscott@gmail.com,(01632) 960773,83,68,False,Low attendance
Donna Forster,donnaforster@gmail.com,+441154960031,84,76,True,
Joanne Williamson,joannewilliamson@hotmail.com,(0121) 496 0356,99,100,True,
Gerard Bentley,gerardbentley@hotmail.com,+44(0)9098790526,81,92,True,
Claire Parsons,claireparsons@yahoo.com,+44(0)1184960838,67,73,True,
Donald Hunt,donaldhunt@gmail.com,+44(0)118 496 0675,67,70,True,
Mark Booth,markbooth@hotmail.com,+44(0)1154960469,97,77,True,
Debra Morris,debramorris@gmail.com,+44909 879 0981,96,89,True,
Vincent Bryant,vincentbryant@hotmail.com,+44(0)1154960180,84,94,True,
Jill Green,jillgreen@gmail.com,01914960996,85,69,False,Low attendance
Geoffrey Johnson,geoffreyjohnson@hotmail.com,+44(0)29 2018430,75,79,True,
Caroline Chapman,carolinechapman@yahoo.com,+44115 496 0036,64,82,True,
Aaron Hawkins,aaronhawkins@gmail.com,0909 879 0534,70,82,True,
Lynne Gray,lynnegray@gmail.com,+44(0)1174960485,64,69,False,Low attendance
Toby Reid,tobyreid@hotmail.com,01632 960 643,75,74,True,
Kelly Yates,kellyyates@yahoo.com,+44151 4960348,91,72,True,
Mandy Reynolds,mandyreynolds@hotmail.com,+441164960207,67,100,True,
Billy O'Neill,billyo'neill@yahoo.com,+44114 4960411,87,92,True,
Mohamed Baker,mohamedbaker@gmail.com,+44(0)118 496 0854,91,96,True,
Andrew Robinson,andrewrobinson@yahoo.com,+44(0)306 999 0865,64,69,False,Low attendance
Danny Roberts,dannyroberts@hotmail.com,+4428 9018133,51,82,False,Low score
Shannon Carr,shannoncarr@gmail.com,+44(0)808 1570327,57,74,False,Low score
Hayley Marshall,hayleymarshall@hotmail.com,+44121 4960110,67,93,True,
Carl Davies,carldavies@gmail.com,01134960860,77,98,True,
Cameron Miller,cameronmiller@yahoo.com,+441184960620,93,99,True,
Karen Woodward,karenwoodward@yahoo.com,+44808 1570649,98,86,True,
Hugh Booth,hughbooth@gmail.com,(0117) 4960833,90,99,True,
Jasmine Cooper,jasminecooper@hotmail.com,+44(0)116 496 0543,56,74,False,Low score
Barry Dodd,barrydodd@gmail.com,(0141) 496 0081,79,99,True,
Danielle Ali,danielleali@yahoo.com,+441632960099,99,93,True,
Shane Porter,shaneporter@hotmail.com,+44(0)118 496 0269,51,88,False,Low score
Maurice Green,mauricegreen@hotmail.com,+44(0)121 4960287,50,98,False,Low score
Kirsty Hayward,kirstyhayward@hotmail.com,+44191 496 0542,61,79,True,
Dylan Harrison,dylanharrison@hotmail.com,+441614960338,65,74,True,
Amy Arnold,amyarnold@gmail.com,+4428 9018 0483,67,85,True,
Claire Matthews,clairematthews@hotmail.com,(0131)4960486,59,92,False,Low score
Nicholas Hayes,nicholashayes@hotmail.com,01134960620,57,68,False,Low score and Low attendance
Stuart Thomson,stuartthomson@hotmail.com,+4420 74960153,84,65,False,Low attendance
Susan Anderson,susananderson@hotmail.com,0161 496 0386,59,98,False,Low score
Joyce Fisher,joycefisher@hotmail.com,(0117)4960865,72,95,True,
Amelia Sullivan,ameliasullivan@yahoo.com,(028) 9018042,68,72,True,
Alan Knight,alanknight@yahoo.com,0114 4960611,72,70,True,
Justin Patel,justinpatel@hotmail.com,0808 1570891,64,68,False,Low attendance
Sarah Barton,sarahbarton@hotmail.com,(0121)4960249,96,65,False,Low attendance
Sharon Rogers,sharonrogers@hotmail.com,01514960347,100,95,True,
Carole Robinson,carolerobinson@gmail.com,+4428 9018618,53,97,False,Low score
Damien Price,damienprice@yahoo.com,+443069990732,84,88,True,
Henry Leach,henryleach@hotmail.com,(029) 2018519,86,65,False,Low attendance
Alex O'Brien,alexo'brien@hotmail.com,+44(0)1414960741,94,86,True,
Kathryn Martin,kathrynmartin@hotmail.com,(0161)4960365,88,99,True,
Stuart Thompson,stuartthompson@yahoo.com,0909 879 0099,68,99,True,
Brian Murray,brianmurray@gmail.com,0161 4960946,87,87,True,
Abdul Bennett,abdulbennett@gmail.com,+441414960571,77,87,True,
Hannah Nelson,hannahnelson@gmail.com,(0115) 496 0482,51,71,False,Low score
Marian Wallis,marianwallis@gmail.com,(01632) 960 682,62,88,True,
Beth Thomas,beththomas@hotmail.com,+44141 496 0871,67,69,False,Low attendance
Melissa Dunn,melissadunn@hotmail.com,+44(0)114 496 0413,91,68,False,Low attendance
William Scott,williamscott@yahoo.com,+44151 496 0923,89,73,True,
