name,email,phone,score,attendance,passed,dropped_reason
Reece Murphy,reecemurphy@yahoo.com,(0191) 496 0092,100,80,True,
Tracy Ryan,tracyryan@yahoo.com,020 74960695,97,86,True,
Alice Martin,alicemartin@yahoo.com,+44(0)909 879 0950,90,86,True,
Molly Hussain,mollyhussain@gmail.com,+44141 496 0614,74,98,True,
Wayne Payne,waynepayne@yahoo.com,0115 4960010,84,93,True,
Joanna Wilson,joannawilson@gmail.com,+44115 496 0210,56,99,False,Low score
William Owens,williamowens@gmail.com,03069990412,92,98,True,
Jack Johnston,jackjohnston@hotmail.com,0909 879 0363,90,99,True,
Michelle Evans,michelleevans@hotmail.com,(0306)9990303,67,85,True,
Joanna Fuller,joannafuller@yahoo.com,+44(0)306 999 0574,85,98,True,
Amanda Wood,amandawood@yahoo.com,+44(0)118 496 0964,64,76,True,
Oliver Thomas,oliverthomas@yahoo.com,0131 4960606,57,74,False,Low score
Joe Matthews,joematthews@hotmail.com,(0808) 1570869,88,88,True,
Charlene Davies,charlenedavies@hotmail.com,0909 879 0066,78,90,True,
Lindsey Griffin,lindseygriffin@hotmail.com,0116 496 0261,96,83,True,
Laura Wright,laurawright@yahoo.com,+44141 4960795,86,92,True,
Naomi Holmes,naomiholmes@gmail.com,(020)74960447,93,72,True,
Adam Palmer,adampalmer@yahoo.com,01144960751,58,85,False,Low score
Christine Miller,christinemiller@gmail.com,+44(0)1632 960 149,68,76,True,
Olivia Daniels,oliviadaniels@yahoo.com,(0161) 496 0043,69,65,False,Low attendance
Ashley Morgan,ashleymorgan@gmail.com,+449098790777,65,65,False,Low attendance
Justin Kelly,justinkelly@hotmail.com,+44(0)289018521,92,95,True,
Chloe King,chloeking@yahoo.com,01154960528,52,76,False,Low score
Duncan Bryant,duncanbryant@yahoo.com,+4429 2018 0997,53,97,False,Low score
Nicole Ball,nicoleball@hotmail.com,+44(0)113 496 0747,63,87,True,
Jack Storey,jackstorey@yahoo.com,+44(0)306 9990739,52,68,False,Low score and Low attendance
Amy Mellor,amymellor@gmail.com,0131 4960147,93,76,True,
Gavin Peacock,gavinpeacock@gmail.com,+44(0)114 496 0897,52,98,False,Low score
Charlotte Cartwright,charlottecartwright@gmail.com,0161 496 0402,99,77,True,
Jeffrey Bates,jeffreybates@gmail.com,(0116) 4960331,50,85,False,Low score
Kirsty Andrews,kirstyandrews@gmail.com,(0116) 4960853,59,99,False,Low score
Emma Burgess,emmaburgess@gmail.com,03069990911,84,71,True,
Danielle Jones,daniellejones@hotmail.com,+441914960282,86,86,True,
Carolyn Murray,carolynmurray@yahoo.com,+441174960826,56,67,False,Low score and Low attendance
Derek Howard,derekhoward@hotmail.com,(0141) 496 0055,56,87,False,Low score
Dawn Reed,dawnreed@yahoo.com,01614960444,72,91,True,
Brandon Collins,brandoncollins@hotmail.com,(0131) 496 0887,69,79,True,
Reece Richardson,reecerichardson@gmail.com,0118 496 0065,73,83,True,
Vincent Harrison,vincentharrison@yahoo.com,02074960536,82,94,True,
Nicola Smith,nicolasmith@gmail.com,+44118 496 0544,52,73,False,Low score
Maria Hamilton,mariahamilton@gmail.com,+44131 496 0549,68,74,True,
Timothy Ellis,timothyellis@yahoo.com,+44(0)1144960266,57,72,False,Low score
Chelsea Williams,chelseawilliams@hotmail.com,+44131 496 0383,67,93,True,
Linda Stevenson,lindastevenson@yahoo.com,(029)2018567,90,90,True,
Aaron Burke,aaronburke@yahoo.com,+44(0)1184960566,81,69,False,Low attendance
Jeffrey Cooper,jeffreycooper@hotmail.com,+44117 496 0203,74,74,True,
Luke Jones,lukejones@gmail.com,(0115) 496 0140,96,98,True,
Julian Matthews,julianmatthews@hotmail.com,+44(0)115 4960948,57,93,False,Low score
Sophie Jones,sophiejones@gmail.com,+44(0)1632 960298,83,86,True,
Norman Hayes,normanhayes@yahoo.com,(0909) 879 0497,95,82,True,
Barbara Williams,barbarawilliams@hotmail.com,(0808) 157 0322,74,70,True,
Rachael Wood,rachaelwood@yahoo.com,(028) 9018514,54,75,False,Low score
Terry Willis,terrywillis@hotmail.com,(020) 74960043,81,68,False,Low attendance
Emily Johnson,emilyjohnson@yahoo.com,+44(0)289018620,89,66,False,Low attendance
Barry Jones,barryjones@yahoo.com,(020) 7496 0248,68,72,True,
Naomi Jones,naomijones@yahoo.com,01214960872,51,88,False,Low score
Norman Savage,normansavage@hotmail.com,+44(0)9098790706,73,88,True,
Mary Richardson,maryrichardson@yahoo.com,+44(0)1914960742,96,69,False,Low attendance
Christian Brown,christianbrown@gmail.com,+44(0)131 496 0259,70,89,True,
Iain Palmer,iainpalmer@yahoo.com,01614960683,79,84,True,
Sophie Wilson,sophiewilson@gmail.com,+44116 4960493,60,71,True,
Raymond Rose,raymondrose@hotmail.com,+44(0)117 4960218,99,67,False,Low attendance
Christine Knowles,christineknowles@yahoo.com,(028) 9018 0193,74,73,True,
Eric James,ericjames@hotmail.com,0808 157 0611,85,75,True,
Gemma Hewitt,gemmahewitt@gmail.com,(0808) 157 0020,84,94,True,
Irene Quinn,irenequinn@gmail.com,(0909)8790901,85,88,True,
Amelia Evans,ameliaevans@gmail.com,(0306) 999 0933,61,68,False,Low attendance
Ashleigh Elliott,ashleighelliott@yahoo.com,+44(0)1632 960690,95,65,False,Low attendance
Stephen Moore,stephenmoore@yahoo.com,(0151) 4960147,92,95,True,
John Rose,johnrose@gmail.com,0131 4960306,100,82,True,
Rachel Pratt,rachelpratt@hotmail.com,01514960034,68,66,False,Low attendance
Carly Stokes,carlystokes@hotmail.com,029 2018575,54,71,False,Low score
Kevin Rogers,kevinrogers@hotmail.com,0116 496 0634,84,77,True,
Annette Evans,annetteevans@hotmail.com,(0808)1570235,88,82,True,
Heather Sinclair,heathersinclair@gmail.com,+441154960772,79,71,True,
Leslie Harvey,leslieharvey@hotmail.com,+44(0)28 9018 0313,90,93,True,
Harriet Dawson,harrietdawson@yahoo.com,+44(0)9098790981,59,75,False,Low score
Owen Davies,owendavies@gmail.com,029 2018968,76,98,True,
Kevin Humphreys,kevinhumphreys@gmail.com,+44(0)1154960411,70,84,True,
Yvonne Wyatt,yvonnewyatt@hotmail.com,028 9018 0348,59,98,False,Low score
Barry Shaw,barryshaw@hotmail.com,+44(0)306 999 0514,67,72,True,
Charles Porter,charlesporter@yahoo.com,0114 496 0754,65,96,True,
Denis Cooper,deniscooper@hotmail.com,0114 496 0497,86,73,True,
Stanley Harding,stanleyharding@gmail.com,(0191) 4960166,75,81,True,
Ross Hartley,rosshartley@hotmail.com,(0808) 1570768,64,88,True,
Lee Roberts,leeroberts@yahoo.com,+441144960445,98,69,False,Low attendance
Lucy Naylor,lucynaylor@hotmail.com,+44191 496 0958,80,82,True,
William Lambert,williamlambert@gmail.com,+44121 4960464,65,73,True,
Ben Osborne,benosborne@gmail.com,(0808) 1570167,74,77,True,
Denis Brennan,denisbrennan@yahoo.com,+44141 4960968,86,66,False,Low attendance
Christian Chapman,christianchapman@hotmail.com,+44(0)8081570521,92,83,True,
Sean Ashton,seanashton@yahoo.com,0113 4960299,60,82,True,
Abdul Coleman,abdulcoleman@gmail.com,+44(0)121 496 0433,87,85,True,
Marc Frost,marcfrost@yahoo.com,0808 1570805,75,73,True,
Pauline Osborne,paulineosborne@yahoo.com,(0808)1570405,73,95,True,
Mathew Lewis,mathewlewis@hotmail.com,+441314960193,98,70,True,
Jodie Wood,jodiewood@hotmail.com,+443069990093,83,85,True,
Caroline Simpson,carolinesimpson@gmail.com,+44(0)151 496 0135,51,65,False,Low score and Low attendance
Patricia Harris,patriciaharris@yahoo.com,(0131)4960920,87,89,True,
Tracy Griffiths,tracygriffiths@hotmail.com,(029)2018959,51,96,False,Low score
David Bishop,davidbishop@gmail.com,08081570310,54,77,False,Low score
Beth Evans,bethevans@hotmail.com,+44(0)117 4960697,59,77,False,Low score
Robert Harrison,robertharrison@gmail.com,0306 999 0874,94,85,True,
Gerard Thomas,gerardthomas@gmail.com,(0114) 496 0036,54,97,False,Low score
Bethan Carr,bethancarr@hotmail.com,+44(0)118 496 0321,69,81,True,
Kevin Armstrong,kevinarmstrong@hotmail.com,+44289018891,75,65,False,Low attendance
Colin Macdonald,colinmacdonald@yahoo.com,(0306) 9990210,89,88,True,
Lorraine Clarke,lorraineclarke@yahoo.com,(0909) 8790946,76,86,True,
Frances Carroll,francescarroll@yahoo.com,+441514960656,54,90,False,Low score
Alex Dodd,alexdodd@yahoo.com,+44(0)20 7496 0998,79,86,True,
Gary Booth,garybooth@gmail.com,(0116) 496 0565,54,74,False,Low score
Sophie Farmer,sophiefarmer@hotmail.com,(0116) 496 0351,69,67,False,Low attendance
Sylvia Holmes,sylviaholmes@gmail.com,(0161)4960805,99,65,False,Low attendance
Natalie Foster,nataliefoster@gmail.com,020 7946 0662,94,72,True,
Margaret Gilbert,margaretgilbert@hotmail.com,+44909 879 0661,81,66,False,Low attendance
Rachel Chapman,rachelchapman@yahoo.com,+44(0)117 496 0095,87,82,True,
Katy Cole,katycole@yahoo.com,0161 496 0447,78,85,True,
Gail Matthews,gailmatthews@gmail.com,029 2018 0748,96,73,True,
Chelsea Murray,chelseamurray@hotmail.com,01632 960 688,79,95,True,
Jack Walker,jackwalker@hotmail.com,+44292018269,56,67,False,Low score and Low attendance
Kathryn Morris,kathrynmorris@yahoo.com,(0151) 496 0397,75,81,True,
Abdul Burton,abdulburton@hotmail.com,(0161) 496 0670,55,69,False,Low score and Low attendance
Hannah Blackburn,hannahblackburn@yahoo.com,(0114) 496 0231,74,77,True,
Kerry Hall,kerryhall@gmail.com,0114 496 0953,60,70,True,
Malcolm Henderson,malcolmhenderson@hotmail.com,0115 4960602,75,65,False,Low attendance
Elizabeth Jennings,elizabethjennings@hotmail.com,01214960930,83,99,True,
James Vaughan,jamesvaughan@gmail.com,(01632) 960797,100,65,False,Low attendance
Josh Mills,joshmills@yahoo.com,+44(0)1164960833,61,88,True,
Thomas Thomas,thomasthomas@hotmail.com,(0113) 496 0750,88,69,False,Low attendance
Jeremy Gardiner,jeremygardiner@hotmail.com,(0116) 496 0013,98,72,True,
Beverley Smart,beverleysmart@yahoo.com,+44(0)115 496 0578,68,66,False,Low attendance
Jayne Brown,jaynebrown@hotmail.com,+44118 4960475,88,97,True,
Norman Hayward,normanhayward@yahoo.com,+44(0)909 879 0478,82,93,True,
Lynn Kent,lynnkent@gmail.com,(0131)4960646,90,80,True,
Terry Ahmed,terryahmed@yahoo.com,(0116) 496 0564,75,90,True,
Louise Jones,louisejones@hotmail.com,+44909 8790010,72,81,True,
Maria Shah,mariashah@gmail.com,+44(0)114 496 0633,63,68,False,Low attendance
Barbara Andrews,barbaraandrews@hotmail.com,+441614960482,89,84,True,
Geraldine Lewis,geraldinelewis@yahoo.com,(0141) 496 0958,76,97,True,
Kerry White,kerrywhite@hotmail.com,0118 496 0238,56,74,False,Low score
Victor Hall,victorhall@yahoo.com,0808 1570847,89,84,True,
Megan Wilson,meganwilson@hotmail.com,01174960130,55,75,False,Low score
Patrick Thompson,patrickthompson@yahoo.com,+44(0)1134960210,52,100,False,Low score
Joe West,joewest@hotmail.com,(0114) 496 0983,94,81,True,
Lydia Smith,lydiasmith@yahoo.com,01632 960530,61,72,True,
Denise Baldwin,denisebaldwin@yahoo.com,(0808) 1570396,52,98,False,Low score
John Dixon,johndixon@yahoo.com,+44115 4960952,95,99,True,
Emily Holland,emilyholland@hotmail.com,01154960465,88,83,True,
Simon Burns,simonburns@gmail.com,+44(0)113 496 0921,92,77,True,
Ashley Curtis,ashleycurtis@hotmail.com,(0141) 4960809,51,80,False,Low score
Teresa Miller,teresamiller@gmail.com,+44161 496 0360,96,73,True,
George Moore,georgemoore@gmail.com,(0306) 9990879,96,82,True,
Eleanor Davies,eleanordavies@yahoo.com,+44115 496 0618,53,72,False,Low score
Nathan Barrett,nathanbarrett@gmail.com,+44808 1570916,81,96,True,
Carly Thomson,carlythomson@yahoo.com,0141 496 0398,65,100,True,
Grace Ahmed,graceahmed@yahoo.com,+4420 7496 0588,60,100,True,
Philip Baker,philipbaker@hotmail.com,0117 4960565,73,95,True,
Kieran Robertson,kieranrobertson@hotmail.com,09098790516,97,73,True,
Donald Miller,donaldmiller@hotmail.com,01914960938,83,81,True,
Conor Clark,conorclark@yahoo.com,+44(0)191 496 0745,56,81,False,Low score
Hugh Howarth,hughhowarth@yahoo.com,08081570183,74,82,True,
Phillip Dean,phillipdean@gmail.com,+44(0)1184960640,59,99,False,Low score
Katie Moore,katiemoore@hotmail.com,0151 496 0704,90,94,True,
Jonathan Doyle,jonathandoyle@hotmail.com,+44(0)121 496 0778,87,85,True,
Connor Bell,connorbell@hotmail.com,+44(0)289018471,64,94,True,
Jeffrey Cooper,jeffreycooper@yahoo.com,+441414960550,91,73,True,
Carolyn Berry,carolynberry@gmail.com,(0131) 496 0225,72,75,True,
Amber Patel,amberpatel@gmail.com,(0131) 4960344,55,84,False,Low score
Alison Dickinson,alisondickinson@gmail.com,+441632 960000,97,65,False,Low attendance
Bradley Smith,bradleysmithA@yahoo.com,020 7946 0009,96,82,True,
Ellie Mason,elliemason@yahoo.com,+44117 496 0579,63,87,True,
Georgina Ahmed,georginaahmed@yahoo.com,+44306 9990416,89,99,True,
Wayne Hughes,waynehughes@yahoo.com,+44118 4960204,66,84,True,
Molly Patel,mollypatel@gmail.com,09098790078,79,100,True,
Dominic Hall,dominichall@hotmail.com,+44141 496 0497,83,75,True,
Christian Clements,christianclements@gmail.com,+44(0)808 157 0256,80,68,False,Low attendance
Victor Sharp,victorsharp@gmail.com,01164960040,69,72,True,
Rachael Armstrong,rachaelarmstrong@yahoo.com,+44(0)1174960005,75,94,True,
Janice Austin,janiceaustin@yahoo.com,01134960923,80,76,True,
Stewart Whitehead,stewartwhitehead@yahoo.com,(0117) 4960706,61,76,True,
Catherine White,catherinewhite@yahoo.com,01214960603,92,73,True,
Duncan Alexander,duncanalexander@gmail.com,0808 1570566,94,75,True,
Ann Rhodes,annrhodes@hotmail.com,+441514960378,51,70,False,Low score
Georgina Jones,georginajones@yahoo.com,+44151 4960426,67,96,True,
Hollie Jones,holliejones@yahoo.com,(0151) 4960761,53,87,False,Low score
Shane Clark,shaneclark@yahoo.com,(01632) 960839,63,96,True,
Trevor Fuller,trevorfuller@gmail.com,+449098790726,66,65,False,Low attendance
Sophie Jarvis,sophiejarvis@hotmail.com,+441174960088,57,100,False,Low score
Georgia Lane,georgialane@yahoo.com,0118 496 0464,53,93,False,Low score
Brian Hopkins,brianhopkins@gmail.com,+44(0)141 496 0751,82,80,True,
Molly Carter,mollycarter@hotmail.com,+44(0)118 4960160,80,99,True,
Cameron Wilkinson,cameronwilkinson@hotmail.com,+44306 9990310,69,91,True,
Iain Murray,iainmurray@yahoo.com,+441514960367,57,66,False,Low score and Low attendance
Martyn Edwards,martynedwards@gmail.com,(0118) 496 0232,93,71,True,
Jack Howard,jackhoward@hotmail.com,+441632960969,55,73,False,Low score
Bernard Knight,bernardknight@hotmail.com,+44(0)3069990559,98,65,False,Low attendance
Claire Edwards,claireedwards@gmail.com,(0141)4960001,100,85,True,
Lawrence Tucker,lawrencetucker@yahoo.com,(0151) 496 0004,84,99,True,
Ronald Nolan,ronaldnolan@yahoo.com,(0909) 879 0094,69,65,False,Low attendance
Sarah Lewis,sarahlewis@gmail.com,+44(0)114 496 0523,96,75,True,
Zoe Randall,zoerandall@hotmail.com,+44(0)118 4960641,66,94,True,
Charlene Evans,charleneevans@gmail.com,+44(0)118 496 0903,86,86,True,
Douglas Fletcher,douglasfletcher@gmail.com,+441514960643,78,100,True,
Clare Day,clareday@hotmail.com,+44(0)1632 960 258,57,74,False,Low score
Glen Foster,glenfoster@hotmail.com,+44(0)118 4960337,73,74,True,
Jennifer Walsh,jenniferwalsh@gmail.com,+44(0)1314960541,100,89,True,
Debra Smith,debrasmith@gmail.com,+44(0)114 496 0242,71,92,True,
Grace Hill,gracehill@yahoo.com,+4420 7496 0351,64,81,True,
Max Pritchard,maxpritchard@hotmail.com,+44(0)1154960350,100,96,True,
Ann Birch,annbirch@hotmail.com,+441632 960480,51,67,False,Low score and Low attendance
Elaine James,elainejames@yahoo.com,01134960384,84,67,False,Low attendance
Katie Hale,katiehale@hotmail.com,(0808) 1570770,93,72,True,
Jonathan Thomas,jonathanthomas@gmail.com,(0131) 496 0333,93,65,False,Low attendance
Christopher Phillips,christopherphillips@yahoo.com,0161 4960441,69,100,True,
Melissa Finch,melissafinch@gmail.com,+44(0)1144960730,79,88,True,
Karen Steele,karensteele@gmail.com,0114 4960889,56,88,False,Low score
Chloe Thompson,chloethompson@hotmail.com,01614960295,79,75,True,
Tina Griffiths,tinagriffiths@gmail.com,+441632 960744,89,92,True,
Sally Hewitt,sallyhewitt@yahoo.com,+441632 960250,90,98,True,
Carolyn Gray,carolyngray@gmail.com,+44(0)1144960703,100,77,True,
Kenneth Patel,kennethpatel@hotmail.com,+4429 2018559,55,84,False,Low score
Leonard Nicholls,leonardnicholls@yahoo.com,01914960799,99,98,True,
Geraldine Wilson,geraldinewilson@gmail.com,(029)2018113,50,96,False,Low score
Eric Taylor,erictaylor@hotmail.com,+4420 74960542,72,73,True,
Graeme Morrison,graememorrison@hotmail.com,+44(0)1514960130,90,77,True,
Clare Lawrence,clarelawrence@gmail.com,+44117 496 0219,72,69,False,Low attendance
Jayne Woodward,jaynewoodward@hotmail.com,(0117) 496 0148,75,87,True,
Ben Hancock,benhancock@gmail.com,+44(0)808 157 0485,56,90,False,Low score
Lewis Akhtar,lewisakhtar@hotmail.com,0909 879 0712,100,87,True,
Gail Smith,gailsmith@hotmail.com,(0114)4960292,53,94,False,Low score
Anthony Saunders,anthonysaunders@gmail.com,01632960551,62,67,False,Low attendance
Cameron Carey,cameroncarey@hotmail.com,+4420 74960282,79,99,True,
Deborah Griffiths,deborahgriffiths@hotmail.com,(0114) 496 0300,80,88,True,
Pamela Johnson,pamelajohnson@yahoo.com,0306 999 0759,67,90,True,
Bradley Bishop,bradleybishop@yahoo.com,+44116 496 0503,97,74,True,
Janet Norman,janetnorman@gmail.com,01632960822,71,91,True,
Dominic Hussain,dominichussain@gmail.com,+44121 496 0730,61,91,True,
Stacey Wells,staceywells@yahoo.com,(0306)9990449,59,77,False,Low score
Martin Butcher,martinbutcher@yahoo.com,(0151) 4960150,62,66,False,Low attendance
Lydia Gallagher,lydiagallagher@gmail.com,(0151) 4960400,61,92,True,
Adam Gill,adamgill@hotmail.com,+44118 496 0464,81,77,True,
Lynda Butler,lyndabutler@hotmail.com,+44116 4960095,52,81,False,Low score
Arthur Price,arthurprice@hotmail.com,(0121) 4960643,53,95,False,Low score
Kirsty Stevens,kirstystevens@hotmail.com,03069990929,80,82,True,
Shannon Nicholls,shannonnicholls@gmail.com,+44115 496 0501,60,98,True,
Gregory Marsden,gregorymarsden@hotmail.com,0151 4960089,83,70,True,
Katherine James,katherinejames@gmail.com,+44909 8790163,65,78,True,
Sean Owen,seanowen@gmail.com,+44(0)28 9018 0863,63,85,True,
Nicole Fitzgerald,nicolefitzgerald@hotmail.com,0131 496 0854,74,84,True,
Jean Clark,jeanclark@yahoo.com,+44(0)121 496 0816,60,80,True,
Ellie Jones,elliejones@yahoo.com,(0306) 9990176,52,78,False,Low score
Catherine Evans,catherineevans@hotmail.com,0141 4960918,97,98,True,
Anna Dobson,annadobson@yahoo.com,(020) 74960934,66,77,True,
David Bishop,davidbishop@hotmail.com,+44115 4960846,51,75,False,Low score
Jade Arnold,jadearnold@hotmail.com,(029) 2018 0098,89,97,True,
Lauren Williams,laurenwilliams@hotmail.com,(0118) 4960388,58,80,False,Low score
Russell Davies,russelldavies@yahoo.com,+44(0)289018692,91,88,True,
Barry Gilbert,barrygilbert@hotmail.com,+44(0)121 496 0606,56,90,False,Low score
Sylvia Harris,sylviaharris@yahoo.com,+441174960024,63,94,True,
Victor Myers,victormyers@hotmail.com,01414960521,100,88,True,
Lynne Clarke,lynneclarke@yahoo.com,(0115) 4960341,100,91,True,
Hollie Brown,holliebrown@gmail.com,0161 4960834,66,97,True,
Brenda Knight,brendaknight@hotmail.com,+443069990933,87,94,True,
Lynn White,lynnwhite@yahoo.com,+44(0)20 7496 0991,54,81,False,Low score
Josh Cole,joshcole@yahoo.com,0306 999 0044,93,95,True,
Laura Buckley,laurabuckley@hotmail.com,+441174960553,70,91,True,
Philip Harrison,philipharrison@gmail.com,0116 496 0727,57,97,False,Low score
Gail Robinson,gailrobinson@yahoo.com,(0191) 4960697,100,70,True,
Steven Bell,stevenbell@hotmail.com,+44(0)29 2018176,86,76,True,
Christine Brooks,christinebrooks@hotmail.com,(0909)8790787,91,72,True,
Jade Chadwick,jadechadwick@yahoo.com,+44(0)117 4960132,82,87,True,
Jennifer Cross,jennifercross@yahoo.com,+44(0)1632960189,74,85,True,
Carl Ingram,carlingram@yahoo.com,+44(0)808 157 0802,60,83,True,
Philip Fleming,philipfleming@yahoo.com,+44141 4960206,80,71,True,
Patricia Barker,patriciabarker@hotmail.com,(0117)4960715,98,80,True,
Andrew Kelly,andrewkelly@hotmail.com,(0161) 496 0283,54,71,False,Low score
Carolyn Lloyd,carolynlloyd@yahoo.com,0117 496 0016,54,92,False,Low score
Jay Robinson,jayrobinson@yahoo.com,+441632 960346,85,67,False,Low attendance
Nicole Anderson,nicoleanderson@hotmail.com,(0118)4960513,87,83,True,
Robin Carr,robincarr@gmail.com,0306 9990702,87,99,True,
Luke Clark,lukeclark@gmail.com,+44(0)131 496 0369,78,80,True,
Jemma Clarke,jemmaclarke@gmail.com,0117 4960734,60,81,True,
Pamela Clarke,pamelaclarke@gmail.com,+44191 4960686,57,95,False,Low score
Alexandra Brennan,alexandrabrennan@yahoo.com,+44(0)121 4960759,81,71,True,
Damian Harvey,damianharvey@gmail.com,(0113)4960789,81,76,True,
George Taylor,georgetaylor@hotmail.com,(0808)1570206,59,88,False,Low score
Dennis Fox,dennisfox@yahoo.com,+44191 4960681,70,95,True,
Georgia Williams,georgiawilliams@hotmail.com,+44(0)1632 960969,53,100,False,Low score
Colin Brown,colinbrown@gmail.com,(0118)4960014,56,65,False,Low score and Low attendance
Connor Hart,connorhart@gmail.com,+449098790055,88,82,True,
Christine Shepherd,christineshepherd@yahoo.com,+449098790493,78,77,True,
Matthew Davis,matthewdavis@gmail.com,(0141) 496 0414,77,74,True,
Donna Lewis,donnalewis@yahoo.com,0161 4960414,60,66,False,Low attendance
Jemma Thorpe,jemmathorpe@gmail.com,0306 9990512,100,95,True,
Tina Coates,tinacoates@yahoo.com,+44(0)161 4960213,61,70,True,
Kirsty Fox,kirstyfox@hotmail.com,028 9018630,68,85,True,
Dawn Williams,dawnwilliams@hotmail.com,0808 157 0868,64,95,True,
William Cook,williamcook@gmail.com,+4420 74960953,73,86,True,
