name,email,phone,score,attendance,passed,dropped_reason
Vanessa Dunn,vanessadunn@hotmail.com,0909 879 0269,73,76,True,
Teresa Hall,teresahall@gmail.com,+44151 496 0988,54,97,False,Low score
Patricia Reid,patriciareid@yahoo.com,01214960939,98,77,True,
Peter Swift,peterswift@hotmail.com,0292018099,95,81,True,
Shannon Thompson,shannonthompson@gmail.com,+441184960413,83,82,True,
Frank Brown,frankbrown@gmail.com,+44(0)20 7496 0294,84,95,True,
Jason Chamberlain,jasonchamberlain@yahoo.com,+44191 4960274,65,95,True,
Martyn Robinson,martynrobinson@gmail.com,+44(0)909 879 0635,82,89,True,
Simon Bruce,simonbruce@yahoo.com,+44292018230,73,70,True,
Kathryn Day,kathrynday@gmail.com,(0115)4960381,58,76,False,Low score
Jason Morgan,jasonmorgan@hotmail.com,(0131) 496 0244,53,82,False,Low score
Jill Griffiths,jillgriffiths@yahoo.com,+44909 879 0825,70,68,False,Low attendance
Craig Williams,craigwilliams@yahoo.com,+441314960556,63,92,True,
Josephine Wilson,josephinewilson@hotmail.com,(0161) 4960223,72,79,True,
Hayley Hawkins,hayleyhawkins@hotmail.com,+44(0)3069990607,100,68,False,Low attendance
Lesley Smith,lesleysmith@gmail.com,029 2018421,98,72,True,
Hollie Shaw,hollieshaw@gmail.com,0306 9990910,74,82,True,
Glen Davies,glendavies@yahoo.com,+44(0)306 9990275,88,95,True,
Duncan Kennedy,duncankennedy@hotmail.com,(0118)4960978,86,66,False,Low attendance
Rhys Norman,rhysnorman@hotmail.com,+44(0)1632960974,70,77,True,
Roy Davies,roydavies@gmail.com,+44(0)20 74960410,91,91,True,
Martin Stephens,martinstephens@hotmail.com,0121 4960189,91,96,True,
Jack Wells,jackwells@hotmail.com,(0161) 4960576,83,91,True,
Gemma Parker,gemmaparker@yahoo.com,+44(0)117 496 0686,90,86,True,
Howard Hammond,howardhammond@gmail.com,01214960664,99,71,True,
Karen Anderson,karenanderson@hotmail.com,+44(0)9098790173,65,98,True,
Barbara Hill,barbarahill@hotmail.com,+44161 4960622,82,98,True,
Nicola Hewitt,nicolahewitt@hotmail.com,(0114) 4960349,92,75,True,
Michelle Norton,michellenorton@yahoo.com,+443069990970,72,74,True,
Jodie Nolan,jodienolan@yahoo.com,+44151 4960740,65,93,True,
Joshua Edwards,joshuaedwards@gmail.com,0116 4960076,78,83,True,
Allan Berry,allanberry@yahoo.com,(0118) 4960981,66,95,True,
Diane Murray,dianemurray@yahoo.com,+44131 496 0324,60,80,True,
Megan Henry,meganhenry@hotmail.com,(029) 2018830,64,65,False,Low attendance
Lewis Holden,lewisholden@hotmail.com,01514960556,66,79,True,
Lynda Evans,lyndaevans@gmail.com,+44(0)2074960661,89,93,True,
Lisa Scott,lisascott@hotmail.com,(028) 9018868,77,100,True,
Lynda Stanley,lyndastanley@yahoo.com,(0114) 496 0491,71,82,True,
Anna Kelly,annakelly@gmail.com,+44191 496 0233,53,97,False,Low score
Alex Bryan,alexbryan@hotmail.com,0131 4960513,67,67,False,Low attendance
Stewart McDonald,stewartmcdonald@gmail.com,(0115)4960637,94,92,True,
Rebecca Horton,rebeccahorton@yahoo.com,(0114) 496 0796,50,95,False,Low score
Jean Wood,jeanwood@hotmail.com,+44(0)1134960574,54,100,False,Low score
Rosie Smith,rosiesmith@yahoo.com,+44114 4960903,52,87,False,Low score
Alan Berry,alanberry@yahoo.com,+4429 2018 0219,76,94,True,
Henry Garner,henrygarner@hotmail.com,+44(0)116 4960425,70,72,True,
Joyce Carter,joycecarter@hotmail.com,+441174960383,87,74,True,
Julie Davies,juliedavies@hotmail.com,(01632) 960493,84,65,False,Low attendance
Darren Khan,darrenkhan@hotmail.com,(01632) 960 040,82,89,True,
Eileen Harper,eileenharper@gmail.com,01632960602,81,93,True,
Rachael Cook,rachaelcook@yahoo.com,(029) 2018972,57,85,False,Low score
Ricky Whitehouse,rickywhitehouse@yahoo.com,+44113 4960704,77,76,True,
Hazel Bennett,hazelbennett@hotmail.com,0292018345,67,82,True,
Emily Harris,emilyharris@hotmail.com,(0114) 496 0855,85,85,True,
Jordan Coates,jordancoates@yahoo.com,01632 960 495,52,79,False,Low score
Judith Fraser,judithfraser@yahoo.com,+44117 496 0155,70,73,True,
Amy Murphy,amymurphy@yahoo.com,+44191 496 0951,91,76,True,
Damien Smith,damiensmith@gmail.com,0808 1570191,87,90,True,
Julian Turner,julianturner@yahoo.com,(0115)4960757,98,89,True,
Andrea Leonard,andrealeonard@hotmail.com,(0114) 4960070,77,65,False,Low attendance
Annette Barnes,annettebarnes@yahoo.com,+443069990035,54,91,False,Low score
Hugh Taylor,hughtaylor@hotmail.com,+44(0)306 999 0032,97,89,True,
Mitchell Thornton,mitchellthornton@yahoo.com,+441144960179,79,94,True,
Joan Bell,joanbellS@hotmail.com,+44(0)141 4960547,98,100,True,
Kevin Francis,kevinfrancis@yahoo.com,+44(0)1144960373,78,70,True,
Kevin Alexander,kevinalexander@hotmail.com,(0909)8790407,84,88,True,
Roger Griffiths,rogergriffiths@yahoo.com,+44115 4960278,98,96,True,
Bradley Kaur,bradleykaur@hotmail.com,+441614960796,89,88,True,
Karen Moss,karenmoss@hotmail.com,020 7946 0007,52,69,False,Low score and Low attendance
David Jones,davidjones@hotmail.com,(01632)960415,53,80,False,Low score
Barbara Atkinson,barbaraatkinson@hotmail.com,+44808 157 0317,91,100,True,
Leanne Swift,leanneswift@hotmail.com,01174960632,56,82,False,Low score
Raymond Chamberlain,raymondchamberlain@yahoo.com,(0306) 9990676,70,97,True,
Jennifer Butler,jenniferbutler@gmail.com,0161 496 0834,69,77,True,
Gregory Mills,gregorymills@hotmail.com,0909 879 0678,81,93,True,
Yvonne Hart,yvonnehart@yahoo.com,(0116) 4960048,82,66,False,Low attendance
Kathleen Hicks,kathleenhicks@hotmail.com,(0116) 496 0797,74,90,True,
Tina Cunningham,tinacunningham@yahoo.com,(0116) 4960873,98,89,True,
David Barton,davidbarton@hotmail.com,0909 879 0475,82,71,True,
Jean Dodd,jeandodd@hotmail.com,+44(0)131 4960068,89,90,True,
Alice Bates,alicebates@yahoo.com,+44(0)20 74960042,96,85,True,
Deborah Patel,deborahpatel@yahoo.com,+44131 496 0111,100,89,True,
Cameron Morgan,cameronmorgan@yahoo.com,0289018167,81,82,True,
Sylvia Hart,sylviahart@yahoo.com,(0118)4960562,78,95,True,
Frances Peacock,francespeacock@yahoo.com,+44(0)121 4960391,83,83,True,
Ellie Thorpe,elliethorpe@hotmail.com,(0306) 999 0443,97,92,True,
Tracey Ellis,traceyellis@hotmail.com,0113 4960924,82,73,True,
Abdul Allan,abdulallan@gmail.com,01164960139,95,78,True,
Dawn Ellis,dawnellis@gmail.com,(0113) 4960584,84,97,True,
Ruth Reynolds,ruthreynolds@gmail.com,+44(0)292018500,53,100,False,Low score
Joseph Bray,josephbray@gmail.com,(0117) 496 0884,68,97,True,
Amy Conway,amyconway@gmail.com,+44(0)131 4960387,65,82,True,
Clive James,clivejames@gmail.com,0118 4960659,74,68,False,Low attendance
Ashley Humphries,ashleyhumphries@hotmail.com,0161 496 0389,59,84,False,Low score
Lucy Arnold,lucyarnold@yahoo.com,+44(0)115 496 0000,70,96,True,
Frederick Henderson,frederickhenderson@gmail.com,(0114)4960591,54,94,False,Low score
Judith Doyle,judithdoyle@hotmail.com,(0151)4960749,88,100,True,
Gary Gardner,garygardner@hotmail.com,+44(0)1632960352,61,98,True,
Rebecca Harrison,rebeccaharrison@gmail.com,+44(0)191 4960988,51,88,False,Low score
Toby Greenwood,tobygreenwood@yahoo.com,+44114 496 0942,90,99,True,
Glenn Anderson,glennanderson@gmail.com,+442074960873,61,72,True,
Susan Freeman,susanfreeman@yahoo.com,029 2018006,57,89,False,Low score
Harry Scott,harryscott@yahoo.com,(0117) 496 0262,90,85,True,
Timothy Booth,timothybooth@gmail.com,0131 496 0749,68,88,True,
Adrian Foster,adrianfoster@yahoo.com,+44117 4960988,69,78,True,
Naomi Moore,naomimoore@hotmail.com,01144960280,81,80,True,
Victoria Jones,victoriajones@gmail.com,+44(0)118 496 0877,53,99,False,Low score
John Banks,johnbanks@yahoo.com,+44(0)1174960422,72,72,True,
Allan Yates,allanyates@gmail.com,+44(0)28 9018 0464,72,98,True,
Anthony Webster,anthonywebster@yahoo.com,(0113) 4960103,98,66,False,Low attendance
Scott Robinson,scottrobinson@hotmail.com,+441632 960 514,69,70,True,
Louis Ball,louisball@gmail.com,+44(0)9098790446,98,87,True,
Sara Stevens,sarastevens@yahoo.com,(0306)9990619,82,87,True,
Deborah Wright,deborahwright@gmail.com,+44(0)808 157 0386,56,94,False,Low score
Frank Smith,franksmith@yahoo.com,(0191) 496 0258,79,68,False,Low attendance
Ashley Ahmed,ashleyahmed@gmail.com,028 9018835,93,87,True,
Gillian Taylor,gilliantaylor@gmail.com,+44(0)1154960182,86,92,True,
Maureen Jones,maureenjones@hotmail.com,(0191) 496 0966,100,95,True,
Lynda Smith,lyndasmith@gmail.com,0113 496 0240,55,73,False,Low score
Harry Kelly,harrykelly@yahoo.com,0121 496 0232,56,77,False,Low score
Annette Fleming,annettefleming@yahoo.com,01214960889,59,88,False,Low score
Owen Hall,owenhall@hotmail.com,(0117)4960477,93,97,True,
Olivia Richards,oliviarichards@gmail.com,(0306)9990624,88,70,True,
Emma Baker,emmabaker@yahoo.com,+44(0)121 4960587,59,100,False,Low score
Alison Saunders,alisonsaunders@hotmail.com,+44(0)28 9018917,85,95,True,
Brandon Adams,brandonadams@yahoo.com,+44(0)2074960295,96,84,True,
Rachael Farmer,rachaelfarmer@gmail.com,+443069990130,50,81,False,Low score
Lauren Thompson,laurenthompsonR@hotmail.com,+44(0)161 496 0736,93,99,True,
Lesley Stephens,lesleystephens@yahoo.com,(0161) 4960304,70,85,True,
Fiona Poole,fionapoole@gmail.com,01632 960564,80,98,True,
Rhys Godfrey,rhysgodfrey@yahoo.com,(0151) 496 0125,67,76,True,
Ryan Kelly,ryankelly@gmail.com,+4428 9018311,57,89,False,Low score
Stewart Gardner,stewartgardner@gmail.com,+44118 496 0121,72,71,True,
Phillip Archer,philliparcher@hotmail.com,+44114 4960468,71,84,True,
Vincent Thomas,vincentthomas@yahoo.com,+4420 74960983,81,67,False,Low attendance
Ian Wright,ianwright@hotmail.com,0161 496 0712,83,74,True,
Kevin Holden,kevinholden@gmail.com,+44(0)115 496 0023,67,70,True,
Robert Moore,robertmoore@hotmail.com,0808 1570971,93,80,True,
Carole Watts,carolewatts@gmail.com,+44(0)306 999 0151,95,71,True,
Stewart Marshall,stewartmarshall@yahoo.com,+44909 8790027,66,72,True,
Jacob Sharpe,jacobsharpe@gmail.com,+441632960055,70,99,True,
Glenn Hughes,glennhughes@yahoo.com,0114 4960372,67,86,True,
Justin Lee,justinlee@hotmail.com,01614960717,90,87,True,
Grace Watkins,gracewatkins@hotmail.com,+44(0)113 4960261,70,85,True,
Rita Bentley,ritabentley@gmail.com,01314960254,71,89,True,
Michelle Williams,michellewilliams@gmail.com,(0191) 496 0293,67,84,True,
Cheryl Wood,cherylwood@yahoo.com,0131 4960974,92,97,True,
Judith Khan,judithkhan@gmail.com,(020) 74960664,75,84,True,
Harriet Begum,harrietbegum@yahoo.com,(01632) 960 756,97,79,True,
Jill Berry,jillberry@gmail.com,+4420 74960133,54,70,False,Low score
James Cook,jamescook@gmail.com,+441914960661,67,74,True,
Yvonne Mitchell,yvonnemitchell@gmail.com,(028)9018714,54,80,False,Low score
Harriet Sanders,harrietsanders@yahoo.com,(0115)4960267,77,83,True,
Bradley Charlton,bradleycharlton@hotmail.com,+44(0)20 74960621,71,87,True,
Aimee Hilton,aimeehilton@yahoo.com,+44(0)141 496 0129,92,75,True,
Dawn Alexander,dawnalexander@gmail.com,+44306 9990579,69,87,True,
Georgina Ford,georginaford@yahoo.com,0909 8790579,98,65,False,Low attendance
Tina Chapman,tinachapman@hotmail.com,0141 496 0833,99,75,True,
Gary Read,garyread@yahoo.com,+44118 496 0068,52,97,False,Low score
Richard Holland,richardholland@yahoo.com,+44909 8790182,94,92,True,
Gail Robinson,gailrobinson@hotmail.com,+44(0)114 4960417,99,73,True,
Sally Buckley,sallybuckley@yahoo.com,(0909) 879 0710,53,75,False,Low score
Maureen Sims,maureensims@yahoo.com,+44(0)161 4960820,87,100,True,
Lynda Hopkins,lyndahopkins@yahoo.com,+44(0)808 1570503,85,70,True,
Neil Hamilton,neilhamilton@yahoo.com,+44(0)141 496 0428,74,73,True,
Stephanie Sharp,stephaniesharp@yahoo.com,(029) 2018470,50,68,False,Low score and Low attendance
Ashleigh Wilkinson,ashleighwilkinson@gmail.com,+44(0)1514960267,67,72,True,
Katherine Davey,katherinedavey@hotmail.com,0118 496 0904,91,86,True,
Anne Sutton,annesutton@yahoo.com,0161 4960498,72,65,False,Low attendance
Sara Law,saralaw@gmail.com,0306 9990819,73,78,True,
Kim Roberts,kimroberts@hotmail.com,(0117) 4960321,69,66,False,Low attendance
Bruce Moore,brucemoore@hotmail.com,(0114) 496 0832,86,83,True,
Howard Stephens,howardstephens@yahoo.com,(0116) 4960833,83,69,False,Low attendance
George Fletcher,georgefletcher@gmail.com,(0161) 4960352,69,68,False,Low attendance
Kimberley Dixon,kimberleydixon@gmail.com,+448081570885,63,76,True,
Reece Walsh,reecewalsh@gmail.com,+441632960708,61,99,True,
Sally Turner,sallyturner@hotmail.com,(01632) 960418,100,71,True,
Frederick Robinson,frederickrobinson@hotmail.com,(01632)960636,67,82,True,
Harry Holland,harryholland@hotmail.com,+44116 496 0849,56,80,False,Low score
Laura Walker,laurawalker@gmail.com,0121 496 0484,74,81,True,
Gareth Bailey,garethbailey@hotmail.com,0116 4960001,79,78,True,
Jordan Scott,jordanscott@hotmail.com,(0191) 4960973,62,65,False,Low attendance
Kim Richardson,kimrichardson@hotmail.com,0191 498 0886,84,90,True,
Beverley Simmons,beverleysimmons@hotmail.com,0121 496 0718,92,91,True,
Ross Owens,rossowens@gmail.com,+44(0)1184960851,62,72,True,
Victoria Payne,victoriapayne@gmail.com,0115 4960158,91,88,True,
Kevin Porter,kevinporter@yahoo.com,0141 4960460,69,81,True,
Leonard Ryan,leonardryan@yahoo.com,+44(0)1184960997,62,68,False,Low attendance
Nicola Burns,nicolaburns@gmail.com,+44(0)141 496 0234,99,88,True,
Jay Walker,jaywalker@gmail.com,+4429 2018 0414,58,93,False,Low score
Karl Morris,karlmorris@yahoo.com,0191 4960125,92,86,True,
Stephanie Ward,stephanieward@hotmail.com,+44(0)1414960516,98,92,True,
Sam Barnes,sambarnes@gmail.com,0161 4960418,85,68,False,Low attendance
Paula Watson,paulawatson@yahoo.com,0191 498 0899,60,89,True,
Annette Robinson,annetterobinson@yahoo.com,+44(0)151 4960750,77,67,False,Low attendance
Charlotte Cole,charlottecole@gmail.com,(0118) 4960496,55,86,False,Low score
Karen Roberts,karenroberts@gmail.com,+44(0)1632960684,54,94,False,Low score
Abigail Moss,abigailmoss@hotmail.com,01614960618,77,72,True,
Adrian Jones,adrianjones@gmail.com,0118 496 0503,96,74,True,
Gillian May,gillianmay@gmail.com,+44191 496 0466,87,84,True,
Gavin Heath,gavinheath@yahoo.com,(0161)4960257,81,100,True,
Ben Davies,bendavies@gmail.com,01214960254,76,68,False,Low attendance
Sara Dyer,saradyer@hotmail.com,(0121) 4960950,56,76,False,Low score
Jeremy Brown,jeremybrown@yahoo.com,(0116) 496 0608,82,85,True,
Pamela Edwards,pamelaedwards@yahoo.com,+44(0)1144960950,73,87,True,
Deborah Smith,deborahsmith@hotmail.com,(0141) 496 0536,90,83,True,
Mitchell Newton,mitchellnewton@hotmail.com,(0131) 496 0983,51,70,False,Low score
Alexandra Carey,alexandracarey@gmail.com,+441154960384,91,76,True,
Lorraine Evans,lorraineevans@yahoo.com,+44(0)9098790962,54,67,False,Low score and Low attendance
Rebecca Wood,rebeccawood@hotmail.com,+44(0)1632 960256,71,93,True,
Pauline Smith,paulinesmith@gmail.com,0141 496 0005,91,69,False,Low attendance
Charlene Martin,charlenemartin@yahoo.com,+44808 157 0157,94,90,True,
Carol Patel,carolpatel@hotmail.com,(0909) 879 0513,84,67,False,Low attendance
Ross Gilbert,rossgilbert@hotmail.com,+44(0)1632960234,63,88,True,
Kayleigh Murphy,kayleighmurphy@hotmail.com,(01632)960346,51,69,False,Low score and Low attendance
Josephine Andrews,josephineandrews@gmail.com,+44116 496 0899,65,80,True,
Gary Reid,garyreid@hotmail.com,+44117 4960151,58,69,False,Low score and Low attendance
Owen Phillips,owenphillips@yahoo.com,(0909) 879 0178,75,93,True,
Bernard Harrison,bernardharrison@gmail.com,(0191) 496 0802,56,95,False,Low score
Alan Jennings,alanjennings@gmail.com,0118 4960120,68,67,False,Low attendance
Stacey Lawson,staceylawson@yahoo.com,+44(0)1614960142,71,84,True,
Jodie George,jodiegeorge@yahoo.com,(0909) 8790735,99,98,True,
Roy Edwards,royedwards@hotmail.com,+44(0)114 496 0755,78,85,True,
Clare Field,clarefield@yahoo.com,01154960025,90,95,True,
Stacey Jackson,staceyjackson@hotmail.com,0151 496 0686,57,80,False,Low score
Katherine Phillips,katherinephillips@hotmail.com,0116 4960990,56,100,False,Low score
Donald Dickinson,donalddickinson@gmail.com,+44(0)1214960790,70,92,True,
Reece O'Connor,reeceo'connor@hotmail.com,(01632) 960 431,91,69,False,Low attendance
Pamela Jones,pamelajones@yahoo.com,+44(0)141 4960384,59,76,False,Low score
Gregory Bennett,gregorybennett@yahoo.com,01632 960 007,54,99,False,Low score
Kyle Walker,kylewalker@hotmail.com,(0306) 9990506,70,94,True,
Mohammed McKenzie,mohammedmckenzie@gmail.com,+4429 2018 0954,70,79,True,
Molly Collins,mollycollins@gmail.com,0131 4960228,86,74,True,
Paula Newton,paulanewton@hotmail.com,+44(0)1632960359,65,95,True,
Terence Davis,terencedavis@hotmail.com,0118 496 0368,58,71,False,Low score
Beth Walker,bethwalker@yahoo.com,+44(0)909 8790268,58,86,False,Low score
Victor Duffy,victorduffy@hotmail.com,+44116 496 0589,85,79,True,
Helen Jones,helenjones@gmail.com,+44(0)1514960913,76,78,True,
Harriet Jones,harrietjones@gmail.com,+44289018010,56,100,False,Low score
Carl Baker,carlbaker@hotmail.com,+44(0)118 496 0668,99,100,True,
Heather Tucker,heathertucker@yahoo.com,(0191) 496 0963,91,95,True,
Ben Holmes,benholmes@hotmail.com,+441632 960599,75,87,True,
Hannah Mitchell,hannahmitchell@gmail.com,+441174960498,87,78,True,
Bethan Jones,bethanjones@yahoo.com,+44151 496 0663,55,84,False,Low score
Bradley Mitchell,bradleymitchell@hotmail.com,029 2018196,74,83,True,
Marcus Robinson,marcusrobinson@yahoo.com,0115 496 0713,70,77,True,
Rita Nicholson,ritanicholson@gmail.com,(0113) 496 0785,50,87,False,Low score
Joanna Fox,joannafox@yahoo.com,(0121) 496 0242,68,91,True,
Beverley Dodd,beverleydodd@yahoo.com,(029) 2018 0966,53,65,False,Low score and Low attendance
Carl Stone,carlstone@yahoo.com,+44(0)117 4960189,66,91,True,
Dorothy Ford,dorothyford@yahoo.com,0121 496 0649,75,95,True,
David Jones,davidjones3@gmail.com,029 2018105,50,69,False,Low score and Low attendance
Raymond Walker,raymondwalker@hotmail.com,01154960428,54,66,False,Low score and Low attendance
Daniel Thomson,danielthomson@gmail.com,+44(0)9098790374,87,78,True,
Charlotte Daly,charlottedaly@yahoo.com,+4420 7496 0717,72,88,True,
Julia Wilson,juliawilson@yahoo.com,01632 960 597,55,98,False,Low score
Ricky Alexander,rickyalexander@yahoo.com,+44(0)141 496 0808,74,65,False,Low attendance
Bruce Brookes,brucebrookes@yahoo.com,+44(0)909 8790160,50,83,False,Low score
Frank James,frankjames@yahoo.com,0151 4960165,84,66,False,Low attendance
Jordan Ward,jordanward@hotmail.com,(0121) 4960433,66,66,False,Low attendance
Peter Harper,peterharper@hotmail.com,+441184960481,78,89,True,
Martin Dodd,martindodd@hotmail.com,0114 4960525,70,66,False,Low attendance
Chloe Savage,chloesavage@gmail.com,+44(0)3069990524,64,96,True,
Joseph Webster,josephwebster@yahoo.com,+44151 4960988,89,77,True,
Malcolm Read,malcolmread@yahoo.com,(0306)9990380,80,85,True,
Frederick James,frederickjames@gmail.com,+44115 4960173,52,72,False,Low score
Kathleen Reynolds,kathleenreynolds@gmail.com,+44121 496 0142,67,88,True,
Naomi Marshall,naomimarshall@yahoo.com,(0306) 9990734,55,88,False,Low score
Kayleigh Smith,kayleighsmith@gmail.com,+44(0)909 8790668,92,79,True,
Tracey Faulkner,traceyfaulkner@yahoo.com,(0161) 496 0641,99,82,True,
Lisa Wilson,lisawilson@yahoo.com,+441214960799,61,79,True,
Howard Scott,howardscott@gmail.com,(01632) 960773,66,77,True,
Gordon Green,gordongreen@gmail.com,(0191) 4960718,58,85,False,Low score
Ann Johnson,annjohnson@gmail.com,+44(0)808 157 0262,55,90,False,Low score
Donna Forster,donnaforster@gmail.com,+441154960031,75,87,True,
Joanne Williamson,joannewilliamson@hotmail.com,(0121) 496 0356,60,93,True,
Gerard Bentley,gerardbentley@hotmail.com,+44(0)9098790526,82,100,True,
Cheryl Kelly,cherylkelly@gmail.com,0306 9990663,57,99,False,Low score
Andrew Wade,andrewwade@hotmail.com,08081570648,79,66,False,Low attendance
Joan Griffiths,joangriffiths@gmail.com,+44151 496 0618,97,67,False,Low attendance
Claire Parsons,claireparsons@yahoo.com,+44(0)1184960838,97,86,True,
Benjamin Reed,benjaminreed@gmail.com,0306 9990699,86,65,False,Low attendance
Donald Hunt,donaldhunt@gmail.com,+44(0)118 496 0675,72,72,True,
Mark Booth,markbooth@hotmail.com,+44(0)1154960469,72,78,True,
Leanne Williams,leannewilliams@yahoo.com,+44(0)808 157 0108,58,82,False,Low score
Debra Morris,debramorris@gmail.com,+44909 879 0981,91,74,True,
Vincent Bryant,vincentbryant@hotmail.com,+44(0)1154960180,96,81,True,
Jill Green,jillgreen@gmail.com,01914960996,75,92,True,
Geoffrey Johnson,geoffreyjohnson@hotmail.com,+44(0)29 2018430,67,88,True,
Caroline Chapman,carolinechapman@yahoo.com,+44115 496 0036,99,90,True,
Lesley Parkin,lesleyparkin@yahoo.com,+44(0)114 4960234,67,67,False,Low attendance
Aaron Hawkins,aaronhawkins@gmail.com,0909 879 0534,73,84,True,
Stewart Hudson,stewarthudson@yahoo.com,(0306)9990606,54,81,False,Low score
Jessica Bell,jessicabell@gmail.com,+44118 496 0470,53,97,False,Low score
Lynne Gray,lynnegray@gmail.com,+44(0)1174960485,73,90,True,
Toby Reid,tobyreid@hotmail.com,01632 960 643,62,98,True,
Norman Charlton,normancharlton@hotmail.com,(0115)4960990,59,72,False,Low score
Kelly Yates,kellyyates@yahoo.com,+44151 4960348,88,95,True,
Mandy Reynolds,mandyreynolds@hotmail.com,+441164960207,94,78,True,
Billy O'Neill,billyo'neill@yahoo.com,+44114 4960411,93,84,True,
Mohamed Baker,mohamedbaker@gmail.com,+44(0)118 496 0854,69,71,True,
Andrew Robinson,andrewrobinson@yahoo.com,+44(0)306 999 0865,66,97,True,
Danny Roberts,dannyroberts@hotmail.com,+4428 9018133,62,95,True,
Graham Hayward,grahamhayward@hotmail.com,+44(0)808 1570952,50,93,False,Low score
Shannon Carr,shannoncarr@gmail.com,+44(0)808 1570327,75,80,True,
Harriet Pearson,harrietpearson@yahoo.com,+44(0)115 496 0442,81,66,False,Low attendance
Hayley Marshall,hayleymarshall@hotmail.com,+44121 4960110,67,95,True,
Carl Davies,carldavies@gmail.com,01134960860,98,74,True,
Cameron Miller,cameronmiller@yahoo.com,+441184960620,99,73,True,
Laura Wright,laurawright@hotmail.com,(028) 9018317,65,65,False,Low attendance
Karen Woodward,karenwoodward@yahoo.com,+44808 1570649,92,96,True,
Hugh Booth,hughbooth@gmail.com,(0117) 4960833,88,94,True,
Jasmine Cooper,jasminecooper@hotmail.com,+44(0)116 496 0543,89,95,True,
Julie Smith,juliesmith@gmail.com,+44306 9990597,51,74,False,Low score
Brenda Williams,brendawilliams@yahoo.com,+441632 960 276,51,93,False,Low score
Barry Dodd,barrydodd@gmail.com,(0141) 496 0081,81,77,True,
Danielle Ali,danielleali@yahoo.com,+441632960099,81,77,True,
Shane Porter,shaneporter@hotmail.com,+44(0)118 496 0269,98,75,True,
Maurice Green,mauricegreen@hotmail.com,+44(0)121 4960287,75,72,True,
Georgina Wall,georginawall@yahoo.com,(0141) 496 0611,78,66,False,Low attendance
Kirsty Hayward,kirstyhayward@hotmail.com,+44191 496 0542,97,99,True,
