name,email,phone,score,attendance,passed,dropped_reason
June Griffiths,junegriffiths@gmail.com,(0191)4960921,97,72,True,
Daniel Ball,danielball@hotmail.com,+441174960916,93,86,True,
Bernard Lawrence,bernardlawrence@yahoo.com,+44113 4960822,92,94,True,
Jasmine Dunn,jasminedunn@hotmail.com,+44(0)8081570465,59,96,False,Low score
Laura McCarthy,lauramccarthy@gmail.com,+44161 496 0586,57,66,False,Low score and Low attendance
Julian Howard,julianhoward@yahoo.com,+4428 9018 0836,55,98,False,Low score
Wayne Scott,waynescott@gmail.com,+44131 4960714,68,97,True,
Nigel Waters,nigelwaters@gmail.com,(0118) 496 0251,73,68,False,Low attendance
Leah Cox,leahcox@hotmail.com,0151 4960605,91,66,False,Low attendance
Trevor Phillips,trevorphillips@gmail.com,+44141 4960899,66,85,True,
Gemma Stevenson,gemmastevenson@yahoo.com,+44(0)9098790577,100,65,False,Low attendance
Lewis Smith,lewissmith@hotmail.com,+44(0)114 4960272,88,89,True,
Amy Stephens,amystephens@gmail.com,0141 496 0157,71,71,True,
Duncan Pearson,duncanpearson@gmail.com,+441614960620,53,89,False,Low score
Russell Allen,russellallen@hotmail.com,+44(0)909 879 0355,65,73,True,
Katie Clements,katieclements@gmail.com,(0191) 496 0500,68,87,True,
Gillian Smith,gilliansmith@yahoo.com,(0151) 4960456,92,79,True,
George Khan,georgekhan@hotmail.com,+44113 4960527,60,100,True,
Patricia White,patriciawhite@gmail.com,+44(0)161 496 0926,83,86,True,
Alexandra Flynn,alexandraflynn@yahoo.com,+44(0)808 157 0421,92,87,True,
Maureen Gibson,maureengibson@gmail.com,028 9018489,90,66,False,Low attendance
Eleanor Hawkins,eleanorhawkins@hotmail.com,+448081570965,98,95,True,
Marcus Hammond,marcushammond@hotmail.com,+44(0)3069990481,64,84,True,
Georgina Hall,georginahall@yahoo.com,+44306 999 0848,79,81,True,
Shannon Bryan,shannonbryan@yahoo.com,+44(0)1914960040,73,97,True,
Jasmine Morris,jasminemorris@gmail.com,01314960704,63,83,True,
Julia Morris,juliamorris@gmail.com,(0131) 496 0489,95,97,True,
Jill White,jillwhite@gmail.com,0131 496 0055,87,78,True,
Jessica Gardner,jessicagardner@yahoo.com,01414960100,99,85,True,
Nathan Davies,nathandavies@hotmail.com,01214960360,77,97,True,
Joshua Newton,joshuanewton@yahoo.com,(0909)8790593,88,99,True,
Eric Turner,ericturner@yahoo.com,(0161)4960221,93,90,True,
Tracy Bond,tracybond@yahoo.com,+441632 960312,81,91,True,
Eleanor Cooper,eleanorcooper@gmail.com,+44(0)117 496 0572,78,89,True,
Danny Lord,dannylord@yahoo.com,+44(0)1214960452,51,76,False,Low score
Hannah Kirby,hannahkirby@gmail.com,+44(0)131 4960129,61,70,True,
Donald Charlton,donaldcharlton@gmail.com,0116 496 0440,90,95,True,
Lisa Pugh,lisapugh@yahoo.com,+448081570542,70,90,True,
Hannah King,hannahking@hotmail.com,(029)2018848,83,85,True,
Hilary Barry,hilarybarry@yahoo.com,(0306)9990910,74,85,True,
Francis Carter,franciscarter@hotmail.com,0306 999 0194,64,85,True,
Charlene Davidson,charlenedavidson@yahoo.com,01914960876,87,99,True,
Georgia Rose,georgiarose@gmail.com,+44(0)29 2018 0228,97,96,True,
Jemma Lloyd,jemmalloyd@gmail.com,0116 496 0986,98,66,False,Low attendance
Dominic Smith,dominicsmith@hotmail.com,+449098790941,96,90,True,
Katherine Willis,katherinewillis@gmail.com,+44(0)1632 960 051,51,72,False,Low score
Denis Brown,denisbrown@yahoo.com,+44(0)131 496 0093,96,78,True,
Gerald Burke,geraldburke@yahoo.com,+44909 8790303,53,79,False,Low score
Marilyn Bull,marilynbull@hotmail.com,(0117) 4960352,63,82,True,
Bradley Morris,bradleymorris@gmail.com,+44(0)292018433,78,96,True,
Dylan Sutton,dylansutton@hotmail.com,+44(0)113 4960993,70,95,True,
Clare Simpson,claresimpson@yahoo.com,(0115)4960701,88,99,True,
Stacey Wall,staceywall@gmail.com,01214960508,97,83,True,
Rachel Gibbs,rachelgibbs@gmail.com,+44(0)114 4960790,89,82,True,
Cheryl Jackson,cheryljackson@yahoo.com,0117 496 0242,82,93,True,
Francesca Jones,francescajones@yahoo.com,0117 4960077,66,77,True,
Kayleigh Thornton,kayleighthornton@hotmail.com,(0306)9990634,92,88,True,
Donald Joyce,donaldjoyce@hotmail.com,(0161) 4960360,78,70,True,
Barbara Skinner,barbaraskinner@gmail.com,+44(0)114 496 0734,50,85,False,Low score
Kathleen Miller,kathleenmiller@yahoo.com,+44(0)116 496 0576,74,65,False,Low attendance
Gareth Phillips,garethphillips@yahoo.com,+44116 4960286,69,90,True,
Eric Brown,ericbrown@gmail.com,+44(0)117 496 0863,98,74,True,
Kyle Webster,kylewebster@hotmail.com,+44141 4960104,73,74,True,
Leslie Goddard,lesliegoddard@hotmail.com,+44289018006,55,66,False,Low score and Low attendance
Edward King,edwardking@hotmail.com,01914960555,60,70,True,
Shane Gordon,shanegordon@gmail.com,0141 4960338,94,82,True,
Diane Hobbs,dianehobbs@yahoo.com,+44(0)118 4960402,72,93,True,
John Matthews,johnmatthews@hotmail.com,+44113 496 0157,87,67,False,Low attendance
Alex Marsh,alexmarsh@yahoo.com,+44115 496 0784,94,83,True,
Jake Hargreaves,jakehargreaves@hotmail.com,+44808 157 0117,95,92,True,
Beth O'Brien,betho'brien@gmail.com,+44(0)141 496 0057,74,80,True,
Russell Hall,russellhall@gmail.com,+44(0)118 4960903,50,83,False,Low score
Kayleigh Stone,kayleighstone@gmail.com,0118 496 0856,78,100,True,
Trevor Simmons,trevorsimmons@yahoo.com,+44808 1570705,80,71,True,
Kevin Butler,kevinbutler@yahoo.com,+44151 496 0332,62,80,True,
Jonathan Gill,jonathangill@gmail.com,(0116)4960869,72,90,True,
Guy Dixon,guydixon@gmail.com,+44(0)161 4960088,60,69,False,Low attendance
Victor Finch,victorfinch@gmail.com,0306 9990028,94,65,False,Low attendance
Annette Pritchard,annettepritchard@yahoo.com,+44121 496 0561,86,94,True,
Philip Hodgson,philiphodgson@gmail.com,(0113) 496 0544,57,99,False,Low score
Brandon Dickinson,brandondickinson@yahoo.com,(0121)4960032,71,73,True,
Nathan Arnold,nathanarnold@yahoo.com,0113 496 0178,51,76,False,Low score
Abigail Richardson,abigailrichardson@gmail.com,+441914960955,66,72,True,
Robin Dobson,robindobson@hotmail.com,(01632) 960475,73,95,True,
Alexandra White,alexandrawhite@hotmail.com,+44(0)151 4960168,92,94,True,
Beth Jones,bethjones@hotmail.com,+44(0)131 496 0698,60,69,False,Low attendance
Valerie Taylor,valerietaylor@yahoo.com,+44(0)20 74960364,99,92,True,
Antony Bailey,antonybailey@yahoo.com,+441184960918,84,92,True,
Kathryn Hunt,kathrynhunt@yahoo.com,(0118) 4960707,62,78,True,
Maurice Brady,mauricebrady@gmail.com,+44(0)151 496 0431,67,94,True,
Carole Owen,caroleowen@hotmail.com,+44(0)292018352,70,88,True,
Paul Matthews,paulmatthews@gmail.com,+44(0)121 4960335,51,98,False,Low score
Shane Stevens,shanestevens@gmail.com,(020)74960614,52,83,False,Low score
Paige Lloyd,paigelloyd@hotmail.com,+44(0)28 9018 0594,94,68,False,Low attendance
Margaret Lord,margaretlord@gmail.com,+44141 4960437,73,75,True,
Donald Walker,donaldwalker@hotmail.com,(0909) 879 0920,67,99,True,
Joel Wood,joelwood@hotmail.com,+44(0)1632 960 655,71,69,False,Low attendance
Cameron Cameron,cameroncameron@yahoo.com,+441144960530,92,95,True,
Joanne Powell,joannepowell@hotmail.com,020 7946 0325,75,97,True,
Dominic Jones,dominicjones@hotmail.com,(0808) 1570182,70,81,True,
Sheila Turner,sheilaturner@gmail.com,(0161) 496 0344,78,71,True,
Maria Holmes,mariaholmes@hotmail.com,0121 4960237,52,89,False,Low score
Victoria Hill,victoriahill@gmail.com,(0116)4960994,85,95,True,
Jasmine Wood,jasminewood@yahoo.com,+44113 496 0880,61,100,True,
Ross Higgins,rosshiggins@yahoo.com,+44909 879 0587,92,67,False,Low attendance
Joseph Brown,josephbrown@yahoo.com,+44(0)1144960356,87,69,False,Low attendance
Brian Briggs,brianbriggs@gmail.com,+441514960359,84,97,True,
Adam Wong,adamwong@yahoo.com,+44114 496 0838,99,68,False,Low attendance
Kenneth Gregory,kennethgregory@gmail.com,0116 496 0751,68,91,True,
Sean Taylor,seantaylor@hotmail.com,0114 496 0694,72,92,True,
Lisa Williams,lisawilliams@yahoo.com,+44(0)808 157 0396,60,99,True,
Ellie Whitehead,elliewhitehead@hotmail.com,(020)74960852,51,79,False,Low score
Jordan Morton,jordanmorton@hotmail.com,(0113) 496 0359,98,86,True,
Jean Knowles,jeanknowles@yahoo.com,0113 4960370,80,78,True,
Naomi Marshall,naomimarshall@hotmail.com,+44(0)161 4960224,63,75,True,
Donna Williams,donnawilliams@hotmail.com,+44(0)115 4960039,80,87,True,
Reece Smith,reecesmith@yahoo.com,0113 496 0886,65,89,True,
Wayne Cox,waynecox@gmail.com,+44(0)1614960787,85,90,True,
Tony Bolton,tonybolton@gmail.com,+44(0)29 2018979,79,71,True,
Vanessa Hamilton,vanessahamilton@yahoo.com,0131 4960532,72,87,True,
Charles Evans,charlesevans@yahoo.com,+44(0)1914960246,82,92,True,
Lawrence Newton,lawrencenewton@hotmail.com,+44(0)118 4960020,72,76,True,
Elizabeth Thomas,elizabeththomas@yahoo.com,+44(0)116 496 0727,82,91,True,
Rhys Jones,rhysjones@hotmail.com,+44(0)1134960340,53,96,False,Low score
Phillip Davey,phillipdavey@gmail.com,0131 496 0149,80,100,True,
Nicholas Holt,nicholasholt@gmail.com,+44(0)118 4960394,63,76,True,
Steven Robinson,stevenrobinson@hotmail.com,0115 496 0420,54,89,False,Low score
Martin Sharp,martinsharp@gmail.com,(0117)4960988,80,72,True,
Josh King,joshking@yahoo.com,028 9018 0425,94,99,True,
Gerard Cooke,gerardcooke@yahoo.com,+44(0)113 496 0316,100,100,True,
Catherine Wood,catherinewood@gmail.com,+44(0)161 4960953,68,93,True,
Tracey Moore,traceymoore@yahoo.com,+441514960014,67,80,True,
Linda Tyler,lindatyler@hotmail.com,+44(0)191 4960991,72,69,False,Low attendance
Cameron Marsh,cameronmarsh@gmail.com,+44(0)113 496 0783,71,66,False,Low attendance
Luke Edwards,lukeedwards@gmail.com,+44306 999 0921,92,65,False,Low attendance
Debra Howells,debrahowells@gmail.com,0289018838,54,81,False,Low score
Mark Lloyd,marklloyd@gmail.com,+441184960775,80,97,True,
Douglas Smith,douglassmith@yahoo.com,(0116) 4960143,67,84,True,
Alexandra Mann,alexandramann@hotmail.com,+44(0)1632 960 700,56,99,False,Low score
Joshua Jones,joshuajones@yahoo.com,+441632 960 975,93,68,False,Low attendance
Philip Begum,philipbegum@gmail.com,+44131 4960331,87,85,True,
Marian Walters,marianwalters@gmail.com,+44151 496 0977,50,65,False,Low score and Low attendance
Lauren Gray,laurengray@yahoo.com,03069990885,97,71,True,
Damien Elliott,damienelliott@gmail.com,(0306) 999 0751,55,70,False,Low score
Keith Short,keithshort@gmail.com,+443069990390,73,67,False,Low attendance
Colin Harris,colinharris@hotmail.com,+44(0)161 496 0395,81,85,True,
Stacey Chadwick,staceychadwick@yahoo.com,+44(0)117 4960313,75,87,True,
Jodie Price,jodieprice@gmail.com,(0118)4960814,55,100,False,Low score
Karl Gilbert,karlgilbert@yahoo.com,+44(0)191 496 0140,94,93,True,
Gemma Nolan,gemmanolan@yahoo.com,0118 496 0740,55,96,False,Low score
Max Thomas,maxthomas@yahoo.com,(0118) 4960076,57,87,False,Low score
Leon Barker,leonbarkerQ@hotmail.com,(028) 9018354,98,97,True,
Tracey Page,traceypage@hotmail.com,+44(0)116 4960104,51,92,False,Low score
David Smith,davidsmith@gmail.com,+44115 4960635,78,82,True,
Nigel Thorpe,nigelthorpe@yahoo.com,+44(0)9098790206,70,68,False,Low attendance
Mohamed Turner,mohamedturner@hotmail.com,+44808 1570999,60,79,True,
Dorothy Lloyd,dorothylloyd@yahoo.com,+44117 4960535,99,67,False,Low attendance
Hollie Graham,holliegraham@yahoo.com,(029) 2018 0037,74,79,True,
Mathew Price,mathewprice@yahoo.com,+443069990771,58,68,False,Low score and Low attendance
Marilyn Khan,marilynkhan@hotmail.com,0116 496 0907,77,79,True,
Lynne Dobson,lynnedobson@gmail.com,(0121) 4960159,77,99,True,
Joan Morgan,joanmorgan@yahoo.com,+44141 496 0151,100,86,True,
Rosemary Sharpe,rosemarysharpe@hotmail.com,+44(0)292018390,74,93,True,
Matthew Adams,matthewadams@yahoo.com,01314960356,53,79,False,Low score
Dylan Jones,dylanjones@hotmail.com,+44(0)131 496 0016,84,65,False,Low attendance
Harry Rowe,harryrowe@hotmail.com,(0808)1570911,77,75,True,
Susan Perry,susanperry@yahoo.com,+44306 999 0473,95,93,True,
Georgina Andrews,georginaandrews@yahoo.com,0131 496 0190,64,81,True,
Lisa Hill,lisahill@hotmail.com,03069990400,80,94,True,
