name,email,phone,score,attendance,passed,dropped_reason
Thomas Hill,thomashill@yahoo.com,+44(0)1632 960 049,72,78,True,
Patricia Hanson,patriciahanson@yahoo.com,0121 496 0908,75,94,True,
Craig Humphries,craighumphries@gmail.com,+44114 4960923,57,83,False,Low score
Geoffrey Hodgson,geoffreyhodgson@hotmail.com,(0909) 8790184,53,92,False,Low score
Toby Evans,tobyevans@hotmail.com,01914960982,78,94,True,
Beth Rowe,bethrowe@gmail.com,(028) 9018 0454,89,94,True,
Diane Vaughan,dianevaughan@hotmail.com,(0114)4960887,76,75,True,
Stewart Clarke,stewartclarke@hotmail.com,(020) 74960391,51,70,False,Low score
Frank Carpenter,frankcarpenter@hotmail.com,+441514960322,98,94,True,
Chloe Clark,chloeclark@yahoo.com,+443069990426,82,72,True,
Sandra Bell,sandrabell@gmail.com,+44(0)114 4960290,71,93,True,
Jeremy Cole,jeremycole@yahoo.com,+443069990696,88,97,True,
Joan Robinson,joanrobinson@gmail.com,0117 4960852,92,82,True,
Ruth Williams,ruthwilliams@hotmail.com,+441164960775,55,74,False,Low score
Ashleigh Davidson,ashleighdavidson@gmail.com,(0116) 496 0742,91,89,True,
Molly Riley,mollyriley@hotmail.com,(0131) 4960601,64,88,True,
Alex King,alexking@hotmail.com,0141 496 0456,67,86,True,
Caroline Edwards,carolineedwards@hotmail.com,+44(0)121 4960216,54,92,False,Low score
Kenneth Field,kennethfield@gmail.com,(0114) 496 0768,61,94,True,
Holly Grant,hollygrant@gmail.com,0113 496 0126,89,78,True,
Elliot Clarke,elliotclarke@yahoo.com,+44(0)114 496 0749,80,69,False,Low attendance
Adrian Davis,adriandavis@gmail.com,0191 4960214,79,65,False,Low attendance
Teresa Lowe,teresalowe@yahoo.com,(0117)4960020,81,100,True,
Margaret Lee,margaretlee@yahoo.com,(020) 74960243,56,77,False,Low score
Wayne Bruce,waynebruce@hotmail.com,(0114) 4960206,89,94,True,
Rebecca Smith,rebeccasmith@hotmail.com,+44(0)1154960685,65,99,True,
Hazel Bartlett,hazelbartlett@hotmail.com,(0131)4960090,88,74,True,
Hugh Hanson,hughhanson@yahoo.com,(0115) 4960655,53,89,False,Low score
Nicole Little,nicolelittle@hotmail.com,+44(0)292018698,73,85,True,
Jill Edwards,jilledwards@yahoo.com,+44(0)1514960262,71,97,True,
Gordon Morrison,gordonmorrisona@hotmail.com,(0117) 4960533,68,92,True,
Frances Price,francesprice@gmail.com,+44808 1570974,51,95,False,Low score
Lorraine Williams,lorrainewilliams@gmail.com,029 2018 0725,54,68,False,Low score and Low attendance
Sam Bentley,sambentley@yahoo.com,+44(0)114 496 0733,52,99,False,Low score
Darren Davies,darrendavies@yahoo.com,(0191) 496 0063,64,72,True,
Georgina Bruce,georginabruce@hotmail.com,(020) 7496 0385,74,65,False,Low attendance
Trevor Begum,trevorbegum@hotmail.com,01184960722,71,78,True,
Deborah Clark,deborahclark@hotmail.com,(0115) 496 0727,100,80,True,
Diane Wallace,dianewallace@yahoo.com,01174960054,86,83,True,
Sean Taylor,seantaylor@yahoo.com,+44(0)121 4960413,60,88,True,
Emma Stone,emmastone@yahoo.com,+44117 496 0307,78,77,True,
Jade Wilkinson,jadewilkinson@hotmail.com,+4428 9018 0198,83,96,True,
Naomi Moore,naomimoore@gmail.com,+4429 2018463,60,78,True,
Marc Scott,marcscott@hotmail.com,(0191) 4960978,75,84,True,
Allan Glover,allanglover@yahoo.com,0116 496 0397,85,66,False,Low attendance
Claire Lowe,clairelowe@hotmail.com,+44(0)141 496 0099,96,67,False,Low attendance
Dorothy Thomas,dorothythomas@yahoo.com,(0117)4960814,97,95,True,
Stephen Pearson,stephenpearson@yahoo.com,0131 4960325,57,69,False,Low score and Low attendance
Arthur Brooks,arthurbrooks@gmail.com,01184960084,91,99,True,
Amy Bull,amybull@hotmail.com,(0151) 496 0314,51,90,False,Low score
Glen Allen,glenallen@hotmail.com,+44909 8790569,63,91,True,
Michelle Allen,michelleallen@yahoo.com,(029)2018290,53,92,False,Low score
Carol Connolly,carolconnolly@yahoo.com,+44(0)9098790002,65,84,True,
Leah Woods,leahwoods@hotmail.com,(0114) 496 0472,77,88,True,
Toby Parkinson,tobyparkinson@hotmail.com,(0118)4960690,51,77,False,Low score
William Moss,williammoss@yahoo.com,(0116) 4960857,57,97,False,Low score
Elaine Hudson,elainehudson@yahoo.com,+441632 960 269,86,79,True,
Kate Gray,kategray@gmail.com,(028)9018155,56,69,False,Low score and Low attendance
Richard Graham,richardgraham@hotmail.com,+441632960199,81,100,True,
Louis Kelly,louiskelly@yahoo.com,+44(0)8081570483,63,71,True,
Louise Morgan,louisemorgan@yahoo.com,+44(0)1164960066,75,93,True,
Beverley Smith,beverleysmith@yahoo.com,(0114) 4960354,64,80,True,
Paige Jones,paigejones@gmail.com,01632 960 807,96,94,True,
Guy Turnbull,guyturnbull@gmail.com,+44(0)115 4960631,79,67,False,Low attendance
Simon Charlton,simoncharlton@yahoo.com,+441154960903,60,88,True,
Julie Ahmed,julieahmed@yahoo.com,+449098790076,76,87,True,
Samantha Powell,samanthapowell@gmail.com,+441134960649,79,96,True,
Nathan Lloyd,nathanlloyd@yahoo.com,01164960219,68,95,True,
Wendy Bird,wendybird@gmail.com,+44191 4960236,82,93,True,
Samuel Tucker,samueltucker@gmail.com,(0114) 496 0570,68,100,True,
Bethany Gill,bethanygill@hotmail.com,01314960473,79,96,True,
Wendy Knight,wendyknight@yahoo.com,0113 496 0909,52,70,False,Low score
Sian Reeves,sianreeves@gmail.com,+44(0)28 9018787,95,83,True,
Pamela Hunt,pamelahunt@yahoo.com,01174960885,72,83,True,
Janice Lewis,janicelewis@yahoo.com,+44151 4960655,84,82,True,
Roger Collier,rogercollier@yahoo.com,+441164960266,97,83,True,
Abbie Barber,abbiebarber@yahoo.com,(0306) 9990112,60,69,False,Low attendance
Tony Thompson,tonythompson@hotmail.com,+44(0)20 7496 0758,82,100,True,
Maureen Walker,maureenwalker@hotmail.com,+44909 879 0140,64,93,True,
Barry Goodwin,barrygoodwin@yahoo.com,(0191) 496 0345,88,84,True,
Bradley Begum,bradleybegum@hotmail.com,+44306 9990233,89,90,True,
