name,email,phone,score,attendance,passed,dropped_reason
Dennis Wallace,denniswallace@gmail.com,0151 4960618,78,93,True,
Shaun Williams,shaunwilliams@yahoo.com,(0131) 4960666,67,95,True,
Suzanne Quinn,suzannequinn@yahoo.com,+44141 496 0304,52,91,False,Low score
Chelsea Morrison,chelseamorrison@gmail.com,(0116) 4960003,76,74,True,
Billy Brooks,billybrooks@hotmail.com,+44(0)808 1570095,91,95,True,
Jamie Joyce,jamiejoyce@yahoo.com,0121 496 0703,90,88,True,
Joanne Briggs,joannebriggs@yahoo.com,(0808) 1570251,92,86,True,
Jonathan Farmer,jonathanfarmer@gmail.com,0118 4960921,89,65,False,Low attendance
Stuart Harrison,stuartharrison@gmail.com,+4429 2018 0293,64,95,True,
Leon Miller,leonmiller@yahoo.com,+44131 4960923,68,68,False,Low attendance
Cheryl Smith,cherylsmith@yahoo.com,+441164960799,69,80,True,
Brenda Cooper,brendacooper@yahoo.com,(0118)4960759,84,90,True,
Wendy Richards,wendyrichards@yahoo.com,+44(0)1164960988,64,70,True,
Tom Thompson,tomthompson@yahoo.com,+44(0)306 9990902,64,87,True,
Rachel Taylor,racheltaylor@yahoo.com,+44(0)909 879 0588,96,91,True,
Edward Turner,edwardturner@yahoo.com,0141 496 0785,91,71,True,
Paige Davies,paigedaviesE@gmail.com,0116 4960386,83,72,True,
Maria Riley,mariariley@gmail.com,0118 496 0827,70,85,True,
Francis Oliver,francisoliver@yahoo.com,+44(0)117 4960392,84,69,False,Low attendance
Trevor Hunt,trevorhunt@yahoo.com,+44(0)121 496 0383,89,95,True,
Christine Andrews,christineandrews@hotmail.com,(0161) 496 0880,88,76,True,
Janice Mitchell,janicemitchell@yahoo.com,+441174960486,92,82,True,
Jacqueline Daniels,jacquelinedaniels@yahoo.com,+44(0)161 496 0746,94,92,True,
Toby Kemp,tobykemp@hotmail.com,01144960304,58,73,False,Low score
Irene Willis,irenewillis@gmail.com,01632 960682,69,72,True,
Heather Potter,heatherpotter@hotmail.com,+44116 496 0530,80,94,True,
Sharon Marsh,sharonmarsh4@hotmail.com,0131 496 0062,93,92,True,
Victor Mason,victormason@gmail.com,+44(0)113 4960013,64,69,False,Low attendance
Angela Vincent,angelavincent@hotmail.com,+443069990383,74,71,True,
Sian Butler,sianbutler@gmail.com,(0118) 4960646,56,93,False,Low score
Stewart Lynch,stewartlynch@gmail.com,0121 496 0888,76,89,True,
Garry Lewis,garrylewisn@gmail.com,+44(0)306 9990570,76,83,True,
Megan Brown,meganbrown@yahoo.com,(0161) 4960888,54,93,False,Low score
Shannon Wilson,shannonwilson@hotmail.com,028 9018 0107,94,95,True,
