name,email,phone,score,attendance,passed,dropped_reason
Vanessa Davis,vanessadavis@yahoo.com,(0141)4960518,100,69,False,Low attendance
Toby Howe,tobyhowe@yahoo.com,+448081570822,77,79,True,
Albert Anderson,albertanderson@hotmail.com,+44(0)1134960169,92,79,True,
Bernard Brown,bernardbrown@gmail.com,(0808)1570790,55,73,False,Low score
Lawrence Smith,lawrencesmith@yahoo.com,01134960123,65,94,True,
Bryan Ward,bryanward@hotmail.com,+441154960872,79,72,True,
Sandra Dodd,sandradodd@hotmail.com,+44(0)1632 960 625,62,89,True,
Lesley Byrne,lesleybyrne@hotmail.com,(0141) 4960626,67,76,True,
Sian Powell,sianpowell@hotmail.com,0141 4960632,64,92,True,
Robert Fisher,robertfisher@yahoo.com,+44(0)28 9018 0754,97,95,True,
Harriet Daniels,harrietdaniels@gmail.com,(0121) 496 0414,75,76,True,
Francesca Martin,francescamartin@yahoo.com,(0161)4960440,60,100,True,
Mitchell James,mitchelljames@yahoo.com,(0151) 496 0575,76,81,True,
Paul Fuller,paulfuller@hotmail.com,(0191)4960979,63,72,True,
Samuel Pugh,samuelpugh@gmail.com,+44115 496 0085,97,75,True,
Lauren Watts,laurenwatts@yahoo.com,+44191 4960104,83,100,True,
Wayne Berry,wayneberry@hotmail.com,+44131 496 0857,90,67,False,Low attendance
Hilary Jones,hilaryjones@yahoo.com,08081570478,55,92,False,Low score
George Thomas,georgethomas@gmail.com,+442074960842,57,73,False,Low score
Jake Owens,jakeowens@gmail.com,(029) 2018 0547,76,84,True,
Francesca Wright,francescawright@gmail.com,0116 496 0781,80,68,False,Low attendance
Lee Thornton,leethornton@gmail.com,+44(0)909 8790917,89,96,True,
Sally Bowen,sallybowen@gmail.com,(0116) 4960888,53,97,False,Low score
Hilary Berry,hilaryberry@hotmail.com,(0191)4960699,77,65,False,Low attendance
Maureen Hughes,maureenhughes@yahoo.com,+44(0)1214960438,58,78,False,Low score
Glenn Lane,glennlane@yahoo.com,+4428 9018464,69,98,True,
Marc Alexander,marcalexander@gmail.com,(0151) 4960459,99,75,True,
Dennis Baker,dennisbaker@hotmail.com,+44118 4960267,100,77,True,
Howard Watkins,howardwatkins@yahoo.com,0306 9990342,86,70,True,
Thomas Page,thomaspage@yahoo.com,+44118 4960674,94,72,True,
Clare Hill,clarehill@yahoo.com,+44(0)1154960007,90,100,True,
Jordan Barker,jordanbarker@hotmail.com,+44(0)306 9990307,68,87,True,
Charlotte Butler,charlottebutler@gmail.com,+441134960757,89,88,True,
Marcus Pritchard,marcuspritchard@gmail.com,+44(0)1164960836,97,94,True,
Abdul Little,abdullittle@gmail.com,+441154960779,88,88,True,
Jamie Hyde,jamiehyde@gmail.com,0118 496 0295,50,69,False,Low score and Low attendance
Bruce Hall,brucehall@yahoo.com,(029) 2018 0446,82,94,True,
Lynda Chandler,lyndachandler@gmail.com,+44306 999 0806,82,81,True,
Rebecca Gardner,rebeccagardner@hotmail.com,+44131 496 0618,96,89,True,
Georgina Smith,georginasmith@hotmail.com,+441632 960072,79,93,True,
Hugh Harris,hughharris@hotmail.com,+44118 496 0479,92,99,True,
Victor Hancock,victorhancock@yahoo.com,0117 4960129,82,71,True,
Lynne Barton,lynnebarton@yahoo.com,+44(0)117 4960675,69,65,False,Low attendance
Jay Perry,jayperry@gmail.com,(0113)4960845,92,72,True,
Tony Lloyd,tonylloyd@hotmail.com,0115 496 0148,78,70,True,
John Owen,johnowen@hotmail.com,+44(0)9098790123,68,96,True,
Glen Young,glenyoung@hotmail.com,+448081570049,54,77,False,Low score
Andrew Mitchell,andrewmitchell@yahoo.com,(0114) 496 0626,88,67,False,Low attendance
Kathryn Johnson,kathrynjohnson@gmail.com,0306 9990267,59,67,False,Low score and Low attendance
John Evans,johnevans@hotmail.com,+441154960968,93,74,True,
John Barton,johnbarton@yahoo.com,(028) 9018460,56,99,False,Low score
Geraldine Patel,geraldinepatel@yahoo.com,+44(0)151 496 0526,59,70,False,Low score
Jennifer Fuller,jenniferfuller@gmail.com,(020) 74960652,94,94,True,
Fiona Stevens,fionastevens@hotmail.com,(028)9018044,62,88,True,
Ian Hall,ianhall@gmail.com,(01632)960952,94,92,True,
Ashleigh Browne,ashleighbrowne@gmail.com,+44(0)8081570513,97,83,True,
Geoffrey Harris,geoffreyharris@gmail.com,01314960566,71,86,True,
Claire Roberts,claireroberts@hotmail.com,+44(0)121 4960985,99,74,True,
Eleanor Collins,eleanorcollins@yahoo.com,+44(0)117 496 0901,99,68,False,Low attendance
Lorraine Ali,lorraineali@yahoo.com,0151 496 0691,50,69,False,Low score and Low attendance
Nicholas Hawkins,nicholashawkins@gmail.com,+44116 496 0055,81,77,True,
Rachael Goodwin,rachaelgoodwin@gmail.com,(0191)4960649,66,100,True,
Marian Chapman,marianchapman@gmail.com,+44(0)1154960161,50,88,False,Low score
Mandy Bradley,mandybradley@gmail.com,02074960920,69,66,False,Low attendance
Charles Holloway,charlesholloway@gmail.com,+44(0)117 496 0903,100,100,True,
Rosie Kelly,rosiekelly@hotmail.com,01514960019,68,85,True,
Louis Flynn,louisflynn@hotmail.com,028 9018906,88,93,True,
Abigail Morrison,abigailmorrison@yahoo.com,+44(0)118 4960388,100,92,True,
Wendy Whitehouse,wendywhitehouse@gmail.com,01632960637,86,69,False,Low attendance
Max Miah,maxmiah@hotmail.com,+44151 496 0259,93,91,True,
Ashley Poole,ashleypoole@hotmail.com,01614960414,83,65,False,Low attendance
Anne Booth,annebooth@gmail.com,(0116) 496 0392,100,82,True,
Lynn Lucas,lynnlucas@gmail.com,(0141) 496 0113,78,76,True,
Oliver Sykes,oliversykes@yahoo.com,0909 879 0192,100,78,True,
Kerry Begum,kerrybegum@hotmail.com,0151 496 0937,83,85,True,
Carolyn Martin,carolynmartin@gmail.com,+441164960962,96,75,True,
Danny Simpson,dannysimpson@gmail.com,+441174960631,99,81,True,
Geoffrey Turner,geoffreyturnerH@yahoo.com,09098790702,78,72,True,
Carol Jones,caroljonesM@hotmail.com,(0191) 496 0737,97,97,True,
David Davies,daviddavies@hotmail.com,(0191)4960150,52,73,False,Low score
Hugh Price,hughprice@gmail.com,+441184960262,54,100,False,Low score
Nigel Smith,nigelsmithS@gmail.com,01174960452,65,88,True,
Kathryn Robertson,kathrynrobertson@hotmail.com,+44(0)1214960845,79,78,True,
Glen Davies,glendavies@hotmail.com,(0118)4960593,77,95,True,
Ross Briggs,rossbriggs@hotmail.com,(0306) 9990337,93,96,True,
Lorraine Howarth,lorrainehowarth@gmail.com,+441164960981,85,92,True,
Ashleigh Smith,ashleighsmithf@hotmail.com,(028) 9018905,64,79,True,
Carly Edwards,carlyedwards@gmail.com,+44(0)1632 960 920,98,99,True,
Elliott Hall,elliotthall@gmail.com,+44131 496 0275,67,95,True,
Pauline Clark,paulineclark@gmail.com,+44(0)1134960921,90,97,True,
Michael Robinson,michaelrobinson@gmail.com,+441164960994,88,96,True,
Lorraine Wilson,lorrainewilson0@yahoo.com,(0808)1570101,50,81,False,Low score
Abbie Singh,abbiesingh@hotmail.com,+44(0)116 496 0624,54,94,False,Low score
Benjamin Hall,benjaminhall@hotmail.com,+44289018024,71,100,True,
Olivia Williams,oliviawilliams@gmail.com,+44292018599,74,73,True,
Samantha Gibson,samanthagibson@yahoo.com,+44(0)151 4960121,86,66,False,Low attendance
Josh Thornton,joshthornton@hotmail.com,01144960533,58,71,False,Low score
Jade Barnes,jadebarnes@yahoo.com,(0116) 4960819,95,95,True,
Denis Clarke,denisclarke@yahoo.com,+44(0)118 4960900,89,92,True,
Marilyn Jones,marilynjones@gmail.com,+44141 496 0180,66,87,True,
Leon Martin,leonmartin@yahoo.com,(0118)4960201,94,76,True,
Kenneth Bray,kennethbray@yahoo.com,+44(0)3069990314,54,70,False,Low score
Colin Brown,colinbrown@hotmail.com,+44306 999 0136,68,70,True,
Owen Cartwright,owencartwright@gmail.com,+44118 496 0001,62,68,False,Low attendance
Martyn Williams,martynwilliams@gmail.com,+44(0)151 496 0335,51,98,False,Low score
Joe Smith,joesmith@yahoo.com,+44(0)3069990876,70,73,True,
Joel Phillips,joelphillips@gmail.com,028 9018 0714,54,90,False,Low score
Aimee Smith,aimeesmith@yahoo.com,+44(0)1174960940,99,86,True,
Molly Brown,mollybrown@yahoo.com,+441632 960 136,88,69,False,Low attendance
Josephine Carter,josephinecarter@hotmail.com,01414960925,100,95,True,
Clare McDonald,claremcdonald@gmail.com,03069990106,74,85,True,
Maureen Hughes,maureenhughes@hotmail.com,02074960876,94,85,True,
Sally Mason,sallymason@hotmail.com,+441314960119,81,83,True,
Eileen Burton,eileenburton@gmail.com,(0116) 4960316,99,98,True,
Tina Evans,tinaevans@hotmail.com,(020) 7496 0120,51,73,False,Low score
Philip Curtis,philipcurtis@hotmail.com,029 2018922,61,90,True,
Dawn Hunter,dawnhunter@yahoo.com,(0131)4960638,85,76,True,
Molly Johnson,mollyjohnson@gmail.com,(029)2018027,100,66,False,Low attendance
Billy Parsons,billyparsons@hotmail.com,0113 4960381,52,84,False,Low score
Vanessa Foster,vanessafoster@yahoo.com,(0151)4960387,80,89,True,
Kim Morgan,kimmorgan@yahoo.com,(0151) 4960804,79,73,True,
Lorraine Hobbs,lorrainehobbs@yahoo.com,01154960274,85,99,True,
Dorothy Thompson,dorothythompson@gmail.com,0161 4960572,65,66,False,Low attendance
Adrian Burgess,adrianburgess@hotmail.com,0909 879 0656,57,81,False,Low score
Gail Walters,gailwalters@gmail.com,+44(0)116 496 0856,91,77,True,
Frances Davis,francesdavis@hotmail.com,+44(0)118 496 0822,92,86,True,
Christine Hussain,christinehussain@gmail.com,0113 496 0113,60,92,True,
Karen Hunter,karenhunter@gmail.com,+44113 496 0689,75,66,False,Low attendance
Carolyn Moore,carolynmoore@hotmail.com,+44(0)121 496 0497,62,85,True,
Irene Wilson,irenewilson@gmail.com,(0121) 496 0567,54,73,False,Low score
Clifford Fowler,cliffordfowler@yahoo.com,0131 4960803,97,78,True,
Stewart Lewis,stewartlewis@hotmail.com,(0121) 496 0218,50,83,False,Low score
Linda Alexander,lindaalexander@yahoo.com,(0118) 496 0614,99,78,True,
Damian Curtis,damiancurtis@gmail.com,+44306 9990167,77,92,True,
Jasmine Gallagher,jasminegallagher@gmail.com,+441174960723,75,74,True,
Norman Edwards,normanedwards@gmail.com,0116 496 0086,67,94,True,
Josephine Duffy,josephineduffy@yahoo.com,0118 4960951,93,67,False,Low attendance
Melanie Edwards,melanieedwards@gmail.com,(0161) 496 0516,73,76,True,
Victor Gould,victorgould@hotmail.com,+44(0)1134960786,63,85,True,
Kenneth Peters,kennethpeters@gmail.com,+44118 4960704,53,68,False,Low score and Low attendance
Aaron Richardson,aaronrichardson@yahoo.com,+441632 960 089,55,75,False,Low score
Thomas Ross,thomasross@yahoo.com,(0808) 157 0555,88,97,True,
Jacob Evans,jacobevans@gmail.com,(0116) 4960495,99,85,True,
Jasmine Leonard,jasmineleonard@hotmail.com,01214960906,61,75,True,
Yvonne Finch,yvonnefinch@gmail.com,+441154960665,92,94,True,
Charles Jackson,charlesjackson@hotmail.com,(01632) 960 194,83,96,True,
Jasmine Phillips,jasminephillips@gmail.com,+441632 960406,58,67,False,Low score and Low attendance
Christian Kerr,christiankerr@hotmail.com,+442074960100,97,93,True,
Glen Stewart,glenstewart@gmail.com,+44161 496 0965,65,79,True,
Luke Begum,lukebegum@hotmail.com,(0161) 496 0602,72,86,True,
Harry Harper,harryharper@yahoo.com,029 2018340,92,93,True,
Linda Tomlinson,lindatomlinson@yahoo.com,+44161 4960520,94,80,True,
Albert Clarke,albertclarke@hotmail.com,(0306) 9990036,90,82,True,
Steven Walker,stevenwalker@gmail.com,01184960697,74,84,True,
Francis Ali,francisali@yahoo.com,(028) 9018269,55,100,False,Low score
Alison Jenkins,alisonjenkins@hotmail.com,+44(0)121 4960673,71,96,True,
Howard Dunn,howarddunn@yahoo.com,+44(0)1174960570,65,75,True,
Vanessa White,vanessawhite@yahoo.com,+441632960814,71,83,True,
Stewart Mellor,stewartmellor@gmail.com,(0113) 4960667,88,80,True,
Declan Gibson,declangibson@gmail.com,(0131) 496 0478,71,86,True,
Alison White,alisonwhite@hotmail.com,+44191 4960049,98,96,True,
Nicholas Short,nicholasshort@yahoo.com,0118 4960669,81,87,True,
Adrian Jones,adrianjonesQ@gmail.com,01314960908,50,80,False,Low score
Judith White,judithwhitep@hotmail.com,+44(0)8081570704,61,83,True,
Julia Lyons,julialyons@hotmail.com,+441164960555,83,67,False,Low attendance
Shannon Preston,shannonpreston@yahoo.com,+44(0)1632960012,64,79,True,
Beverley Davison,beverleydavison@gmail.com,0909 8790893,56,74,False,Low score
Amber Wheeler,amberwheeler@gmail.com,(0121) 496 0085,62,65,False,Low attendance
Nicholas Payne,nicholaspayne@yahoo.com,(0191) 4960438,95,65,False,Low attendance
James Thomas,jamesthomas@gmail.com,+44(0)1614960850,66,75,True,
Barry Johnson,barryjohnson@hotmail.com,+441414960448,56,82,False,Low score
Vincent Thornton,vincentthornton@hotmail.com,+441174960716,50,92,False,Low score
Alexander Clarke,alexanderclarke@hotmail.com,0117 496 0134,74,90,True,
Robert Gordon,robertgordon@yahoo.com,(0191) 4960974,98,97,True,
Janice Evans,janiceevans@hotmail.com,(0117) 4960310,90,84,True,
Joshua Baker,joshuabaker@gmail.com,(01632)960682,75,76,True,
Eric Collins,ericcollins@yahoo.com,+44151 496 0609,67,97,True,
Joshua Cooper,joshuacooper@hotmail.com,+44(0)808 157 0847,53,89,False,Low score
Frank Fox,frankfox@hotmail.com,0114 496 0775,91,84,True,
Marie Gray,mariegray@hotmail.com,(020)74960819,52,77,False,Low score
Yvonne Robertson,yvonnerobertson@gmail.com,+44(0)118 496 0816,72,82,True,
Natalie Ashton,natalieashton@yahoo.com,(0191) 4960918,64,65,False,Low attendance
Phillip Brooks,phillipbrooks@yahoo.com,+44(0)121 496 0434,53,93,False,Low score
Zoe Shah,zoeshah@yahoo.com,+4429 2018 0194,58,72,False,Low score
Shaun Smith,shaunsmith@yahoo.com,0115 4960119,89,74,True,
Hazel Harding,hazelharding@gmail.com,+44(0)28 9018 0178,98,65,False,Low attendance
Deborah Hughes,deborahhughes@yahoo.com,020 74960573,80,92,True,
Anthony Mellor,anthonymellor@hotmail.com,+44(0)3069990691,72,94,True,
Billy Lambert,billylambert@gmail.com,+44(0)1514960098,77,89,True,
Leonard Macdonald,leonardmacdonald@hotmail.com,0118 4960573,61,86,True,
Vanessa Robinson,vanessarobinson@gmail.com,09098790561,52,85,False,Low score
Sam Mason,sammason@yahoo.com,(0191) 496 0008,87,72,True,
Stacey Richards,staceyrichards@gmail.com,(0117)4960566,77,72,True,
Lauren Dawson,laurendawson@yahoo.com,01414960123,79,68,False,Low attendance
Richard Stone,richardstone@yahoo.com,(0115) 4960809,88,80,True,
Judith Edwards,judithedwards@gmail.com,(0113) 4960530,99,65,False,Low attendance
Joshua Norris,joshuanorris@yahoo.com,+44114 4960969,96,91,True,
Kenneth Hutchinson,kennethhutchinson@hotmail.com,020 7946 0544,92,66,False,Low attendance
Alex Wallace,alexwallace@yahoo.com,(0115) 496 0731,73,66,False,Low attendance
Ryan Hughes,ryanhughes@hotmail.com,+44(0)121 496 0372,57,87,False,Low score
Amelia Bradley,ameliabradley@hotmail.com,(0121) 496 0172,84,82,True,
Leonard Williamson,leonardwilliamson@hotmail.com,+44(0)117 4960608,72,88,True,
Jordan Mann,jordanmann@gmail.com,+441314960376,80,80,True,
Joel Page,joelpage@hotmail.com,+44151 496 0031,77,87,True,
Justin Henderson,justinhenderson@yahoo.com,(0117) 496 0859,62,78,True,
Damien Taylor,damientaylor@hotmail.com,+44141 496 0148,52,76,False,Low score
Marian Connolly,marianconnolly@yahoo.com,+44(0)28 9018417,82,71,True,
Amelia Schofield,ameliaschofield@gmail.com,(0306)9990224,88,69,False,Low attendance
Amanda Simpson,amandasimpson@hotmail.com,0114 4960637,55,87,False,Low score
Geraldine Porter,geraldineporter@hotmail.com,(0131) 4960696,84,81,True,
Lauren Bentley,laurenbentley@hotmail.com,+44(0)20 74960836,100,94,True,
Paula Davies,pauladavies@yahoo.com,+441514960549,83,85,True,
Malcolm Henry,malcolmhenry@hotmail.com,01214960258,83,96,True,
Angela Mann,angelamann@gmail.com,01134960991,61,72,True,
James Kent,jameskent@hotmail.com,+4428 9018241,76,92,True,
Abigail Dixon,abigaildixon@hotmail.com,+44(0)28 9018 0617,81,82,True,
Patricia Evans,patriciaevans@gmail.com,(0151)4960834,92,86,True,
Ellie Burgess,ellieburgess@gmail.com,03069990614,76,68,False,Low attendance
Judith White,judithwhite@gmail.com,(0117) 496 0281,67,84,True,
Oliver Smith,oliversmith@yahoo.com,+44117 496 0153,88,94,True,
Lynn Mason,lynnmason@yahoo.com,0292018705,69,67,False,Low attendance
Yvonne Nash,yvonnenash@gmail.com,+4420 7496 0441,76,83,True,
Albert Gibson,albertgibson@gmail.com,+44116 496 0708,60,69,False,Low attendance
Maurice Sheppard,mauricesheppard@gmail.com,(0306)9990499,51,84,False,Low score
Hazel Bell,hazelbell@yahoo.com,+44(0)20 7496 0933,86,69,False,Low attendance
