name,email,phone,score,attendance,passed,dropped_reason
Angela Watson,angelawatson@hotmail.com,(0113)4960542,97,67,False,Low attendance
Louise Davis,louisedavis@yahoo.com,020 74960294,66,85,True,
Rosemary Harris,rosemaryharris@yahoo.com,+44(0)28 9018 0952,89,98,True,
Anthony Smith,anthonysmith@hotmail.com,+44(0)191 496 0167,65,93,True,
Harriet Herbert,harrietherbert@hotmail.com,01214960475,77,83,True,
Gerald Bevan,geraldbevan@gmail.com,(0117)4960555,62,68,False,Low attendance
Raymond Miller,raymondmiller@yahoo.com,(0306)9990352,91,100,True,
Gerald Lee,geraldlee@hotmail.com,0909 8790280,52,68,False,Low score and Low attendance
Raymond Adams,raymondadams@hotmail.com,+44114 4960454,57,87,False,Low score
Carole Smith,carolesmith@gmail.com,01632960530,75,92,True,
Sara Elliott,saraelliott@yahoo.com,+44(0)121 496 0174,89,94,True,
Albert Archer,albertarcher@gmail.com,(029) 2018207,94,72,True,
Elliott Hayes,elliotthayes@gmail.com,01134960135,83,76,True,
William Hawkins,williamhawkins@yahoo.com,+4429 2018 0558,55,82,False,Low score
William Duffy,williamduffy@gmail.com,+44(0)289018752,75,99,True,
Georgia Harrison,georgiaharrison@gmail.com,+44121 496 0851,76,85,True,
Lawrence Robertson,lawrencerobertson@gmail.com,+44(0)161 4960042,74,100,True,
Jodie Holmes,jodieholmes@gmail.com,+44(0)191 496 0501,65,81,True,
Gareth Roberts,garethrobertsM@yahoo.com,+441184960718,86,70,True,
Anna French,annafrench@gmail.com,0151 496 0733,53,72,False,Low score
Teresa Boyle,teresaboyle@hotmail.com,+44(0)1164960033,98,67,False,Low attendance
Francis Clarke,francisclarkei@gmail.com,+44(0)1154960472,60,96,True,
Justin James,justinjames@gmail.com,+442074960171,74,93,True,
Iain Barnett,iainbarnett@yahoo.com,+44(0)117 4960571,91,83,True,
Pamela Lawrence,pamelalawrence@gmail.com,(0115) 4960829,56,68,False,Low score and Low attendance
Dennis Scott,dennisscott@yahoo.com,(0115) 4960812,75,78,True,
Kevin Little,kevinlittle@hotmail.com,(020) 74960913,96,99,True,
Jordan Murphy,jordanmurphy@yahoo.com,+44808 1570136,74,83,True,
Beth Richards,bethrichards@gmail.com,(028)9018570,93,81,True,
Justin Winter,justinwinter@gmail.com,+44121 496 0246,71,67,False,Low attendance
Leanne Baker,leannebaker@gmail.com,+441134960236,89,84,True,
Sean Russell,seanrussell@yahoo.com,(0161) 496 0592,83,71,True,
Jake Blake,jakeblake@yahoo.com,+441164960888,85,86,True,
Barbara Murphy,barbaramurphy@yahoo.com,+44113 496 0236,77,77,True,
Dennis Barker,dennisbarker@yahoo.com,+441314960491,78,78,True,
Gerald Bartlett,geraldbartlett@hotmail.com,02074960651,84,88,True,
Henry Stevens,henrystevens@hotmail.com,0121 4960902,56,83,False,Low score
Zoe Reeves,zoereeves@hotmail.com,0141 496 0989,90,96,True,
Phillip Edwards,phillipedwards@hotmail.com,+441174960283,86,73,True,
Tracey Collins,traceycollins@gmail.com,0191 498 0211,69,70,True,
Kathleen Bradley,kathleenbradley@hotmail.com,(0121) 4960440,97,74,True,
Lynne Johnston,lynnejohnston@yahoo.com,+44(0)191 496 0414,67,84,True,
Amelia Townsend,ameliatownsend@hotmail.com,+441164960808,67,66,False,Low attendance
Danielle McKenzie,daniellemckenzie@gmail.com,+44(0)117 496 0961,86,81,True,
Shaun Brown,shaunbrown@gmail.com,(0151) 496 0814,59,65,False,Low score and Low attendance
Brenda Schofield,brendaschofield@yahoo.com,+44(0)161 496 0285,76,92,True,
Declan Watson,declanwatson@gmail.com,+44(0)1154960383,82,96,True,
Lee Parker,leeparker@hotmail.com,(0151) 4960191,58,71,False,Low score
Bryan Arnold,bryanarnold@yahoo.com,+441414960680,77,90,True,
Lynn Yates,lynnyates@yahoo.com,(0115) 496 0464,73,82,True,
Cheryl Dixon,cheryldixon@gmail.com,(029) 2018635,87,82,True,
Amanda Wilson,amandawilson@gmail.com,(0141) 496 0350,78,97,True,
Rachel Roberts,rachelroberts@yahoo.com,+4428 9018179,66,97,True,
Terence Webb,terencewebb@hotmail.com,(020) 7496 0944,52,77,False,Low score
Gordon Holmes,gordonholmes@yahoo.com,01144960974,81,88,True,
Shane Field,shanefield@hotmail.com,(0909) 8790466,88,85,True,
Donna Williams,donnawilliams@gmail.com,+44808 1570890,72,93,True,
Natalie Carr,nataliecarr@gmail.com,01614960203,87,78,True,
Liam Dyer,liamdyer@hotmail.com,+44909 879 0259,65,98,True,
Leanne Knight,leanneknight@hotmail.com,+441314960065,90,65,False,Low attendance
Laura Harris,lauraharris@hotmail.com,0113 496 0964,60,86,True,
Lynn Walker,lynnwalker@yahoo.com,+4429 2018424,88,89,True,
Stephen Brown,stephenbrown@yahoo.com,(0909) 879 0092,95,74,True,
Timothy Williams,timothywilliams@yahoo.com,+44118 496 0454,90,87,True,
Kieran Quinn,kieranquinn@yahoo.com,028 9018605,95,72,True,
Carolyn Clarke,carolynclarke@hotmail.com,+44113 4960661,65,65,False,Low attendance
Arthur Howe,arthurhowe@yahoo.com,01164960041,79,100,True,
Ryan Quinn,ryanquinn@gmail.com,+441632 960 351,93,82,True,
Paul Armstrong,paularmstrong@hotmail.com,+443069990064,70,76,True,
Ryan Cook,ryancook@yahoo.com,(0114) 4960838,65,81,True,
Jennifer Sharp,jennifersharp@hotmail.com,+44(0)141 496 0625,61,89,True,
Leah Higgins,leahhiggins@gmail.com,(0808) 1570084,80,83,True,
Hollie Rose,hollierose@hotmail.com,(0161) 496 0442,85,94,True,
Hugh Roberts,hughroberts@hotmail.com,+44(0)28 9018476,95,79,True,
Alex Webster,alexwebster@hotmail.com,+44114 496 0884,85,72,True,
Kirsty Smith,kirstysmith@hotmail.com,01134960752,59,73,False,Low score
Scott Simpson,scottsimpson@gmail.com,09098790143,98,66,False,Low attendance
Mandy Morris,mandymorris@yahoo.com,(01632)960988,52,66,False,Low score and Low attendance
Bryan Quinn,bryanquinn@yahoo.com,0289018360,54,96,False,Low score
Pauline Carter,paulinecarter@gmail.com,+44(0)121 496 0425,81,67,False,Low attendance
Jacob Black,jacobblack@gmail.com,+44(0)20 74960701,89,78,True,
Jason Ford,jasonford@gmail.com,08081570892,95,91,True,
Alexandra Bond,alexandrabond@gmail.com,0808 1570125,91,88,True,
Mohammed Parker,mohammedparker@gmail.com,+44(0)1914960836,83,95,True,
Kathleen Sanders,kathleensanders@hotmail.com,+44(0)151 4960490,59,73,False,Low score
Andrea Dobson,andreadobson@gmail.com,+44(0)151 4960280,84,100,True,
Jacob Stevens,jacobstevens@hotmail.com,+448081570150,62,70,True,
Alex Moss,alexmoss@yahoo.com,+44(0)2074960578,67,79,True,
Hollie Read,hollieread@hotmail.com,0115 4960911,73,66,False,Low attendance
Michael Bartlett,michaelbartlett@gmail.com,+44(0)116 496 0452,74,100,True,
Glen Robertson,glenrobertson@yahoo.com,+441632 960 580,57,68,False,Low score and Low attendance
Richard Harris,richardharris@hotmail.com,(028)9018183,59,97,False,Low score
Sheila Ward,sheilaward@gmail.com,0131 496 0496,76,87,True,
Kirsty Duncan,kirstyduncan@yahoo.com,(0151) 496 0380,51,94,False,Low score
Anne Boyle,anneboyle@yahoo.com,+44131 496 0149,59,91,False,Low score
Kirsty Ward,kirstyward@hotmail.com,0151 4960381,84,88,True,
Mark Gregory,markgregory@yahoo.com,+441154960327,51,80,False,Low score
Mary May,marymay@hotmail.com,02074960089,88,86,True,
Paul Wilkinson,paulwilkinson@hotmail.com,+441632 960998,69,85,True,
Julian Morris,julianmorris@hotmail.com,+44808 157 0977,58,97,False,Low score
Abbie Harrison,abbieharrison@gmail.com,0121 4960793,92,67,False,Low attendance
Beverley Bowen,beverleybowen@hotmail.com,+441632 960894,60,81,True,
Howard Jones,howardjones@gmail.com,(0113)4960722,80,82,True,
Natalie Owen,natalieowen@yahoo.com,(0191) 4960781,67,94,True,
Charles Hilton,charleshilton@hotmail.com,09098790180,94,72,True,
Derek Thompson,derekthompson@gmail.com,0808 1570109,77,100,True,
Katy Clark,katyclark@yahoo.com,+44(0)191 4960523,56,96,False,Low score
Bethan Clark,bethanclark@yahoo.com,+44(0)115 496 0613,61,84,True,
Elaine Smith,elainesmith@hotmail.com,(0113) 4960231,78,82,True,
Duncan Brown,duncanbrown@gmail.com,(0161) 496 0268,87,90,True,
Matthew Elliott,matthewelliott@hotmail.com,+44141 4960980,67,84,True,
Eileen Hill,eileenhill@hotmail.com,0118 496 0474,83,80,True,
Christopher Booth,christopherbooth@yahoo.com,+44191 496 0420,76,70,True,
Zoe Hope,zoehope@gmail.com,(0118) 496 0269,55,68,False,Low score and Low attendance
Lynn Stanley,lynnstanley@hotmail.com,(0117) 496 0422,73,89,True,
Eric Elliott,ericelliott@hotmail.com,+44115 4960907,76,81,True,
Kimberley Owen,kimberleyowen@yahoo.com,01614960294,55,98,False,Low score
Phillip Dawson,phillipdawson@yahoo.com,+441174960303,80,93,True,
Graham Begum,grahambegum@hotmail.com,+44306 9990052,80,70,True,
Joe Watson,joewatson@yahoo.com,+441414960729,99,82,True,
Marc Hill,marchill@yahoo.com,+443069990674,79,67,False,Low attendance
Terence Scott,terencescott@yahoo.com,+44141 4960942,97,69,False,Low attendance
Victor Evans,victorevans@yahoo.com,+44(0)121 4960464,73,89,True,
Ann Mahmood,annmahmood@hotmail.com,+44(0)1164960556,67,92,True,
Jacob Marshall,jacobmarshall@hotmail.com,+44(0)808 1570817,77,82,True,
Kirsty White,kirstywhite@hotmail.com,(0131) 496 0825,69,77,True,
Bradley Nolan,bradleynolan@hotmail.com,(0114)4960311,78,72,True,
Marie Thomas,mariethomas@yahoo.com,+44(0)115 4960154,88,84,True,
Diane Patterson,dianepatterson@yahoo.com,0113 496 0595,62,92,True,
Yvonne O'Brien,yvonneo'brien@hotmail.com,+44191 4960092,63,80,True,
Robin Roberts,robinroberts@hotmail.com,+4428 9018 0341,84,73,True,
Christine O'Brien,christineo'brien@yahoo.com,0117 4960492,63,85,True,
Lesley Ahmed,lesleyahmed@gmail.com,(0113)4960097,52,100,False,Low score
