name,email,phone,score,attendance,passed,dropped_reason
Lorraine Clarke,lorraineclarke@yahoo.com,(0909) 8790946,83,74,True,
Alex Dodd,alexdodd@yahoo.com,+44(0)20 7496 0998,98,75,True,
Natalie Foster,nataliefoster@gmail.com,020 7946 0662,88,69,False,Low attendance
Rachel Chapman,rachelchapman@yahoo.com,+44(0)117 496 0095,60,86,True,
Katy Cole,katycole@yahoo.com,0161 496 0447,62,98,True,
Gail Matthews,gailmatthews@gmail.com,029 2018 0748,75,75,True,
Chelsea Murray,chelseamurray@hotmail.com,01632 960 688,68,96,True,
Kathryn Morris,kathrynmorris@yahoo.com,(0151) 496 0397,93,96,True,
Hannah Blackburn,hannahblackburn@yahoo.com,(0114) 496 0231,74,72,True,
Kerry Hall,kerryhall@gmail.com,0114 496 0953,96,84,True,
Elizabeth Jennings,elizabethjennings@hotmail.com,01214960930,80,94,True,
Josh Mills,joshmills@yahoo.com,+44(0)1164960833,89,89,True,
Jeremy Gardiner,jeremygardiner@hotmail.com,(0116) 496 0013,100,74,True,
Jayne Brown,jaynebrown@hotmail.com,+44118 4960475,53,92,False,Low score
Norman Hayward,normanhayward@yahoo.com,+44(0)909 879 0478,87,67,False,Low attendance
Lynn Kent,lynnkent@gmail.com,(0131)4960646,54,74,False,Low score
Terry Ahmed,terryahmed@yahoo.com,(0116) 496 0564,82,91,True,
Louise Jones,louisejones@hotmail.com,+44909 8790010,51,66,False,Low score and Low attendance
Barbara Andrews,barbaraandrews@hotmail.com,+441614960482,86,70,True,
Geraldine Lewis,geraldinelewis@yahoo.com,(0141) 496 0958,54,96,False,Low score
Victor Hall,victorhall@yahoo.com,0808 1570847,59,78,False,Low score
Joe West,joewest@hotmail.com,(0114) 496 0983,93,69,False,Low attendance
Lydia Smith,lydiasmith@yahoo.com,01632 960530,93,87,True,
John Dixon,johndixon@yahoo.com,+44115 4960952,61,95,True,
Emily Holland,emilyholland@hotmail.com,01154960465,81,65,False,Low attendance
Simon Burns,simonburns@gmail.com,+44(0)113 496 0921,67,89,True,
Teresa Miller,teresamiller@gmail.com,+44161 496 0360,83,84,True,
George Moore,georgemoore@gmail.com,(0306) 9990879,98,70,True,
Nathan Barrett,nathanbarrett@gmail.com,+44808 1570916,76,74,True,
Carly Thomson,carlythomson@yahoo.com,0141 496 0398,83,79,True,
Grace Ahmed,graceahmed@yahoo.com,+4420 7496 0588,78,88,True,
Philip Baker,philipbaker@hotmail.com,0117 4960565,57,69,False,Low score and Low attendance
Kieran Robertson,kieranrobertson@hotmail.com,09098790516,60,67,False,Low attendance
Donald Miller,donaldmiller@hotmail.com,01914960938,87,72,True,
Hugh Howarth,hughhowarth@yahoo.com,08081570183,59,79,False,Low score
Katie Moore,katiemoore@hotmail.com,0151 496 0704,80,95,True,
Jonathan Doyle,jonathandoyle@hotmail.com,+44(0)121 496 0778,83,95,True,
Connor Bell,connorbell@hotmail.com,+44(0)289018471,58,91,False,Low score
Jeffrey Cooper,jeffreycooper@yahoo.com,+441414960550,68,91,True,
Carolyn Berry,carolynberry@gmail.com,(0131) 496 0225,100,67,False,Low attendance
Bradley Smith,bradleysmithA@yahoo.com,020 7946 0009,57,96,False,Low score
Ellie Mason,elliemason@yahoo.com,+44117 496 0579,89,85,True,
Georgina Ahmed,georginaahmed@yahoo.com,+44306 9990416,100,69,False,Low attendance
Wayne Hughes,waynehughes@yahoo.com,+44118 4960204,63,75,True,
Molly Patel,mollypatel@gmail.com,09098790078,84,67,False,Low attendance
Dominic Hall,dominichall@hotmail.com,+44141 496 0497,69,70,True,
Victor Sharp,victorsharp@gmail.com,01164960040,65,86,True,
Rachael Armstrong,rachaelarmstrong@yahoo.com,+44(0)1174960005,62,89,True,
Janice Austin,janiceaustin@yahoo.com,01134960923,92,66,False,Low attendance
Stewart Whitehead,stewartwhitehead@yahoo.com,(0117) 4960706,96,80,True,
Catherine White,catherinewhite@yahoo.com,01214960603,90,96,True,
Duncan Alexander,duncanalexander@gmail.com,0808 1570566,59,89,False,Low score
Georgina Jones,georginajones@yahoo.com,+44151 4960426,89,94,True,
Shane Clark,shaneclark@yahoo.com,(01632) 960839,51,83,False,Low score
Brian Hopkins,brianhopkins@gmail.com,+44(0)141 496 0751,83,73,True,
Molly Carter,mollycarter@hotmail.com,+44(0)118 4960160,65,67,False,Low attendance
Cameron Wilkinson,cameronwilkinson@hotmail.com,+44306 9990310,88,95,True,
Martyn Edwards,martynedwards@gmail.com,(0118) 496 0232,84,87,True,
Claire Edwards,claireedwards@gmail.com,(0141)4960001,82,79,True,
Lawrence Tucker,lawrencetucker@yahoo.com,(0151) 496 0004,97,78,True,
Sarah Lewis,sarahlewis@gmail.com,+44(0)114 496 0523,87,82,True,
Zoe Randall,zoerandall@hotmail.com,+44(0)118 4960641,62,100,True,
Charlene Evans,charleneevans@gmail.com,+44(0)118 496 0903,80,93,True,
Douglas Fletcher,douglasfletcher@gmail.com,+441514960643,93,82,True,
Glen Foster,glenfoster@hotmail.com,+44(0)118 4960337,63,73,True,
Jennifer Walsh,jenniferwalsh@gmail.com,+44(0)1314960541,58,94,False,Low score
Debra Smith,debrasmith@gmail.com,+44(0)114 496 0242,52,86,False,Low score
Grace Hill,gracehill@yahoo.com,+4420 7496 0351,81,100,True,
Max Pritchard,maxpritchard@hotmail.com,+44(0)1154960350,62,77,True,
Katie Hale,katiehale@hotmail.com,(0808) 1570770,71,99,True,
Christopher Phillips,christopherphillips@yahoo.com,0161 4960441,56,94,False,Low score
Melissa Finch,melissafinch@gmail.com,+44(0)1144960730,90,78,True,
Chloe Thompson,chloethompson@hotmail.com,01614960295,57,74,False,Low score
Tina Griffiths,tinagriffiths@gmail.com,+441632 960744,81,76,True,
Sally Hewitt,sallyhewitt@yahoo.com,+441632 960250,68,73,True,
Carolyn Gray,carolyngray@gmail.com,+44(0)1144960703,71,100,True,
Leonard Nicholls,leonardnicholls@yahoo.com,01914960799,93,83,True,
Eric Taylor,erictaylor@hotmail.com,+4420 74960542,93,81,True,
Graeme Morrison,graememorrison@hotmail.com,+44(0)1514960130,75,69,False,Low attendance
Jayne Woodward,jaynewoodward@hotmail.com,(0117) 496 0148,72,65,False,Low attendance
Lewis Akhtar,lewisakhtar@hotmail.com,0909 879 0712,71,94,True,
Cameron Carey,cameroncarey@hotmail.com,+4420 74960282,77,77,True,
Deborah Griffiths,deborahgriffiths@hotmail.com,(0114) 496 0300,56,91,False,Low score
Pamela Johnson,pamelajohnson@yahoo.com,0306 999 0759,89,65,False,Low attendance
Bradley Bishop,bradleybishop@yahoo.com,+44116 496 0503,58,72,False,Low score
Janet Norman,janetnorman@gmail.com,01632960822,91,77,True,
Dominic Hussain,dominichussain@gmail.com,+44121 496 0730,71,65,False,Low attendance
Lydia Gallagher,lydiagallagher@gmail.com,(0151) 4960400,74,81,True,
Adam Gill,adamgill@hotmail.com,+44118 496 0464,55,78,False,Low score
Kirsty Stevens,kirstystevens@hotmail.com,03069990929,82,78,True,
Shannon Nicholls,shannonnicholls@gmail.com,+44115 496 0501,55,75,False,Low score
Gregory Marsden,gregorymarsden@hotmail.com,0151 4960089,70,92,True,
Katherine James,katherinejames@gmail.com,+44909 8790163,70,67,False,Low attendance
Sean Owen,seanowen@gmail.com,+44(0)28 9018 0863,63,80,True,
Nicole Fitzgerald,nicolefitzgerald@hotmail.com,0131 496 0854,67,74,True,
Jean Clark,jeanclark@yahoo.com,+44(0)121 496 0816,92,76,True,
Catherine Evans,catherineevans@hotmail.com,0141 4960918,87,72,True,
Anna Dobson,annadobson@yahoo.com,(020) 74960934,78,71,True,
Jade Arnold,jadearnold@hotmail.com,(029) 2018 0098,50,91,False,Low score
Russell Davies,russelldavies@yahoo.com,+44(0)289018692,98,96,True,
Sylvia Harris,sylviaharris@yahoo.com,+441174960024,65,94,True,
Victor Myers,victormyers@hotmail.com,01414960521,58,74,False,Low score
Lynne Clarke,lynneclarke@yahoo.com,(0115) 4960341,62,66,False,Low attendance
Hollie Brown,holliebrown@gmail.com,0161 4960834,66,90,True,
Brenda Knight,brendaknight@hotmail.com,+443069990933,77,71,True,
Josh Cole,joshcole@yahoo.com,0306 999 0044,66,79,True,
Laura Buckley,laurabuckley@hotmail.com,+441174960553,71,92,True,
Gail Robinson,gailrobinson@yahoo.com,(0191) 4960697,90,87,True,
Steven Bell,stevenbell@hotmail.com,+44(0)29 2018176,72,77,True,
Christine Brooks,christinebrooks@hotmail.com,(0909)8790787,85,79,True,
Jade Chadwick,jadechadwick@yahoo.com,+44(0)117 4960132,88,86,True,
Jennifer Cross,jennifercross@yahoo.com,+44(0)1632960189,83,77,True,
Carl Ingram,carlingram@yahoo.com,+44(0)808 157 0802,94,88,True,
Philip Fleming,philipfleming@yahoo.com,+44141 4960206,68,67,False,Low attendance
Patricia Barker,patriciabarker@hotmail.com,(0117)4960715,100,98,True,
Nicole Anderson,nicoleanderson@hotmail.com,(0118)4960513,61,78,True,
Robin Carr,robincarr@gmail.com,0306 9990702,71,95,True,
Luke Clark,lukeclark@gmail.com,+44(0)131 496 0369,83,97,True,
Jemma Clarke,jemmaclarke@gmail.com,0117 4960734,53,100,False,Low score
Alexandra Brennan,alexandrabrennan@yahoo.com,+44(0)121 4960759,88,93,True,
Damian Harvey,damianharvey@gmail.com,(0113)4960789,88,69,False,Low attendance
Dennis Fox,dennisfox@yahoo.com,+44191 4960681,55,99,False,Low score
Connor Hart,connorhart@gmail.com,+449098790055,79,98,True,
Christine Shepherd,christineshepherd@yahoo.com,+449098790493,53,99,False,Low score
Matthew Davis,matthewdavis@gmail.com,(0141) 496 0414,68,95,True,
Jemma Thorpe,jemmathorpe@gmail.com,0306 9990512,78,70,True,
Tina Coates,tinacoates@yahoo.com,+44(0)161 4960213,86,65,False,Low attendance
Kirsty Fox,kirstyfox@hotmail.com,028 9018630,57,81,False,Low score
Dawn Williams,dawnwilliams@hotmail.com,0808 157 0868,69,76,True,
William Cook,williamcook@gmail.com,+4420 74960953,78,76,True,
Clifford Allen,cliffordallen@gmail.com,01632 960 906,79,99,True,
Julia Kent,juliakent@yahoo.com,01154960507,84,92,True,
Gail Morgan,gailmorgan@gmail.com,+441184960594,67,83,True,
Samuel Jones,samueljones@gmail.com,+44161 496 0444,79,93,True,
Karl Bentley,karlbentley@gmail.com,(0115) 496 0333,68,94,True,
Fiona Turner,fionaturner@hotmail.com,(0151) 496 0452,65,67,False,Low attendance
Howard Mitchell,howardmitchell@yahoo.com,+44(0)28 9018233,98,79,True,
Yvonne Todd,yvonnetodd@hotmail.com,(0161)4960106,59,81,False,Low score
Kayleigh Wilson,kayleighwilson@yahoo.com,+44(0)151 4960862,74,73,True,
Graeme Gray,graemegray@gmail.com,+44(0)289018345,57,72,False,Low score
Luke Walker,lukewalkerw@gmail.com,01214960224,76,67,False,Low attendance
Hannah Marshall,hannahmarshall@hotmail.com,0115 4960027,74,97,True,
Leon Ahmed,leonahmed@yahoo.com,(0113)4960283,94,85,True,
Nicole Johnson,nicolejohnson@hotmail.com,+44(0)114 4960146,72,73,True,
Darren Harvey,darrenharvey@hotmail.com,(028) 9018835,77,95,True,
Margaret West,margaretwest@gmail.com,01134960461,95,91,True,
Kayleigh Robinson,kayleighrobinson@gmail.com,028 9018 0802,81,89,True,
Holly Rose,hollyrose@yahoo.com,(0114) 496 0154,85,75,True,
Shirley Jarvis,shirleyjarvis@yahoo.com,0131 496 0175,61,87,True,
Naomi Clark,naomiclark@hotmail.com,028 9018 0706,96,81,True,
Brandon Brooks,brandonbrooks@hotmail.com,+44(0)151 4960314,98,88,True,
Abbie Smith,abbiesmithq@hotmail.com,(0306) 999 0413,95,78,True,
Marc Harris,marcharris@gmail.com,01514960854,75,73,True,
Leanne Holmes,leanneholmes@yahoo.com,01154960511,78,78,True,
Tony Edwards,tonyedwards@hotmail.com,+44118 496 0688,66,69,False,Low attendance
Glenn Scott,glennscott@yahoo.com,+44(0)161 4960499,85,65,False,Low attendance
Lauren Cooke,laurencooke@yahoo.com,(0115)4960803,74,65,False,Low attendance
Marion Gibson,mariongibson@hotmail.com,+44(0)1154960051,54,68,False,Low score and Low attendance
Graham Clements,grahamclements@gmail.com,(020) 74960676,64,80,True,
